location,date,vaccine,total_vaccinations
United States,2021-05-16,Johnson&Johnson,9637126.0
United States,2021-05-16,Moderna,1.1679839E8
United States,2021-05-16,Pfizer/BioNTech,1.4628869E8
United States,2021-05-17,Johnson&Johnson,9697720.0
United States,2021-05-17,Moderna,1.17247242E8
United States,2021-05-17,Pfizer/BioNTech,1.47265442E8
United States,2021-05-18,Johnson&Johnson,9751200.0
United States,2021-05-18,Moderna,1.17620781E8
United States,2021-05-18,Pfizer/BioNTech,1.47961277E8
United States,2021-05-19,Johnson&Johnson,9836616.0
United States,2021-05-19,Moderna,1.18181211E8
United States,2021-05-19,Pfizer/BioNTech,1.49068615E8
United States,2021-05-20,Johnson&Johnson,9944636.0
United States,2021-05-20,Moderna,1.18904886E8
United States,2021-05-20,Pfizer/BioNTech,1.50342238E8
United States,2021-05-21,Johnson&Johnson,1.0051548E7
United States,2021-05-21,Moderna,1.19668669E8
United States,2021-05-21,Pfizer/BioNTech,1.51668003E8
United States,2021-05-22,Johnson&Johnson,1.0163242E7
United States,2021-05-22,Moderna,1.20493252E8
United States,2021-05-22,Pfizer/BioNTech,1.53075845E8
United States,2021-05-23,Johnson&Johnson,1.0265423E7
United States,2021-05-23,Moderna,1.21125577E8
United States,2021-05-23,Pfizer/BioNTech,1.54119424E8
United States,2021-05-24,Johnson&Johnson,1.0323402E7
United States,2021-05-24,Moderna,1.21500687E8
United States,2021-05-24,Pfizer/BioNTech,1.54856445E8
United States,2021-05-25,Johnson&Johnson,1.0381859E7
United States,2021-05-25,Moderna,1.21801185E8
United States,2021-05-25,Pfizer/BioNTech,1.55394989E8
United States,2021-05-26,Johnson&Johnson,1.0463078E7
United States,2021-05-26,Moderna,1.22339269E8
United States,2021-05-26,Pfizer/BioNTech,1.5619716E8
United States,2021-05-27,Johnson&Johnson,1.0539494E7
United States,2021-05-27,Moderna,1.22947136E8
United States,2021-05-27,Pfizer/BioNTech,1.57023465E8
United States,2021-05-28,Johnson&Johnson,1.0621136E7
United States,2021-05-28,Moderna,1.23479196E8
United States,2021-05-28,Pfizer/BioNTech,1.57783315E8
United States,2021-05-29,Johnson&Johnson,1.0710816E7
United States,2021-05-29,Moderna,1.24067556E8
United States,2021-05-29,Pfizer/BioNTech,1.58708623E8
United States,2021-05-30,Johnson&Johnson,1.0776617E7
United States,2021-05-30,Moderna,1.24520914E8
United States,2021-05-30,Pfizer/BioNTech,1.59412031E8
United States,2021-06-01,Johnson&Johnson,1.0858664E7
United States,2021-06-01,Moderna,1.25016707E8
United States,2021-06-01,Pfizer/BioNTech,1.60309262E8
United States,2021-06-02,Johnson&Johnson,1.0889478E7
United States,2021-06-02,Moderna,1.25201557E8
United States,2021-06-02,Pfizer/BioNTech,1.60601395E8
United States,2021-06-03,Johnson&Johnson,1.0939901E7
United States,2021-06-03,Moderna,1.25508313E8
United States,2021-06-03,Pfizer/BioNTech,1.61050513E8
United States,2021-06-04,Johnson&Johnson,1.1014773E7
United States,2021-06-04,Moderna,1.25990795E8
United States,2021-06-04,Pfizer/BioNTech,1.61890897E8
United States,2021-06-05,Johnson&Johnson,1.1077735E7
United States,2021-06-05,Moderna,1.26359399E8
United States,2021-06-05,Pfizer/BioNTech,1.62606119E8
United States,2021-06-06,Johnson&Johnson,1.1143068E7
United States,2021-06-06,Moderna,1.26756059E8
United States,2021-06-06,Pfizer/BioNTech,1.63512789E8
United States,2021-06-07,Johnson&Johnson,1.1194685E7
United States,2021-06-07,Moderna,1.27058512E8
United States,2021-06-07,Pfizer/BioNTech,1.64371746E8
United States,2021-06-08,Johnson&Johnson,1.1245388E7
United States,2021-06-08,Moderna,1.27310797E8
United States,2021-06-08,Pfizer/BioNTech,1.65140239E8
United States,2021-06-09,Johnson&Johnson,1.1296014E7
United States,2021-06-09,Moderna,1.27513151E8
United States,2021-06-09,Pfizer/BioNTech,1.65715523E8
United States,2021-06-10,Johnson&Johnson,1.1346781E7
United States,2021-06-10,Moderna,1.27759347E8
United States,2021-06-10,Pfizer/BioNTech,1.66351326E8
United States,2021-06-11,Johnson&Johnson,1.1383522E7
United States,2021-06-11,Moderna,1.27990366E8
United States,2021-06-11,Pfizer/BioNTech,1.66905188E8
United States,2021-06-12,Johnson&Johnson,1.1457011E7
United States,2021-06-12,Moderna,1.28444425E8
United States,2021-06-12,Pfizer/BioNTech,1.67978845E8
United States,2021-06-13,Johnson&Johnson,1.1517956E7
United States,2021-06-13,Moderna,1.28785935E8
United States,2021-06-13,Pfizer/BioNTech,1.68784549E8
United States,2021-06-14,Johnson&Johnson,1.1606202E7
United States,2021-06-14,Moderna,1.29191765E8
United States,2021-06-14,Pfizer/BioNTech,1.69612045E8
United States,2021-06-15,Johnson&Johnson,1.1666437E7
United States,2021-06-15,Moderna,1.29501089E8
United States,2021-06-15,Pfizer/BioNTech,1.7048295E8
United States,2021-06-16,Johnson&Johnson,1.1714877E7
United States,2021-06-16,Moderna,1.29788011E8
United States,2021-06-16,Pfizer/BioNTech,1.71175575E8
United States,2021-06-17,Johnson&Johnson,1.1812739E7
United States,2021-06-17,Moderna,1.30359975E8
United States,2021-06-17,Pfizer/BioNTech,1.7255676E8
United States,2021-06-18,Johnson&Johnson,1.1871036E7
United States,2021-06-18,Moderna,1.30656013E8
United States,2021-06-18,Pfizer/BioNTech,1.73280164E8
United States,2021-06-19,Johnson&Johnson,1.1931392E7
United States,2021-06-19,Moderna,1.30974892E8
United States,2021-06-19,Pfizer/BioNTech,1.73968342E8
United States,2021-06-20,Johnson&Johnson,1.1986595E7
United States,2021-06-20,Moderna,1.31213452E8
United States,2021-06-20,Pfizer/BioNTech,1.74521867E8
United States,2021-06-21,Johnson&Johnson,1.2015721E7
United States,2021-06-21,Moderna,1.31372107E8
United States,2021-06-21,Pfizer/BioNTech,1.74943983E8
United States,2021-06-22,Johnson&Johnson,1.2047571E7
United States,2021-06-22,Moderna,1.31557233E8
United States,2021-06-22,Pfizer/BioNTech,1.75373929E8
United States,2021-06-23,Johnson&Johnson,1.2090161E7
United States,2021-06-23,Moderna,1.31761409E8
United States,2021-06-23,Pfizer/BioNTech,1.7577369E8
United States,2021-06-24,Johnson&Johnson,1.2139564E7
United States,2021-06-24,Moderna,1.32013506E8
United States,2021-06-24,Pfizer/BioNTech,1.76285416E8
United States,2021-06-25,Johnson&Johnson,1.2169305E7
United States,2021-06-25,Moderna,1.32058604E8
United States,2021-06-25,Pfizer/BioNTech,1.76721071E8
United States,2021-06-26,Johnson&Johnson,1.221356E7
United States,2021-06-26,Moderna,1.32335894E8
United States,2021-06-26,Pfizer/BioNTech,1.7732163E8
United States,2021-06-27,Johnson&Johnson,1.2256008E7
United States,2021-06-27,Moderna,1.32647393E8
United States,2021-06-27,Pfizer/BioNTech,1.78171003E8
United States,2021-06-28,Johnson&Johnson,1.2291007E7
United States,2021-06-28,Moderna,1.32904311E8
United States,2021-06-28,Pfizer/BioNTech,1.78965469E8
United States,2021-06-29,Johnson&Johnson,1.2322817E7
United States,2021-06-29,Moderna,1.33089082E8
United States,2021-06-29,Pfizer/BioNTech,1.79486976E8
United States,2021-06-30,Johnson&Johnson,1.2405746E7
United States,2021-06-30,Moderna,1.33514868E8
United States,2021-06-30,Pfizer/BioNTech,1.80344997E8
United States,2021-07-01,Johnson&Johnson,1.2470439E7
United States,2021-07-01,Moderna,1.34076668E8
United States,2021-07-01,Pfizer/BioNTech,1.81347436E8
United States,2021-07-02,Johnson&Johnson,1.2510528E7
United States,2021-07-02,Moderna,1.34263339E8
United States,2021-07-02,Pfizer/BioNTech,1.817761E8
United States,2021-07-03,Johnson&Johnson,1.2581723E7
United States,2021-07-03,Moderna,1.34627563E8
United States,2021-07-03,Pfizer/BioNTech,1.8249954E8
United States,2021-07-04,Johnson&Johnson,1.2617454E7
United States,2021-07-04,Moderna,1.34803711E8
United States,2021-07-04,Pfizer/BioNTech,1.82920075E8
United States,2021-07-06,Johnson&Johnson,1.2646604E7
United States,2021-07-06,Moderna,1.34973241E8
United States,2021-07-06,Pfizer/BioNTech,1.83331181E8
United States,2021-07-07,Johnson&Johnson,1.2668885E7
United States,2021-07-07,Moderna,1.35107053E8
United States,2021-07-07,Pfizer/BioNTech,1.8361175E8
United States,2021-07-08,Johnson&Johnson,1.2708959E7
United States,2021-07-08,Moderna,1.35297225E8
United States,2021-07-08,Pfizer/BioNTech,1.8407392E8
United States,2021-07-09,Johnson&Johnson,1.2751618E7
United States,2021-07-09,Moderna,1.35477905E8
United States,2021-07-09,Pfizer/BioNTech,1.84469317E8
United States,2021-07-10,Johnson&Johnson,1.2791315E7
United States,2021-07-10,Moderna,1.35643064E8
United States,2021-07-10,Pfizer/BioNTech,1.84861169E8
United States,2021-07-11,Johnson&Johnson,1.2825967E7
United States,2021-07-11,Moderna,1.35804688E8
United States,2021-07-11,Pfizer/BioNTech,1.85249718E8
United States,2021-07-12,Johnson&Johnson,1.2850062E7
United States,2021-07-12,Moderna,1.35916829E8
United States,2021-07-12,Pfizer/BioNTech,1.85562235E8
United States,2021-07-13,Johnson&Johnson,1.2869516E7
United States,2021-07-13,Moderna,1.36001959E8
United States,2021-07-13,Pfizer/BioNTech,1.85798639E8
United States,2021-07-14,Johnson&Johnson,1.2905099E7
United States,2021-07-14,Moderna,1.36180712E8
United States,2021-07-14,Pfizer/BioNTech,1.86127467E8
United States,2021-07-15,Johnson&Johnson,1.2936594E7
United States,2021-07-15,Moderna,1.36332425E8
United States,2021-07-15,Pfizer/BioNTech,1.86509204E8
United States,2021-07-16,Johnson&Johnson,1.2966602E7
United States,2021-07-16,Moderna,1.36483277E8
United States,2021-07-16,Pfizer/BioNTech,1.86875936E8
United States,2021-07-17,Johnson&Johnson,1.3003099E7
United States,2021-07-17,Moderna,1.36648062E8
United States,2021-07-17,Pfizer/BioNTech,1.87306773E8
United States,2021-07-18,Johnson&Johnson,1.3026794E7
United States,2021-07-18,Moderna,1.36777777E8
United States,2021-07-18,Pfizer/BioNTech,1.8765268E8
United States,2021-07-19,Johnson&Johnson,1.3046033E7
United States,2021-07-19,Moderna,1.36915879E8
United States,2021-07-19,Pfizer/BioNTech,1.88001345E8
United States,2021-07-20,Johnson&Johnson,1.3060192E7
United States,2021-07-20,Moderna,1.36952878E8
United States,2021-07-20,Pfizer/BioNTech,1.88194066E8
United States,2021-07-21,Johnson&Johnson,1.3092976E7
United States,2021-07-21,Moderna,1.37121107E8
United States,2021-07-21,Pfizer/BioNTech,1.88601917E8
United States,2021-07-22,Johnson&Johnson,1.3126443E7
United States,2021-07-22,Moderna,1.37291239E8
United States,2021-07-22,Pfizer/BioNTech,1.89056672E8
United States,2021-07-23,Johnson&Johnson,1.3158442E7
United States,2021-07-23,Moderna,1.37451139E8
United States,2021-07-23,Pfizer/BioNTech,1.8946246E8
United States,2021-07-24,Johnson&Johnson,1.3191298E7
United States,2021-07-24,Moderna,1.37610667E8
United States,2021-07-24,Pfizer/BioNTech,1.89943803E8
United States,2021-07-25,Johnson&Johnson,1.3228307E7
United States,2021-07-25,Moderna,1.37826515E8
United States,2021-07-25,Pfizer/BioNTech,1.90468171E8
United States,2021-07-26,Johnson&Johnson,1.3242865E7
United States,2021-07-26,Moderna,1.37928681E8
United States,2021-07-26,Pfizer/BioNTech,1.90744361E8
United States,2021-07-27,Johnson&Johnson,1.3257878E7
United States,2021-07-27,Moderna,1.38031642E8
United States,2021-07-27,Pfizer/BioNTech,1.91021446E8
United States,2021-07-28,Johnson&Johnson,1.3293282E7
United States,2021-07-28,Moderna,1.38257663E8
United States,2021-07-28,Pfizer/BioNTech,1.91510953E8
United States,2021-07-29,Johnson&Johnson,1.3329001E7
United States,2021-07-29,Moderna,1.38456874E8
United States,2021-07-29,Pfizer/BioNTech,1.91983572E8
United States,2021-07-30,Johnson&Johnson,1.337156E7
United States,2021-07-30,Moderna,1.3869232E8
United States,2021-07-30,Pfizer/BioNTech,1.92560134E8
United States,2021-07-31,Johnson&Johnson,1.3408923E7
United States,2021-07-31,Moderna,1.38883719E8
United States,2021-07-31,Pfizer/BioNTech,1.9304105E8
United States,2021-08-01,Johnson&Johnson,1.3446195E7
United States,2021-08-01,Moderna,1.39105757E8
United States,2021-08-01,Pfizer/BioNTech,1.9359618E8
United States,2021-08-02,Johnson&Johnson,1.3464026E7
United States,2021-08-02,Moderna,1.39225808E8
United States,2021-08-02,Pfizer/BioNTech,1.93925677E8
United States,2021-08-03,Johnson&Johnson,1.3479802E7
United States,2021-08-03,Moderna,1.39335403E8
United States,2021-08-03,Pfizer/BioNTech,1.94252771E8
United States,2021-08-04,Johnson&Johnson,1.3515943E7
United States,2021-08-04,Moderna,1.39513845E8
United States,2021-08-04,Pfizer/BioNTech,1.94761251E8
United States,2021-08-05,Johnson&Johnson,1.3557377E7
United States,2021-08-05,Moderna,1.39742533E8
United States,2021-08-05,Pfizer/BioNTech,1.95351697E8
United States,2021-08-06,Johnson&Johnson,1.3596515E7
United States,2021-08-06,Moderna,1.39969467E8
United States,2021-08-06,Pfizer/BioNTech,1.95903754E8
United States,2021-08-07,Johnson&Johnson,1.3639573E7
United States,2021-08-07,Moderna,1.40189704E8
United States,2021-08-07,Pfizer/BioNTech,1.96477868E8
United States,2021-08-08,Johnson&Johnson,1.3674107E7
United States,2021-08-08,Moderna,1.40388709E8
United States,2021-08-08,Pfizer/BioNTech,1.97016306E8
United States,2021-08-09,Johnson&Johnson,1.36911E7
United States,2021-08-09,Moderna,1.40520517E8
United States,2021-08-09,Pfizer/BioNTech,1.97399471E8
United States,2021-08-10,Johnson&Johnson,1.3711856E7
United States,2021-08-10,Moderna,1.40678574E8
United States,2021-08-10,Pfizer/BioNTech,1.97837608E8
United States,2021-08-11,Johnson&Johnson,1.3746323E7
United States,2021-08-11,Moderna,1.40845833E8
United States,2021-08-11,Pfizer/BioNTech,1.98288731E8
United States,2021-08-12,Johnson&Johnson,1.3784136E7
United States,2021-08-12,Moderna,1.41011089E8
United States,2021-08-12,Pfizer/BioNTech,1.98736053E8
United States,2021-08-13,Johnson&Johnson,1.3823462E7
United States,2021-08-13,Moderna,1.41231218E8
United States,2021-08-13,Pfizer/BioNTech,1.99392855E8
United States,2021-08-14,Johnson&Johnson,1.3865764E7
United States,2021-08-14,Moderna,1.41484707E8
United States,2021-08-14,Pfizer/BioNTech,2.00086401E8
United States,2021-08-15,Johnson&Johnson,1.3892386E7
United States,2021-08-15,Moderna,1.41656626E8
United States,2021-08-15,Pfizer/BioNTech,2.00551649E8
United States,2021-08-16,Johnson&Johnson,1.3921901E7
United States,2021-08-16,Moderna,1.41882801E8
United States,2021-08-16,Pfizer/BioNTech,2.01153708E8
United States,2021-08-17,Johnson&Johnson,1.3940856E7
United States,2021-08-17,Moderna,1.42042199E8
United States,2021-08-17,Pfizer/BioNTech,2.01577973E8
United States,2021-08-18,Johnson&Johnson,1.3973354E7
United States,2021-08-18,Moderna,1.42239152E8
United States,2021-08-18,Pfizer/BioNTech,2.020515E8
United States,2021-08-19,Johnson&Johnson,1.4011758E7
United States,2021-08-19,Moderna,1.42536887E8
United States,2021-08-19,Pfizer/BioNTech,2.02736783E8
United States,2021-08-20,Johnson&Johnson,1.4050126E7
United States,2021-08-20,Moderna,1.42827859E8
United States,2021-08-20,Pfizer/BioNTech,2.03416431E8
United States,2021-08-21,Johnson&Johnson,1.4099089E7
United States,2021-08-21,Moderna,1.43147929E8
United States,2021-08-21,Pfizer/BioNTech,2.04095863E8
United States,2021-08-22,Johnson&Johnson,1.4130274E7
United States,2021-08-22,Moderna,1.43433946E8
United States,2021-08-22,Pfizer/BioNTech,2.04750908E8
United States,2021-08-23,Johnson&Johnson,1.4144305E7
United States,2021-08-23,Moderna,1.43604049E8
United States,2021-08-23,Pfizer/BioNTech,2.05176686E8
United States,2021-08-24,Johnson&Johnson,1.4160458E7
United States,2021-08-24,Moderna,1.43785747E8
United States,2021-08-24,Pfizer/BioNTech,2.05626564E8
United States,2021-08-25,Johnson&Johnson,1.4195895E7
United States,2021-08-25,Moderna,1.44036513E8
United States,2021-08-25,Pfizer/BioNTech,2.06265542E8
United States,2021-08-26,Johnson&Johnson,1.4230266E7
United States,2021-08-26,Moderna,1.44290127E8
United States,2021-08-26,Pfizer/BioNTech,2.06901538E8
United States,2021-08-27,Johnson&Johnson,1.4265931E7
United States,2021-08-27,Moderna,1.44578104E8
United States,2021-08-27,Pfizer/BioNTech,2.07646621E8
United States,2021-08-28,Johnson&Johnson,1.4301768E7
United States,2021-08-28,Moderna,1.44863997E8
United States,2021-08-28,Pfizer/BioNTech,2.08396423E8
United States,2021-08-29,Johnson&Johnson,1.433097E7
United States,2021-08-29,Moderna,1.45108915E8
United States,2021-08-29,Pfizer/BioNTech,2.09073174E8
United States,2021-08-30,Johnson&Johnson,1.434566E7
United States,2021-08-30,Moderna,1.4528075E8
United States,2021-08-30,Pfizer/BioNTech,2.09579682E8
United States,2021-08-31,Johnson&Johnson,1.4358641E7
United States,2021-08-31,Moderna,1.45447491E8
United States,2021-08-31,Pfizer/BioNTech,2.10054512E8
Uruguay,2021-02-27,Oxford/AstraZeneca,0.0
Uruguay,2021-02-27,Pfizer/BioNTech,0.0
Uruguay,2021-02-27,Sinovac,372.0
Uruguay,2021-02-28,Oxford/AstraZeneca,0.0
Uruguay,2021-02-28,Pfizer/BioNTech,4.0
Uruguay,2021-02-28,Sinovac,373.0
Uruguay,2021-03-01,Oxford/AstraZeneca,1.0
Uruguay,2021-03-01,Pfizer/BioNTech,7.0
Uruguay,2021-03-01,Sinovac,18398.0
Uruguay,2021-03-02,Oxford/AstraZeneca,2.0
Uruguay,2021-03-02,Pfizer/BioNTech,25.0
Uruguay,2021-03-02,Sinovac,33115.0
Uruguay,2021-03-03,Oxford/AstraZeneca,2.0
Uruguay,2021-03-03,Pfizer/BioNTech,32.0
Uruguay,2021-03-03,Sinovac,54414.0
Uruguay,2021-03-04,Oxford/AstraZeneca,2.0
Uruguay,2021-03-04,Pfizer/BioNTech,36.0
Uruguay,2021-03-04,Sinovac,63392.0
Uruguay,2021-03-05,Oxford/AstraZeneca,2.0
Uruguay,2021-03-05,Pfizer/BioNTech,42.0
Uruguay,2021-03-05,Sinovac,72582.0
Uruguay,2021-03-06,Oxford/AstraZeneca,4.0
Uruguay,2021-03-06,Pfizer/BioNTech,43.0
Uruguay,2021-03-06,Sinovac,72584.0
Uruguay,2021-03-07,Oxford/AstraZeneca,4.0
Uruguay,2021-03-07,Pfizer/BioNTech,51.0
Uruguay,2021-03-07,Sinovac,72584.0
Uruguay,2021-03-08,Oxford/AstraZeneca,5.0
Uruguay,2021-03-08,Pfizer/BioNTech,53.0
Uruguay,2021-03-08,Sinovac,100723.0
Uruguay,2021-03-09,Oxford/AstraZeneca,6.0
Uruguay,2021-03-09,Pfizer/BioNTech,62.0
Uruguay,2021-03-09,Sinovac,122546.0
Uruguay,2021-03-10,Oxford/AstraZeneca,6.0
Uruguay,2021-03-10,Pfizer/BioNTech,65.0
Uruguay,2021-03-10,Sinovac,147720.0
Uruguay,2021-03-11,Oxford/AstraZeneca,8.0
Uruguay,2021-03-11,Pfizer/BioNTech,73.0
Uruguay,2021-03-11,Sinovac,170124.0
Uruguay,2021-03-12,Oxford/AstraZeneca,8.0
Uruguay,2021-03-12,Pfizer/BioNTech,21981.0
Uruguay,2021-03-12,Sinovac,170928.0
Uruguay,2021-03-13,Oxford/AstraZeneca,9.0
Uruguay,2021-03-13,Pfizer/BioNTech,32311.0
Uruguay,2021-03-13,Sinovac,171016.0
Uruguay,2021-03-14,Oxford/AstraZeneca,9.0
Uruguay,2021-03-14,Pfizer/BioNTech,32311.0
Uruguay,2021-03-14,Sinovac,171017.0
Uruguay,2021-03-15,Oxford/AstraZeneca,9.0
Uruguay,2021-03-15,Pfizer/BioNTech,38548.0
Uruguay,2021-03-15,Sinovac,176041.0
Uruguay,2021-03-16,Oxford/AstraZeneca,9.0
Uruguay,2021-03-16,Pfizer/BioNTech,40563.0
Uruguay,2021-03-16,Sinovac,180690.0
Uruguay,2021-03-17,Oxford/AstraZeneca,9.0
Uruguay,2021-03-17,Pfizer/BioNTech,42019.0
Uruguay,2021-03-17,Sinovac,187122.0
Uruguay,2021-03-18,Oxford/AstraZeneca,10.0
Uruguay,2021-03-18,Pfizer/BioNTech,42245.0
Uruguay,2021-03-18,Sinovac,223415.0
Uruguay,2021-03-19,Oxford/AstraZeneca,37.0
Uruguay,2021-03-19,Pfizer/BioNTech,42344.0
Uruguay,2021-03-19,Sinovac,259588.0
Uruguay,2021-03-20,Oxford/AstraZeneca,40.0
Uruguay,2021-03-20,Pfizer/BioNTech,42375.0
Uruguay,2021-03-20,Sinovac,272042.0
Uruguay,2021-03-21,Oxford/AstraZeneca,40.0
Uruguay,2021-03-21,Pfizer/BioNTech,42388.0
Uruguay,2021-03-21,Sinovac,272049.0
Uruguay,2021-03-22,Oxford/AstraZeneca,41.0
Uruguay,2021-03-22,Pfizer/BioNTech,60326.0
Uruguay,2021-03-22,Sinovac,292782.0
Uruguay,2021-03-23,Oxford/AstraZeneca,41.0
Uruguay,2021-03-23,Pfizer/BioNTech,76739.0
Uruguay,2021-03-23,Sinovac,312771.0
Uruguay,2021-03-24,Oxford/AstraZeneca,41.0
Uruguay,2021-03-24,Pfizer/BioNTech,87218.0
Uruguay,2021-03-24,Sinovac,337649.0
Uruguay,2021-03-25,Oxford/AstraZeneca,41.0
Uruguay,2021-03-25,Pfizer/BioNTech,96350.0
Uruguay,2021-03-25,Sinovac,371956.0
Uruguay,2021-03-26,Oxford/AstraZeneca,42.0
Uruguay,2021-03-26,Pfizer/BioNTech,105026.0
Uruguay,2021-03-26,Sinovac,404421.0
Uruguay,2021-03-27,Oxford/AstraZeneca,43.0
Uruguay,2021-03-27,Pfizer/BioNTech,108312.0
Uruguay,2021-03-27,Sinovac,414290.0
Uruguay,2021-03-28,Oxford/AstraZeneca,43.0
Uruguay,2021-03-28,Pfizer/BioNTech,108316.0
Uruguay,2021-03-28,Sinovac,414294.0
Uruguay,2021-03-29,Oxford/AstraZeneca,47.0
Uruguay,2021-03-29,Pfizer/BioNTech,117082.0
Uruguay,2021-03-29,Sinovac,459793.0
Uruguay,2021-03-30,Oxford/AstraZeneca,47.0
Uruguay,2021-03-30,Pfizer/BioNTech,125836.0
Uruguay,2021-03-30,Sinovac,503125.0
Uruguay,2021-03-31,Oxford/AstraZeneca,47.0
Uruguay,2021-03-31,Pfizer/BioNTech,134341.0
Uruguay,2021-03-31,Sinovac,552504.0
Uruguay,2021-04-01,Oxford/AstraZeneca,48.0
