name,country,subcountry,geonameid
Bountiful,United States,Utah,5771826.0
Brigham City,United States,Utah,5771960.0
Centerville,United States,Utah,5772654.0
Clearfield,United States,Utah,5772959.0
Clinton,United States,Utah,5773001.0
Cottonwood Heights,United States,Utah,5773304.0
Draper,United States,Utah,5774001.0
Eagle Mountain,United States,Utah,5774215.0
East Millcreek,United States,Utah,5774301.0
Farmington,United States,Utah,5774662.0
Herriman,United States,Utah,5775782.0
Highland,United States,Utah,5775863.0
Holladay,United States,Utah,5776008.0
Kaysville,United States,Utah,5776715.0
Kearns,United States,Utah,5776727.0
Layton,United States,Utah,5777107.0
Lehi,United States,Utah,5777224.0
Logan,United States,Utah,5777544.0
Magna,United States,Utah,5777793.0
Midvale,United States,Utah,5778244.0
Millcreek,United States,Utah,5778352.0
Murray,United States,Utah,5778755.0
North Ogden,United States,Utah,5779036.0
North Salt Lake,United States,Utah,5779068.0
Ogden,United States,Utah,5779206.0
Orem,United States,Utah,5779334.0
Payson,United States,Utah,5779548.0
Pleasant Grove,United States,Utah,5779816.0
Provo,United States,Utah,5780026.0
Riverton,United States,Utah,5780557.0
Roy,United States,Utah,5780802.0
Salt Lake City,United States,Utah,5780993.0
Sandy City,United States,Utah,5781061.0
Sandy Hills,United States,Utah,5781070.0
Saratoga Springs,United States,Utah,5781087.0
South Jordan Heights,United States,Utah,5781765.0
South Jordan,United States,Utah,5781770.0
South Ogden,United States,Utah,5781783.0
South Salt Lake,United States,Utah,5781794.0
Spanish Fork,United States,Utah,5781860.0
Springville,United States,Utah,5781993.0
Syracuse,United States,Utah,5782391.0
Taylorsville,United States,Utah,5782476.0
Tooele,United States,Utah,5783695.0
West Jordan,United States,Utah,5784549.0
West Valley City,United States,Utah,5784607.0
Aberdeen,United States,Washington,5785243.0
Anacortes,United States,Washington,5785657.0
Arlington,United States,Washington,5785868.0
Auburn,United States,Washington,5785965.0
Battle Ground,United States,Washington,5786485.0
Bellevue,United States,Washington,5786882.0
Bellingham,United States,Washington,5786899.0
Bonney Lake,United States,Washington,5787776.0
Bothell,United States,Washington,5787829.0
Bremerton,United States,Washington,5788054.0
Burien,United States,Washington,5788516.0
Camas,United States,Washington,5788822.0
Centralia,United States,Washington,5789683.0
Cottage Lake,United States,Washington,5790971.0
Covington,United States,Washington,5791159.0
Des Moines,United States,Washington,5792244.0
Edmonds,United States,Washington,5793427.0
Ellensburg,United States,Washington,5793639.0
Everett,United States,Washington,5793933.0
Fairwood,United States,Washington,5794097.0
Federal Way,United States,Washington,5794245.0
Five Corners,United States,Washington,5794559.0
Frederickson,United States,Washington,5795011.0
Graham,United States,Washington,5795906.0
Hazel Dell,United States,Washington,5796984.0
Issaquah,United States,Washington,5798487.0
Kenmore,United States,Washington,5799587.0
Kennewick,United States,Washington,5799610.0
Kent,United States,Washington,5799625.0
Kirkland,United States,Washington,5799841.0
Lacey,United States,Washington,5800112.0
Lake Stevens,United States,Washington,5800317.0
Lakewood,United States,Washington,5800420.0
Longview,United States,Washington,5801617.0
Lynnwood,United States,Washington,5802049.0
Maple Valley,United States,Washington,5802340.0
Martha Lake,United States,Washington,5802493.0
Marysville,United States,Washington,5802570.0
Mercer Island,United States,Washington,5803139.0
Mill Creek,United States,Washington,5803457.0
Monroe,United States,Washington,5803786.0
Moses Lake,United States,Washington,5803990.0
Mount Vernon,United States,Washington,5804127.0
Mountlake Terrace,United States,Washington,5804191.0
Mukilteo,United States,Washington,5804306.0
North Creek,United States,Washington,5804953.0
Oak Harbor,United States,Washington,5805441.0
Olympia,United States,Washington,5805687.0
Opportunity,United States,Washington,5805782.0
Orchards,United States,Washington,5805815.0
Parkland,United States,Washington,5806253.0
Pasco,United States,Washington,5806298.0
Port Angeles,United States,Washington,5807212.0
Pullman,United States,Washington,5807540.0
Puyallup,United States,Washington,5807575.0
Redmond,United States,Washington,5808079.0
Renton,United States,Washington,5808189.0
Richland,United States,Washington,5808276.0
Salmon Creek,United States,Washington,5809333.0
Sammamish,United States,Washington,5809402.0
SeaTac,United States,Washington,5809805.0
Seattle,United States,Washington,5809844.0
Shoreline,United States,Washington,5810301.0
Silverdale,United States,Washington,5810490.0
South Hill,United States,Washington,5811456.0
Spanaway,United States,Washington,5811581.0
Spokane,United States,Washington,5811696.0
Spokane Valley,United States,Washington,5811729.0
Sunnyside,United States,Washington,5812604.0
Tacoma,United States,Washington,5812944.0
Tukwila,United States,Washington,5814043.0
Tumwater,United States,Washington,5814095.0
University Place,United States,Washington,5814450.0
Vancouver,United States,Washington,5814616.0
Walla Walla,United States,Washington,5814916.0
Wenatchee,United States,Washington,5815342.0
West Lake Sammamish,United States,Washington,5815538.0
West Lake Stevens,United States,Washington,5815539.0
Bainbridge Island,United States,Washington,5816320.0
Yakima,United States,Washington,5816605.0
Casper,United States,Wyoming,5820705.0
Cheyenne,United States,Wyoming,5821086.0
Gillette,United States,Wyoming,5826027.0
Laramie,United States,Wyoming,5830062.0
Rock Springs,United States,Wyoming,5836898.0
Sheridan,United States,Wyoming,5838198.0
American Fork,United States,Utah,5844096.0
Kahului,United States,Hawaii,5847411.0
Kailua,United States,Hawaii,5847486.0
Kāne‘ohe,United States,Hawaii,5848189.0
Kīhei,United States,Hawaii,5849297.0
Makakilo City,United States,Hawaii,5850554.0
Mililani Town,United States,Hawaii,5851030.0
Pearl City,United States,Hawaii,5852275.0
Wahiawā,United States,Hawaii,5853992.0
Wailuku,United States,Hawaii,5854496.0
Waipahu,United States,Hawaii,5854686.0
‘Ewa Gentry,United States,Hawaii,5855070.0
Hilo,United States,Hawaii,5855927.0
Honolulu,United States,Hawaii,5856195.0
Eagle River,United States,Alaska,5861187.0
Fairbanks,United States,Alaska,5861897.0
Anchorage,United States,Alaska,5879400.0
Badger,United States,Alaska,5879898.0
Milton,United States,Georgia,6331908.0
Johns Creek,United States,Georgia,6331909.0
Cutler Bay,United States,Florida,6332309.0
Alafaya,United States,Florida,6332439.0
Fort Bragg,United States,North Carolina,6941080.0
City of Milford (balance),United States,Connecticut,7160204.0
Butte-Silver Bow (Balance),United States,Montana,7172886.0
City of Sammamish,United States,Washington,7174365.0
Silver Firs,United States,Washington,7176035.0
Vineyard,United States,California,7176039.0
Wallingford Center,United States,Connecticut,7257422.0
Bel Air North,United States,Maryland,7257991.0
Bel Air South,United States,Maryland,7257992.0
Setauket-East Setauket,United States,New York,7258965.0
Tonawanda,United States,New York,7259084.0
Fort Leonard Wood,United States,Missouri,7259265.0
West Bloomfield Township,United States,Michigan,7259621.0
East Lake-Orient Park,United States,Florida,7259705.0
Four Corners,United States,Florida,7259780.0
Greater Northdale,United States,Florida,7259823.0
Candler-McAfee,United States,Georgia,7260019.0
University,United States,Florida,7260219.0
Vero Beach South,United States,Florida,7260233.0
Kendall West,United States,Florida,7260327.0
Palm River-Clair Mel,United States,Florida,7260548.0
Arden-Arcade,United States,California,7260806.0
Bryn Mawr-Skyway,United States,Washington,7260966.0
Casa de Oro-Mount Helix,United States,California,7261029.0
Florence-Graham,United States,California,7261268.0
Fort Hood,United States,Texas,7261291.0
Inglewood-Finn Hill,United States,Washington,7261476.0
La Crescenta-Montrose,United States,California,7261553.0
East Hill-Meridian,United States,Washington,7261759.0
Security-Widefield,United States,Colorado,7262349.0
Union Hill-Novelty Hill,United States,Washington,7262428.0
West Whittier-Los Nietos,United States,California,7262518.0
Summerlin South,United States,Nevada,7262622.0
Makakilo,United States,Hawaii,7262761.0
Schofield Barracks,United States,Hawaii,7262790.0
San Tan Valley,United States,Arizona,7310164.0
Enchanted Hills,United States,New Mexico,7839240.0
West Hills,United States,California,8030162.0
Oak Hill,United States,Virginia,8097131.0
Bridgewater,United States,New Jersey,8299576.0
Warren Township,United States,New Jersey,8299577.0
Fairfield Heights,United States,Indiana,8347326.0
Randolph,United States,New Jersey,8469295.0
Hot Springs National Park,United States,Arkansas,8605040.0
Dixiana,United States,Alabama,8605041.0
Cranberry Township,United States,Pennsylvania,8643098.0
Silver Lake,United States,California,1.0104153E7
Echo Park,United States,California,1.0104154E7
Young,Uruguay,Río Negro,3439525.0
Trinidad,Uruguay,Flores,3439748.0
Trinidad,Uruguay,Flores,3439749.0
Treinta y Tres,Uruguay,Treinta y Tres,3439781.0
Tacuarembó,Uruguay,Tacuarembó,3440034.0
Santa Lucía,Uruguay,Canelones,3440571.0
San José de Mayo,Uruguay,San José,3440639.0
San Carlos,Uruguay,Maldonado,3440696.0
Salto,Uruguay,Salto,3440714.0
Rocha,Uruguay,Rocha,3440777.0
Rivera,Uruguay,Rivera,3440781.0
Progreso,Uruguay,Canelones,3440963.0
Paysandú,Uruguay,Paysandú,3441243.0
Paso de Carrasco,Uruguay,Canelones,3441292.0
Pando,Uruguay,Canelones,3441354.0
Montevideo,Uruguay,Montevideo,3441575.0
Minas,Uruguay,Lavalleja,3441665.0
Mercedes,Uruguay,Soriano,3441684.0
Melo,Uruguay,Cerro Largo,3441702.0
Maldonado,Uruguay,Maldonado,3441894.0
Las Piedras,Uruguay,Canelones,3442057.0
La Paz,Uruguay,Canelones,3442098.0
Fray Bentos,Uruguay,Río Negro,3442568.0
Florida,Uruguay,Florida,3442585.0
Durazno,Uruguay,Durazno,3442727.0
Dolores,Uruguay,Soriano,3442750.0
Delta del Tigre,Uruguay,San José,3442778.0
Colonia del Sacramento,Uruguay,Colonia,3443013.0
Carmelo,Uruguay,Colonia,3443341.0
Canelones,Uruguay,Canelones,3443413.0
Artigas,Uruguay,Artigas,3443758.0
Nukus,Uzbekistan,Karakalpakstan,601294.0
Khŭjayli,Uzbekistan,Karakalpakstan,601339.0
Oltinko’l,Uzbekistan,Karakalpakstan,601417.0
Zomin,Uzbekistan,Jizzax,1215694.0
Urgut,Uzbekistan,Samarqand,1215839.0
Tirmiz,Uzbekistan,Surxondaryo,1215957.0
Sho’rchi,Uzbekistan,Surxondaryo,1216115.0
Shahrisabz,Uzbekistan,Qashqadaryo,1216187.0
Samarqand,Uzbekistan,Samarqand,1216265.0
Qarshi,Uzbekistan,Qashqadaryo,1216311.0
Muborak,Uzbekistan,Qashqadaryo,1216475.0
Kitob,Uzbekistan,Qashqadaryo,1216787.0
Kattaqo’rg’on,Uzbekistan,Samarqand,1216982.0
Koson,Uzbekistan,Qashqadaryo,1217007.0
Karakul’,Uzbekistan,Bukhara,1217084.0
Kogon,Uzbekistan,Bukhara,1217180.0
G’uzor,Uzbekistan,Qashqadaryo,1217262.0
Galaosiyo,Uzbekistan,Bukhara,1217340.0
Juma,Uzbekistan,Samarqand,1217362.0
Denov,Uzbekistan,Surxondaryo,1217474.0
Chiroqchi,Uzbekistan,Qashqadaryo,1217540.0
Chelak,Uzbekistan,Samarqand,1217569.0
Bulung’ur,Uzbekistan,Samarqand,1217658.0
Bukhara,Uzbekistan,Bukhara,1217662.0
Beshkent,Uzbekistan,Qashqadaryo,1217703.0
Boysun,Uzbekistan,Surxondaryo,1217734.0
Oqtosh,Uzbekistan,Samarqand,1217926.0
Zafar,Uzbekistan,Toshkent,1512287.0
Yaypan,Uzbekistan,Fergana,1512320.0
Yangiyŭl,Uzbekistan,Toshkent,1512339.0
Yangiyer,Uzbekistan,Sirdaryo,1512342.0
Yangirabot,Uzbekistan,Navoiy,1512348.0
Yangiqo‘rg‘on,Uzbekistan,Namangan,1512350.0
Yangiobod,Uzbekistan,Toshkent,1512372.0
Wobkent,Uzbekistan,Bukhara,1512423.0
Uychi,Uzbekistan,Namangan,1512449.0
Urganch,Uzbekistan,Xorazm,1512473.0
Dashtobod,Uzbekistan,Jizzax,1512480.0
Uchqŭrghon Shahri,Uzbekistan,Namangan,1512501.0
Tŭytepa,Uzbekistan,Toshkent,1512524.0
Tŭragŭrghon,Uzbekistan,Namangan,1512549.0
Toshloq,Uzbekistan,Fergana,1512568.0
Tashkent,Uzbekistan,Toshkent Shahri,1512569.0
Toshbuloq,Uzbekistan,Namangan,1512658.0
Sirdaryo,Uzbekistan,Sirdaryo,1512770.0
Showot,Uzbekistan,Xorazm,1512790.0
Shofirkon,Uzbekistan,Bukhara,1512838.0
Salor,Uzbekistan,Toshkent,1512934.0
Qŭshkŭpir,Uzbekistan,Xorazm,1512978.0
Qo‘qon,Uzbekistan,Fergana,1512979.0
Piskent,Uzbekistan,Toshkent,1512986.0
Payshanba,Uzbekistan,Samarqand,1513011.0
Parkent,Uzbekistan,Toshkent,1513017.0
Pop,Uzbekistan,Namangan,1513023.0
Paxtakor,Uzbekistan,Jizzax,1513038.0
