REG_ADM,ANNEE,MOIS,TYPE,NOMBRE
07-OUTAOUAIS,2012.0,7.0,12 - Nombre de plaintes enregistrées,16
07-OUTAOUAIS,2012.0,8.0,12 - Nombre de plaintes enregistrées,16
07-OUTAOUAIS,2012.0,9.0,12 - Nombre de plaintes enregistrées,16
07-OUTAOUAIS,2012.0,10.0,12 - Nombre de plaintes enregistrées,5
07-OUTAOUAIS,2012.0,11.0,12 - Nombre de plaintes enregistrées,18
07-OUTAOUAIS,2012.0,12.0,12 - Nombre de plaintes enregistrées,14
07-OUTAOUAIS,2012.0,1.0,01 - Nombre d'inspections,178
07-OUTAOUAIS,2012.0,1.0,02 - Nombre d'avis de non-conformité,23
07-OUTAOUAIS,2012.0,1.0,03 - Nombre d'infractions constatées,34
07-OUTAOUAIS,2012.0,1.0,07 - Montant des amendes imposées,7750
07-OUTAOUAIS,2012.0,1.0,08 - Nombre d'échantillons prélevés,40
07-OUTAOUAIS,2012.0,1.0,09 - Nombre d'analyses,347
07-OUTAOUAIS,2012.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),113
07-OUTAOUAIS,2012.0,1.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),45
07-OUTAOUAIS,2012.0,2.0,01 - Nombre d'inspections,168
07-OUTAOUAIS,2012.0,2.0,02 - Nombre d'avis de non-conformité,19
07-OUTAOUAIS,2012.0,2.0,03 - Nombre d'infractions constatées,24
07-OUTAOUAIS,2012.0,2.0,07 - Montant des amendes imposées,6000
07-OUTAOUAIS,2012.0,2.0,08 - Nombre d'échantillons prélevés,52
07-OUTAOUAIS,2012.0,2.0,09 - Nombre d'analyses,239
07-OUTAOUAIS,2012.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),68
07-OUTAOUAIS,2012.0,2.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),14
07-OUTAOUAIS,2012.0,3.0,01 - Nombre d'inspections,187
07-OUTAOUAIS,2012.0,3.0,02 - Nombre d'avis de non-conformité,29
07-OUTAOUAIS,2012.0,3.0,03 - Nombre d'infractions constatées,54
07-OUTAOUAIS,2012.0,3.0,07 - Montant des amendes imposées,9750
07-OUTAOUAIS,2012.0,3.0,08 - Nombre d'échantillons prélevés,50
07-OUTAOUAIS,2012.0,3.0,09 - Nombre d'analyses,194
07-OUTAOUAIS,2012.0,3.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),138
07-OUTAOUAIS,2012.0,4.0,01 - Nombre d'inspections,156
07-OUTAOUAIS,2012.0,4.0,02 - Nombre d'avis de non-conformité,22
07-OUTAOUAIS,2012.0,4.0,03 - Nombre d'infractions constatées,42
07-OUTAOUAIS,2012.0,4.0,07 - Montant des amendes imposées,2750
07-OUTAOUAIS,2012.0,4.0,08 - Nombre d'échantillons prélevés,19
07-OUTAOUAIS,2012.0,4.0,09 - Nombre d'analyses,84
07-OUTAOUAIS,2012.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),86
07-OUTAOUAIS,2012.0,4.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),111
07-OUTAOUAIS,2012.0,5.0,01 - Nombre d'inspections,176
07-OUTAOUAIS,2012.0,5.0,02 - Nombre d'avis de non-conformité,33
07-OUTAOUAIS,2012.0,5.0,03 - Nombre d'infractions constatées,52
07-OUTAOUAIS,2012.0,5.0,07 - Montant des amendes imposées,1750
05-ESTRIE,2012.0,3.0,03 - Nombre d'infractions constatées,38
05-ESTRIE,2012.0,3.0,07 - Montant des amendes imposées,5500
05-ESTRIE,2012.0,3.0,08 - Nombre d'échantillons prélevés,31
05-ESTRIE,2012.0,3.0,09 - Nombre d'analyses,126
05-ESTRIE,2012.0,3.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),4
05-ESTRIE,2012.0,3.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),30
05-ESTRIE,2012.0,4.0,01 - Nombre d'inspections,212
05-ESTRIE,2012.0,4.0,02 - Nombre d'avis de non-conformité,39
05-ESTRIE,2012.0,4.0,03 - Nombre d'infractions constatées,52
05-ESTRIE,2012.0,4.0,07 - Montant des amendes imposées,6250
05-ESTRIE,2012.0,4.0,08 - Nombre d'échantillons prélevés,99
05-ESTRIE,2012.0,4.0,09 - Nombre d'analyses,285
05-ESTRIE,2012.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),42
05-ESTRIE,2012.0,5.0,01 - Nombre d'inspections,292
05-ESTRIE,2012.0,5.0,02 - Nombre d'avis de non-conformité,54
05-ESTRIE,2012.0,5.0,03 - Nombre d'infractions constatées,78
05-ESTRIE,2012.0,5.0,07 - Montant des amendes imposées,6000
05-ESTRIE,2012.0,5.0,08 - Nombre d'échantillons prélevés,116
05-ESTRIE,2012.0,5.0,09 - Nombre d'analyses,355
05-ESTRIE,2012.0,5.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),91
05-ESTRIE,2012.0,5.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),14
05-ESTRIE,2012.0,6.0,01 - Nombre d'inspections,197
05-ESTRIE,2012.0,6.0,02 - Nombre d'avis de non-conformité,34
05-ESTRIE,2012.0,6.0,03 - Nombre d'infractions constatées,44
05-ESTRIE,2012.0,6.0,07 - Montant des amendes imposées,8497
05-ESTRIE,2012.0,6.0,08 - Nombre d'échantillons prélevés,81
05-ESTRIE,2012.0,6.0,09 - Nombre d'analyses,220
05-ESTRIE,2012.0,6.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),48
05-ESTRIE,2012.0,6.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),25
05-ESTRIE,2012.0,7.0,01 - Nombre d'inspections,216
05-ESTRIE,2012.0,7.0,02 - Nombre d'avis de non-conformité,48
05-ESTRIE,2012.0,7.0,03 - Nombre d'infractions constatées,60
05-ESTRIE,2012.0,7.0,07 - Montant des amendes imposées,1750
05-ESTRIE,2012.0,7.0,08 - Nombre d'échantillons prélevés,14
05-ESTRIE,2012.0,7.0,09 - Nombre d'analyses,57
05-ESTRIE,2012.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),19
05-ESTRIE,2012.0,7.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),24
05-ESTRIE,2012.0,8.0,01 - Nombre d'inspections,252
05-ESTRIE,2012.0,8.0,02 - Nombre d'avis de non-conformité,33
05-ESTRIE,2012.0,8.0,03 - Nombre d'infractions constatées,49
05-ESTRIE,2012.0,8.0,07 - Montant des amendes imposées,16750
05-ESTRIE,2012.0,8.0,08 - Nombre d'échantillons prélevés,51
05-ESTRIE,2012.0,8.0,09 - Nombre d'analyses,202
05-ESTRIE,2012.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),237
05-ESTRIE,2012.0,8.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),35
05-ESTRIE,2012.0,9.0,01 - Nombre d'inspections,254
05-ESTRIE,2012.0,9.0,02 - Nombre d'avis de non-conformité,45
05-ESTRIE,2012.0,9.0,03 - Nombre d'infractions constatées,62
05-ESTRIE,2012.0,9.0,07 - Montant des amendes imposées,25500
05-ESTRIE,2012.0,9.0,08 - Nombre d'échantillons prélevés,66
05-ESTRIE,2012.0,9.0,09 - Nombre d'analyses,229
05-ESTRIE,2012.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),177
05-ESTRIE,2012.0,10.0,01 - Nombre d'inspections,257
05-ESTRIE,2012.0,10.0,02 - Nombre d'avis de non-conformité,53
05-ESTRIE,2012.0,10.0,03 - Nombre d'infractions constatées,71
05-ESTRIE,2012.0,10.0,07 - Montant des amendes imposées,4500
05-ESTRIE,2012.0,10.0,08 - Nombre d'échantillons prélevés,77
05-ESTRIE,2012.0,10.0,09 - Nombre d'analyses,223
05-ESTRIE,2012.0,10.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),163
05-ESTRIE,2012.0,10.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),29
05-ESTRIE,2012.0,11.0,01 - Nombre d'inspections,225
05-ESTRIE,2012.0,11.0,02 - Nombre d'avis de non-conformité,21
05-ESTRIE,2012.0,11.0,03 - Nombre d'infractions constatées,30
05-ESTRIE,2012.0,11.0,07 - Montant des amendes imposées,3000
04-MAURICIE,2012.0,8.0,07 - Montant des amendes imposées,250
04-MAURICIE,2012.0,8.0,08 - Nombre d'échantillons prélevés,14
04-MAURICIE,2012.0,8.0,09 - Nombre d'analyses,51
04-MAURICIE,2012.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),16
04-MAURICIE,2012.0,9.0,01 - Nombre d'inspections,110
04-MAURICIE,2012.0,9.0,02 - Nombre d'avis de non-conformité,6
04-MAURICIE,2012.0,9.0,03 - Nombre d'infractions constatées,7
04-MAURICIE,2012.0,9.0,07 - Montant des amendes imposées,1250
04-MAURICIE,2012.0,9.0,08 - Nombre d'échantillons prélevés,11
04-MAURICIE,2012.0,9.0,09 - Nombre d'analyses,31
04-MAURICIE,2012.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
04-MAURICIE,2012.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),1
04-MAURICIE,2012.0,10.0,01 - Nombre d'inspections,127
04-MAURICIE,2012.0,10.0,02 - Nombre d'avis de non-conformité,15
04-MAURICIE,2012.0,10.0,03 - Nombre d'infractions constatées,17
04-MAURICIE,2012.0,10.0,07 - Montant des amendes imposées,2000
04-MAURICIE,2012.0,10.0,08 - Nombre d'échantillons prélevés,11
04-MAURICIE,2012.0,10.0,09 - Nombre d'analyses,34
04-MAURICIE,2012.0,10.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),15
04-MAURICIE,2012.0,11.0,01 - Nombre d'inspections,132
04-MAURICIE,2012.0,11.0,02 - Nombre d'avis de non-conformité,13
04-MAURICIE,2012.0,11.0,03 - Nombre d'infractions constatées,15
04-MAURICIE,2012.0,11.0,07 - Montant des amendes imposées,500
04-MAURICIE,2012.0,11.0,08 - Nombre d'échantillons prélevés,16
04-MAURICIE,2012.0,11.0,09 - Nombre d'analyses,14
04-MAURICIE,2012.0,11.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),3
04-MAURICIE,2012.0,12.0,01 - Nombre d'inspections,61
04-MAURICIE,2012.0,12.0,02 - Nombre d'avis de non-conformité,5
04-MAURICIE,2012.0,12.0,03 - Nombre d'infractions constatées,7
04-MAURICIE,2012.0,12.0,07 - Montant des amendes imposées,250
04-MAURICIE,2012.0,12.0,08 - Nombre d'échantillons prélevés,12
04-MAURICIE,2012.0,12.0,09 - Nombre d'analyses,53
04-MAURICIE,2012.0,12.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),6
04-MAURICIE,2012.0,12.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),5
05-ESTRIE,2012.0,1.0,12 - Nombre de plaintes enregistrées,13
05-ESTRIE,2012.0,2.0,12 - Nombre de plaintes enregistrées,17
05-ESTRIE,2012.0,3.0,12 - Nombre de plaintes enregistrées,18
05-ESTRIE,2012.0,4.0,12 - Nombre de plaintes enregistrées,16
05-ESTRIE,2012.0,5.0,12 - Nombre de plaintes enregistrées,23
05-ESTRIE,2012.0,6.0,12 - Nombre de plaintes enregistrées,17
05-ESTRIE,2012.0,7.0,12 - Nombre de plaintes enregistrées,14
05-ESTRIE,2012.0,8.0,12 - Nombre de plaintes enregistrées,25
05-ESTRIE,2012.0,9.0,12 - Nombre de plaintes enregistrées,22
05-ESTRIE,2012.0,10.0,12 - Nombre de plaintes enregistrées,23
05-ESTRIE,2012.0,11.0,12 - Nombre de plaintes enregistrées,16
05-ESTRIE,2012.0,12.0,12 - Nombre de plaintes enregistrées,16
05-ESTRIE,2012.0,1.0,01 - Nombre d'inspections,210
05-ESTRIE,2012.0,1.0,02 - Nombre d'avis de non-conformité,36
05-ESTRIE,2012.0,1.0,03 - Nombre d'infractions constatées,50
05-ESTRIE,2012.0,1.0,07 - Montant des amendes imposées,1250
05-ESTRIE,2012.0,1.0,08 - Nombre d'échantillons prélevés,55
05-ESTRIE,2012.0,1.0,09 - Nombre d'analyses,425
05-ESTRIE,2012.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
05-ESTRIE,2012.0,1.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),9
05-ESTRIE,2012.0,2.0,01 - Nombre d'inspections,198
05-ESTRIE,2012.0,2.0,02 - Nombre d'avis de non-conformité,33
05-ESTRIE,2012.0,2.0,03 - Nombre d'infractions constatées,43
05-ESTRIE,2012.0,2.0,07 - Montant des amendes imposées,2000
05-ESTRIE,2012.0,2.0,08 - Nombre d'échantillons prélevés,54
05-ESTRIE,2012.0,2.0,09 - Nombre d'analyses,298
05-ESTRIE,2012.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),57
05-ESTRIE,2012.0,2.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),18
05-ESTRIE,2012.0,3.0,01 - Nombre d'inspections,190
05-ESTRIE,2012.0,3.0,02 - Nombre d'avis de non-conformité,31
03-CAPITALE-NATIONALE,2012.0,12.0,03 - Nombre d'infractions constatées,32
03-CAPITALE-NATIONALE,2012.0,12.0,07 - Montant des amendes imposées,2750
03-CAPITALE-NATIONALE,2012.0,12.0,08 - Nombre d'échantillons prélevés,78
03-CAPITALE-NATIONALE,2012.0,12.0,09 - Nombre d'analyses,276
03-CAPITALE-NATIONALE,2012.0,12.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),578
03-CAPITALE-NATIONALE,2012.0,12.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),1
04-MAURICIE,2012.0,1.0,12 - Nombre de plaintes enregistrées,5
04-MAURICIE,2012.0,2.0,12 - Nombre de plaintes enregistrées,13
04-MAURICIE,2012.0,3.0,12 - Nombre de plaintes enregistrées,7
04-MAURICIE,2012.0,4.0,12 - Nombre de plaintes enregistrées,6
04-MAURICIE,2012.0,5.0,12 - Nombre de plaintes enregistrées,9
04-MAURICIE,2012.0,6.0,12 - Nombre de plaintes enregistrées,8
04-MAURICIE,2012.0,7.0,12 - Nombre de plaintes enregistrées,5
04-MAURICIE,2012.0,8.0,12 - Nombre de plaintes enregistrées,10
04-MAURICIE,2012.0,9.0,12 - Nombre de plaintes enregistrées,8
04-MAURICIE,2012.0,10.0,12 - Nombre de plaintes enregistrées,8
04-MAURICIE,2012.0,11.0,12 - Nombre de plaintes enregistrées,13
04-MAURICIE,2012.0,12.0,12 - Nombre de plaintes enregistrées,6
04-MAURICIE,2012.0,1.0,01 - Nombre d'inspections,77
04-MAURICIE,2012.0,1.0,02 - Nombre d'avis de non-conformité,4
04-MAURICIE,2012.0,1.0,03 - Nombre d'infractions constatées,4
04-MAURICIE,2012.0,1.0,07 - Montant des amendes imposées,250
04-MAURICIE,2012.0,1.0,08 - Nombre d'échantillons prélevés,16
04-MAURICIE,2012.0,1.0,09 - Nombre d'analyses,89
04-MAURICIE,2012.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),21
04-MAURICIE,2012.0,2.0,01 - Nombre d'inspections,106
04-MAURICIE,2012.0,2.0,02 - Nombre d'avis de non-conformité,5
04-MAURICIE,2012.0,2.0,03 - Nombre d'infractions constatées,5
04-MAURICIE,2012.0,2.0,08 - Nombre d'échantillons prélevés,11
04-MAURICIE,2012.0,2.0,09 - Nombre d'analyses,50
04-MAURICIE,2012.0,3.0,01 - Nombre d'inspections,76
04-MAURICIE,2012.0,3.0,02 - Nombre d'avis de non-conformité,8
04-MAURICIE,2012.0,3.0,03 - Nombre d'infractions constatées,11
04-MAURICIE,2012.0,3.0,08 - Nombre d'échantillons prélevés,10
04-MAURICIE,2012.0,3.0,09 - Nombre d'analyses,45
04-MAURICIE,2012.0,4.0,01 - Nombre d'inspections,82
04-MAURICIE,2012.0,4.0,02 - Nombre d'avis de non-conformité,8
04-MAURICIE,2012.0,4.0,03 - Nombre d'infractions constatées,8
04-MAURICIE,2012.0,4.0,08 - Nombre d'échantillons prélevés,24
04-MAURICIE,2012.0,4.0,09 - Nombre d'analyses,116
04-MAURICIE,2012.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1
04-MAURICIE,2012.0,5.0,01 - Nombre d'inspections,117
04-MAURICIE,2012.0,5.0,02 - Nombre d'avis de non-conformité,12
04-MAURICIE,2012.0,5.0,03 - Nombre d'infractions constatées,15
04-MAURICIE,2012.0,5.0,08 - Nombre d'échantillons prélevés,49
04-MAURICIE,2012.0,5.0,09 - Nombre d'analyses,169
04-MAURICIE,2012.0,5.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),14
04-MAURICIE,2012.0,5.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),70
04-MAURICIE,2012.0,6.0,01 - Nombre d'inspections,87
04-MAURICIE,2012.0,6.0,02 - Nombre d'avis de non-conformité,9
04-MAURICIE,2012.0,6.0,03 - Nombre d'infractions constatées,9
04-MAURICIE,2012.0,6.0,08 - Nombre d'échantillons prélevés,26
04-MAURICIE,2012.0,6.0,09 - Nombre d'analyses,118
04-MAURICIE,2012.0,6.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),36
04-MAURICIE,2012.0,7.0,01 - Nombre d'inspections,109
04-MAURICIE,2012.0,7.0,02 - Nombre d'avis de non-conformité,6
04-MAURICIE,2012.0,7.0,03 - Nombre d'infractions constatées,10
04-MAURICIE,2012.0,7.0,08 - Nombre d'échantillons prélevés,11
04-MAURICIE,2012.0,7.0,09 - Nombre d'analyses,40
04-MAURICIE,2012.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),2
04-MAURICIE,2012.0,7.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),8
04-MAURICIE,2012.0,8.0,01 - Nombre d'inspections,127
04-MAURICIE,2012.0,8.0,02 - Nombre d'avis de non-conformité,15
04-MAURICIE,2012.0,8.0,03 - Nombre d'infractions constatées,17
03-CAPITALE-NATIONALE,2012.0,4.0,07 - Montant des amendes imposées,8000
03-CAPITALE-NATIONALE,2012.0,4.0,08 - Nombre d'échantillons prélevés,89
03-CAPITALE-NATIONALE,2012.0,4.0,09 - Nombre d'analyses,431
03-CAPITALE-NATIONALE,2012.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),177
03-CAPITALE-NATIONALE,2012.0,4.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),113
03-CAPITALE-NATIONALE,2012.0,5.0,01 - Nombre d'inspections,433
03-CAPITALE-NATIONALE,2012.0,5.0,02 - Nombre d'avis de non-conformité,45
03-CAPITALE-NATIONALE,2012.0,5.0,03 - Nombre d'infractions constatées,71
03-CAPITALE-NATIONALE,2012.0,5.0,07 - Montant des amendes imposées,1750
03-CAPITALE-NATIONALE,2012.0,5.0,08 - Nombre d'échantillons prélevés,123
03-CAPITALE-NATIONALE,2012.0,5.0,09 - Nombre d'analyses,487
03-CAPITALE-NATIONALE,2012.0,5.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),143
03-CAPITALE-NATIONALE,2012.0,5.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),85
03-CAPITALE-NATIONALE,2012.0,6.0,01 - Nombre d'inspections,344
03-CAPITALE-NATIONALE,2012.0,6.0,02 - Nombre d'avis de non-conformité,39
03-CAPITALE-NATIONALE,2012.0,6.0,03 - Nombre d'infractions constatées,63
03-CAPITALE-NATIONALE,2012.0,6.0,07 - Montant des amendes imposées,4750
03-CAPITALE-NATIONALE,2012.0,6.0,08 - Nombre d'échantillons prélevés,173
03-CAPITALE-NATIONALE,2012.0,6.0,09 - Nombre d'analyses,681
03-CAPITALE-NATIONALE,2012.0,6.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),61
03-CAPITALE-NATIONALE,2012.0,6.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),35
03-CAPITALE-NATIONALE,2012.0,7.0,01 - Nombre d'inspections,401
03-CAPITALE-NATIONALE,2012.0,7.0,02 - Nombre d'avis de non-conformité,52
03-CAPITALE-NATIONALE,2012.0,7.0,03 - Nombre d'infractions constatées,92
03-CAPITALE-NATIONALE,2012.0,7.0,07 - Montant des amendes imposées,3250
03-CAPITALE-NATIONALE,2012.0,7.0,08 - Nombre d'échantillons prélevés,146
03-CAPITALE-NATIONALE,2012.0,7.0,09 - Nombre d'analyses,602
03-CAPITALE-NATIONALE,2012.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),270
03-CAPITALE-NATIONALE,2012.0,7.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),221
03-CAPITALE-NATIONALE,2012.0,7.0,16 - Nombre d'ordonnances de cesser les opérations,1
03-CAPITALE-NATIONALE,2012.0,8.0,01 - Nombre d'inspections,373
03-CAPITALE-NATIONALE,2012.0,8.0,02 - Nombre d'avis de non-conformité,60
03-CAPITALE-NATIONALE,2012.0,8.0,03 - Nombre d'infractions constatées,76
03-CAPITALE-NATIONALE,2012.0,8.0,07 - Montant des amendes imposées,7000
03-CAPITALE-NATIONALE,2012.0,8.0,08 - Nombre d'échantillons prélevés,113
03-CAPITALE-NATIONALE,2012.0,8.0,09 - Nombre d'analyses,427
03-CAPITALE-NATIONALE,2012.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),61
03-CAPITALE-NATIONALE,2012.0,8.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),95
03-CAPITALE-NATIONALE,2012.0,9.0,01 - Nombre d'inspections,375
03-CAPITALE-NATIONALE,2012.0,9.0,02 - Nombre d'avis de non-conformité,79
03-CAPITALE-NATIONALE,2012.0,9.0,03 - Nombre d'infractions constatées,136
03-CAPITALE-NATIONALE,2012.0,9.0,07 - Montant des amendes imposées,2250
03-CAPITALE-NATIONALE,2012.0,9.0,08 - Nombre d'échantillons prélevés,136
03-CAPITALE-NATIONALE,2012.0,9.0,09 - Nombre d'analyses,516
03-CAPITALE-NATIONALE,2012.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),72
03-CAPITALE-NATIONALE,2012.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),464
03-CAPITALE-NATIONALE,2012.0,10.0,01 - Nombre d'inspections,398
03-CAPITALE-NATIONALE,2012.0,10.0,02 - Nombre d'avis de non-conformité,70
03-CAPITALE-NATIONALE,2012.0,10.0,03 - Nombre d'infractions constatées,112
03-CAPITALE-NATIONALE,2012.0,10.0,07 - Montant des amendes imposées,3000
03-CAPITALE-NATIONALE,2012.0,10.0,08 - Nombre d'échantillons prélevés,117
03-CAPITALE-NATIONALE,2012.0,10.0,09 - Nombre d'analyses,414
03-CAPITALE-NATIONALE,2012.0,10.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),235
03-CAPITALE-NATIONALE,2012.0,10.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),88
03-CAPITALE-NATIONALE,2012.0,11.0,01 - Nombre d'inspections,390
03-CAPITALE-NATIONALE,2012.0,11.0,02 - Nombre d'avis de non-conformité,46
03-CAPITALE-NATIONALE,2012.0,11.0,03 - Nombre d'infractions constatées,59
03-CAPITALE-NATIONALE,2012.0,11.0,07 - Montant des amendes imposées,3500
03-CAPITALE-NATIONALE,2012.0,11.0,08 - Nombre d'échantillons prélevés,143
03-CAPITALE-NATIONALE,2012.0,11.0,09 - Nombre d'analyses,532
03-CAPITALE-NATIONALE,2012.0,11.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),19
03-CAPITALE-NATIONALE,2012.0,11.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),74
03-CAPITALE-NATIONALE,2012.0,12.0,01 - Nombre d'inspections,235
03-CAPITALE-NATIONALE,2012.0,12.0,02 - Nombre d'avis de non-conformité,29
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,9.0,08 - Nombre d'échantillons prélevés,41
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,9.0,09 - Nombre d'analyses,92
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),37
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,9.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),75
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,10.0,01 - Nombre d'inspections,194
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,10.0,02 - Nombre d'avis de non-conformité,13
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,10.0,03 - Nombre d'infractions constatées,16
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,10.0,08 - Nombre d'échantillons prélevés,23
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,10.0,09 - Nombre d'analyses,70
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,10.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),22
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,10.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),15
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,11.0,01 - Nombre d'inspections,136
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,11.0,02 - Nombre d'avis de non-conformité,6
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,11.0,03 - Nombre d'infractions constatées,6
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,11.0,08 - Nombre d'échantillons prélevés,44
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,11.0,09 - Nombre d'analyses,157
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,11.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),4
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,11.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),4
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,12.0,01 - Nombre d'inspections,71
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,12.0,02 - Nombre d'avis de non-conformité,4
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,12.0,03 - Nombre d'infractions constatées,5
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,12.0,07 - Montant des amendes imposées,500
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,12.0,08 - Nombre d'échantillons prélevés,8
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,12.0,09 - Nombre d'analyses,24
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,12.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),10
02-SAGUENAY--LAC-SAINT-JEAN,2012.0,12.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),13
03-CAPITALE-NATIONALE,2012.0,1.0,12 - Nombre de plaintes enregistrées,37
