reporting_period,line_number,member_name,province,role,meeting_hours,other_hours,remuneration,travel_expenses,notes_en,notes_fr,owner_org,owner_org_title
2019-2020-Q3,2,Shahid Minto,ON,M-M,5.0,49.5,"$8,720.00","$1,654.00","The total remuneration includes preparation time and time spent at the November 13 SBDA-DAC, November 14 Symposium, November 15 DAC meeting and the November 18-19 NML Visit in Winnipeg.","La rémunération totale comprend le temps de préparation et le temps passé à la réunion du SBDA-DAC du 13 novembre, le colloque du 14 novembre, la réunion du CMA le 15 novembre et la visite au LNM le 18 et 19 novembre.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2019-2020-Q3,3,Cheryl Campbell-Steer,QC,M-M,7.5,58.5,"$10,560.00","$2,510.00","The total remuneration includes preparation time, travel time and time spent at the November 13 SBDA-DAC, November 14 Symposium, November 15 DAC meeting and the November 18-19 NML Visit in Winnipeg.","La rémunération totale comprend le temps de préparation, le temps de déplacement et le temps passé à la réunion du SBDA-DAC du 13 novembre, le colloque du 14 novembre, la réunion du CMA le 15 novembre et la visite au LNM le 18 et 19 novembre.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2019-2020-Q3,4,Linda Maxwell,ON,M-M,7.5,48.5,"$8,960.00","$2,433.00","The total remuneration includes preparation time, travel time and time spent at the November 13 SBDA-DAC, November 15 DAC meeting and the November 18-19 NML Visit in Winnipeg.","La rémunération totale comprend le temps de préparation, le temps de déplacement et le temps passé à la réunion du SBDA-DAC du 13 novembre, la réunion du CMA le 15 novembre et la visite au LNM le 18 et 19 novembre.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q1,1,Jean-Pierre Boisclair,ON,C-P,1.75,3.5,"$1,050.00",$0.00,"The total remuneration includes preparation time and time spent at the May 8, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 8 mai 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q1,2,Shahid Minto,ON,M-M,3.5,7.5,"$1,760.00",$0.00,"The total remuneration includes preparation time and time spent at the July 6, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 6 juillet 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q1,3,Cheryl Campbell-Steer,QC,M-M,1.75,3.5,$840.00,$0.00,"The total remuneration includes preparation time and time spent at the May 8, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 8 mai 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q1,4,Victoria Harnish,NS,C-P,3.5,7.5,"$2,200.00",$0.00,"The total remuneration includes preparation time and time spent at the July 6, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 6 juillet 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q1,5,Linda Maxwell,ON,M-M,5.0,11.0,"$2,560.00",$0.00,"The total remuneration includes preparation time and time spent at the May 8 and July 6, 2020 DAC meetings.",La rémunération totale comprend le temps de préparation et le temps passé aux réunions du 8 mai et 6 juillet 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q1,6,Barbara Kieley,ON,M-M,3.5,7.5,"$1,760.00",$0.00,"The total remuneration includes preparation time and time spent at the July 6, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 6 juillet 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q2,1,Victoria Harnish,NS,C-P,4.0,8.0,"$2,400.00",$0.00,"The total remuneration includes preparation time and time spent at the July 22 and September 28, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 22 juillet et 28 septembre 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q2,2,Shahid Minto,ON,M-M,1.0,2.0,$480.00,$0.00,"The total remuneration includes preparation time and time spent at the July 22, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 22 juillet 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q2,3,Linda Maxwell,ON,M-M,4.0,8.0,"$1,920.00",$0.00,"The total remuneration includes preparation time and time spent at the July 22 and September 28, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 22 juillet et 28 septembre 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q2,4,Barbara Kieley,ON,M-M,4.0,8.0,"$1,920.00",$0.00,"The total remuneration includes preparation time and time spent at the July 22 and September 28, 2020 DAC meeting.",La rémunération totale comprend le temps de préparation et le temps passé à la réunion du 22 juillet et 28 septembre 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q3,1,Victoria Harnish,NS,C-P,16.75,33.0,"$10,550.00",$0.00,"The total remuneration includes preparation time and time spent at the October 1, 5 and 7, 2020 Orientation sessions, the November 30 and December 14, 2020 DAC teleconference calls and the December 2, 2020 DAC Symposium.","La rémunération totale comprend le temps de préparation et le temps passé aux sessions d'orientation du 1, 5 et 7 octobre 2020, aux téléconférences du CMA du 30 novembre et du 14 décembre 2020 et du colloque du 2 décembre 2020.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q3,2,Shahid Minto,ON,M-M,10.5,21.0,"$5,040.00",$0.00,"The total remuneration includes preparation time and time spent at the October 1, 5, and 7, 2020 Orientation sessions and the November 30 and December 14, 2020 DAC teleconference calls.",La rémunération totale comprend le temps de préparation et le temps passé à la session d'orientation du 7 octobre 2020 et aux téléconférences du CMA du 30 novembre et du 14 décembre 2020.,phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q3,3,Linda Maxwell,ON,M-M,16.75,33.0,"$8,440.00",$0.00,"The total remuneration includes preparation time and time spent at the October 1, 5 and 7, 2020 Orientation sessions, the November 30 and December 14, 2020 DAC teleconference calls and the December 2, 2020 DAC Symposium.","La rémunération totale comprend le temps de préparation et le temps passé aux sessions d'orientation du 1, 5 et 7 octobre 2020, aux téléconférences du CMA du 30 novembre et du 14 décembre 2020 et du colloque du 2 décembre 2020.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q3,4,Barbara Kieley,ON,M-M,16.75,30.0,"$7,960.00",$0.00,"The total remuneration includes preparation time and time spent at the October 1, 5 and 7, 2020 Orientation sessions and the November 30 and December 14, 2020 DAC teleconference calls.","La rémunération totale comprend le temps de préparation et le temps passé aux sessions d'orientation du 1, 5 et 7 octobre 2020 et aux téléconférences du CMA du 30 novembre et du 14 décembre 2020.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q4,1,Victoria Harnish,NS,C-P,13.0,22.0,"$7,000.00",$0.00,"The total remuneration includes preparation time and time spent at the January 25, January 26, January 28, February 23 and March 29, 2021 DAC teleconference calls.","La rémunération totale comprend le temps de préparation et le temps passé aux téléconférences du CMA du 25 janvier, 26 janvier, 28 janvier, 23 février et 29 mars 2021.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q4,2,Shahid Minto,ON,M-M,12.0,22.0,"$5,440.00",$0.00,"The total remuneration includes preparation time and time spent at the January 25, January 26, January 28, February 23 and March 29, 2021 DAC teleconference calls.","La rémunération totale comprend le temps de préparation et le temps passé aux téléconférences du CMA du 25 janvier, 26 janvier, 28 janvier, 23 février et 29 mars 2021.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q4,3,Linda Maxwell,ON,M-M,13.0,34.0,"$7,520.00",$0.00,"The total remuneration includes preparation time and time spent at the January 25, January 26, January 28, February 23, March 29 DAC teleconference calls and the March 25-26, 2021 DAC Orientation Workshop.","La rémunération totale comprend le temps de préparation et le temps passé aux téléconférences du CMA du 25 janvier, 26 janvier, 28 janvier, 23 février, 29 mars et l'atelier d'orientation du CMA du 25-26 mars 2021. ",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2020-2021-Q4,4,Barbara Kieley,ON,M-M,13.0,34.0,"$7,520.00",$0.00,"The total remuneration includes preparation time and time spent at the January 25, January 26, January 28, February 23, March 29 DAC teleconference calls and the March 25-26, 2021 DAC Orientation Workshop.","La rémunération totale comprend le temps de préparation et le temps passé aux téléconférences du CMA du 25 janvier, 26 janvier, 28 janvier, 23 février, 29 mars et l'atelier d'orientation du CMA du 25-26 mars 2021. ",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2021-2022-Q1,1,Victoria Harnish,NS,C-P,12.25,20.5,"$6,550.00",$0.00,"The total remuneration includes preparation time and time spent at the April 1, April 27, May 6 Joint, May 17 and June 15, 2021 DAC teleconference calls.","La rémunération totale comprend le temps de préparation et le temps passé aux téléconférences du CMA du 1 avril, 27 avril, 6 mai conjointe, 17 mai et 15 juin 2021.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2021-2022-Q1,2,Shahid Minto,ON,M-M,12.75,21.5,"$5,480.00",$0.00,"The total remuneration includes preparation time and time spent at the April 1, April 27, May 6 Joint, May 17 and June 15, 2021 DAC teleconference calls.","La rémunération totale comprend le temps de préparation et le temps passé aux téléconférences du CMA du 1 avril, 27 avril, 6 mai conjointe, 17 mai et 15 juin 2021.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2021-2022-Q1,3,Linda Maxwell,ON,M-M,11.5,21.0,"$5,200.00",$0.00,"The total remuneration includes preparation time and time spent at the April 1, April 27, May 6 Joint, May 17 and June 15, 2021 DAC teleconference calls.","La rémunération totale comprend le temps de préparation et le temps passé aux téléconférences du CMA du 1 avril, 27 avril, 6 mai conjointe, 17 mai et 15 juin 2021.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2021-2022-Q1,4,Barbara Kieley,ON,M-M,12.75,21.5,"$5,480.00",$0.00,"The total remuneration includes preparation time and time spent at the April 1, April 27, May 6 Joint, May 17 and June 15, 2021 DAC teleconference calls.","La rémunération totale comprend le temps de préparation et le temps passé aux téléconférences du CMA du 1 avril, 27 avril, 6 mai conjointe, 17 mai et 15 juin 2021.",phac-aspc,Public Health Agency of Canada | Agence de la santé publique du Canada
2018-2019-Q2,1,Anne-Marie Poitras,QC,C-P,7.5,10.25,"$3,550.00",$563.21,,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2018-2019-Q2,2,Karim Jamal,AB,M-M,7.5,14.0,"$3,440.00","$1,576.20",,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2018-2019-Q2,3,Joanne Weeks,ON,M-M,7.5,10.25,"$2,840.00",$10.93,The member is local.,La membre est locale.,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2018-2019-Q3,1,Anne-Marie Poitras,QC,C-P,18.25,7.0,"$5,050.00",$939.57,,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2018-2019-Q3,2,Karim Jamal,AB,M-M,7.5,18.0,"$4,080.00","$1,094.01",,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2018-2019-Q4,1,Anne-Marie Poitras,QC,C-P,5.0,17.0,"$4,400.00",$552.21,,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2018-2019-Q4,2,Karim Jamal,AB,M-M,7.5,16.5,"$3,840.00","$1,277.55",,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2018-2019-Q4,3,Joanne Weeks,ON,M-M,7.5,6.0,"$2,160.00",$41.84,,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2019-2020-Q2,1,Anne-Marie Poitras,QC,C-P,8.0,12.0,"$4,000.00",$596.51,,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2019-2020-Q2,2,Karim Jamal,AB,M-M,8.0,16.0,"$3,840.00","$1,455.86",,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2019-2020-Q2,3,Joanne Weeks,ON,M-M,8.0,9.0,"$2,720.00",$41.84,,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2019-2020-Q3,1,Anne-Marie Poitras,QC,C-P,7.5,18.0,"$5,100.00",$644.76,,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2019-2020-Q3,2,Karim Jamal,AB,M-M,7.5,24.0,"$5,040.00","$1,801.41",,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2019-2020-Q3,3,Joanne Weeks,ON,M-M,7.5,15.5,"$2,560.00",$116.61,,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q1,4,Anne-Marie Poitras,ON,M-M,0.0,7.0,"$1,400.00",$0.00,Basic Pay,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q1,14,Anne-Marie Poitras,ON,M-M,0.0,0.0,"$1,548.71",$0.00,Overtime,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q2,16,Anne-Marie Poitras,ON,M-M,0.0,8.5,"$1,700.00",$0.00,Basic Pay,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q1,7,Karim Jamal ,ON,M-M,0.0,7.0,"$1,120.00",$0.00,Basic Pay,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q2,15,Karim Jamal ,ON,M-M,0.0,7.0,"$1,120.00",$0.00,Basic Pay,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q1,1,Joanne Weeks ,ON,M-M,0.0,8.0,"$1,280.00",$0.00,Basic Pay,,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q3,1,Anne-Marie Poitras,QC,C-P,4.5,4.5,"$1,800.00",$0.00,The total remuneration includes time spent at meetings and preparation time.,La rémunération totale comprend le temps passé en réunions et le temps de préparation.,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q3,2,Karim Jamal,AB,M-M,4.5,5.0,"$1,520.00",$0.00,The total remuneration includes time spent at meetings and preparation time.,La rémunération totale comprend le temps passé en réunions et le temps de préparation.,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
2020-2021-Q4,1,Anne-Marie Poitras,QC,C-P,2.5,2.0,$900.00,$0.00,The total renumeration includes time spent at meetings and preparation time.,La rémunération totale comprend le temps passé en réunions et le temps de préparation.,ppsc-sppc,Public Prosecution Service of Canada | Service des poursuites pénales du Canada
