CODE_REGION,REGION_ADMIN,VILLE,INTERVENANT_NOM,INTERVENANT_NUMERO,SITE_NOM,SITE_NUMERO,SITE_ADRESSE_COMPLETE,PERMIS_DATE_EMISSION,PERMIS_DATE_EXPIRATION,NO_PERMIS,CAPACITE_AUTORISE,NOMBRE_RESERVOIR_AUTORISE,DATE_PROCHAINE_VERIFICATION
2.0,Saguenay--Lac-Saint-Jean,Saguenay,Transport F. Gilbert Ltée,2962-6736,TRANSPORT F. GILBERT,1-5212391601,1600 BOULEVARD DE TADOUSSAC SAGUENAY QC CANADA G7G 4X7,2019-11-01,2021-10-31,1015265,22700,1,2025-10-31
10.0,Nord-du-Québec,Lebel-sur-Quévillon,CRSSS Baie-James,8238-7036,CENTRE DE SANTÉ LEBEL,1-5212391718,950 BOULEVARD QUÉVILLON LEBEL-SUR-QUÉVILLON QC CANADA J0Y 1X0,2020-12-01,2022-11-30,1012490,9100,2,2024-11-30
16.0,Montérégie,Longueuil,Cologix Canada inc.,5781-3685,MTL 10,1-5212391835,530 RUE BÉRIAULT LONGUEUIL QC CANADA J4G 1S8,2020-12-07,2022-12-06,1015871,254360,18,2022-12-06
6.0,Montréal,Montréal,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #12762",1-5212393952,2033 BOULEVARD DE MAISONNEUVE EST MONTRÉAL QC CANADA H2K 4M2,2021-06-19,2023-06-18,1009748,150000,3,2025-06-18
16.0,Montérégie,Boucherville,2964-3723 Québec inc.,5780-4973,2964-3723 QUÉBEC INC./PÉTROLES MAURICE,1-5212394069,1260 RUE VOLTA BOUCHERVILLE QC CANADA J4B 6G6,2020-06-01,2022-05-31,1010160,400000,4,2022-05-31
4.0,Mauricie,Sainte-Angèle-de-Prémont,9259-0371 Québec inc.,5781-3446,Dépanneur 350 / 9259-0371 Québec inc.,1-5212394186,2311 ROUTE LUPIEN SAINTE-ANGÈLE-DE-PRÉMONT QC CANADA J0K 1R0,2021-04-01,2023-03-31,1010566,58900,3,2023-03-31
14.0,Lanaudière,Terrebonne,Corporation Parkland,5781-7900,DÉPANNEUR DU COIN #602,1-5212394303,1371  GRANDE ALLÉE TERREBONNE QC CANADA J6W 5M9,2020-06-14,2022-06-13,1016569,120000,4,2022-06-13
17.0,Centre-du-Québec,Warwick,La Sablière De Warwick Ltée,1170-4582,LA SABLIÈRE DE WARWICK LTÉE,1-5212394420,5 RANG DES MOREAU WARWICK QC CANADA J0A 1M0,2021-02-01,2023-01-31,1012600,68600,2,2025-01-31
15.0,Laurentides,Rivière-Rouge,Sobeys Capital inc.,5772-4841,Shell (C11742),1-5212394537,626 RUE L'ANNONCIATION SUD RIVIÈRE-ROUGE QC CANADA J0T 1T0,2021-03-09,2023-03-08,1011043,99523,2,2023-03-08
6.0,Montréal,Montréal,Société de la Place des Arts de Montréal,8113-5808,SOCIÉTÉ DE LA PLACE DES ARTS,1-5212394654,260 BOULEVARD DE MAISONNEUVE OUEST MONTRÉAL QC CANADA H2X 1Y9,2020-04-01,2022-03-31,1018432,84400,3,2022-03-31
7.0,Outaouais,Maniwaki,Les Huiles de la Desert inc.,5778-7699,DESERT OIL LTÉE,1-5212394771,214 RUE MCDOUGALL MANIWAKI QC CANADA J9E 1V6,2020-06-01,2022-05-31,1008985,445465,6,2022-05-31
7.0,Outaouais,Val-des-Monts,9403-2059 Québec inc.,5781-6506,Garage Gaston Mayer inc.,1-5212394888,2736 ROUTE PRINCIPALE VAL-DES-MONTS QC CANADA J8N 2H7,2020-10-01,2022-09-30,1017141,22700,1,2024-09-30
6.0,Montréal,Montréal,Sobeys Capital inc.,5772-4841,SHELL (C04840),1-5212395005,1055 RUE JARRY EST MONTRÉAL QC CANADA H2P 1W8,2020-10-01,2022-09-30,1009637,135000,3,2024-09-30
14.0,Lanaudière,Saint-Paul,Corporation de Transport Wintergreen,5781-4840,CORPORATION DE TRANSPORT WINTERGREEN,1-5212395239,92 CHEMIN DELANGIS SAINT-PAUL QC CANADA J0K 3E0,2021-06-01,2023-05-31,1010797,195500,4,2025-06-01
1.0,Bas-Saint-Laurent,Matane,Les Pétroles Global inc.,5779-5544,GLOBAL-MATANE,1-5212395356,794 AVENUE DU PHARE OUEST MATANE QC CANADA G4W 1V7,2020-11-23,2022-11-22,1009439,130000,2,2022-11-22
15.0,Laurentides,Grenville,Pétroles Crevier inc.,5780-6663,CREVIER  #9096,1-5212395473,13 RUE MAPLE GRENVILLE QC CANADA J0V 1J0,2021-07-20,2023-07-19,1019546,100000,2,2025-07-19
2.0,Saguenay--Lac-Saint-Jean,Saguenay,9056-8841 Québec inc.,8271-8933,LES ENTREPRISES C.C.,1-5212395590,4280 BOULEVARD DU ROYAUME SAGUENAY QC CANADA G7Z 0A2,2019-12-12,2021-12-11,1012720,18100,2,2021-12-11
5.0,Estrie,Racine,Yves Fontaine et fils inc.,8002-1165,YVES FONTAINE ET FILS INC.,1-5212395707,320 RUE PRINCIPALE RACINE QC CANADA J0E 1Y0,2020-02-01,2022-01-31,1012207,22700,1,2026-01-31
12.0,Chaudière-Appalaches,Saint-Zacharie,Larivière & Fils De Beauce Inc.,1642-1059,LARIVIÈRE ET FILS DE BEAUCE INC.,1-5212395824,6359 6E RANG SAINT-ZACHARIE QC CANADA G0M 2C0,2021-07-01,2023-06-30,1013277,50050,2,2025-06-30
16.0,Montérégie,La Prairie,Transport Alain Giroux et fils inc.,5781-2885,TRANSPORT ALAIN GIROUX ET FILS INC.,1-5212395941,3005 BOULEVARD TASCHEREAU LA PRAIRIE QC CANADA J5R 5S6,2020-12-01,2022-11-30,1015656,35000,1,2022-11-30
1.0,Bas-Saint-Laurent,Rimouski,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C.(DÉPÔT MARITIME)",1-5212396058,9 AVENUE LEBRUN RIMOUSKI QC CANADA G5L 2P8,2020-06-01,2022-05-31,1008983,23630986,6,2022-05-31
13.0,Laval,Laval,Super Gaz ltée,5659-6018,SUPER GAZ LTÉE #801,1-5212396175,3033 BOULEVARD CARTIER OUEST LAVAL QC CANADA H7V 1J3,2021-02-01,2023-01-31,1010143,68100,3,2023-01-31
2.0,Saguenay--Lac-Saint-Jean,Saint-Ambroise,Surplus de manufacture Philippe Bouchard et fils inc.,5780-7497,SURPLUS DE MANUFACTURE PHILIPPE BOUCHARD ET FILS INC.,1-5212396292,165 ROUTE 172 SAINT-AMBROISE QC CANADA G7P 2N5,2021-09-27,2023-09-26,1011694,4498,1,2025-09-26
12.0,Chaudière-Appalaches,Saint-Antoine-de-l'Isle-aux-Grues,"Agrilait, coopérative Agricole",5781-6977,FROMAGERIE DE L'ISLE-AUX-GRUES,1-5212396409,210 CHEMIN DU ROI SAINT-ANTOINE-DE-L'ISLE-AUX-GRUES QC CANADA G0R 1P0,2020-07-01,2022-06-30,1017769,43414,4,2024-06-30
16.0,Montérégie,Saint-Jean-sur-Richelieu,9389-0010 Québec inc,5786-8879,Petro T,1-5212396526,817 1RE RUE SAINT-JEAN-SUR-RICHELIEU QC CANADA J2X 3C5,2020-07-01,2022-06-30,1016587,80268,3,2024-06-30
16.0,Montérégie,Beauharnois,9334-1592 Québec inc.,5723-5368,9334-1592 QUÉBEC INC.,1-5212396643,253 BOULEVARD DE MAPLE GROVE BEAUHARNOIS QC CANADA J6N 1L5,2020-10-01,2022-09-30,1019962,79713,3,2024-09-30
7.0,Outaouais,La Pêche,10051233 Canada inc.,5780-2001,10051233 CANADA INC.,1-5212396760,20 CHEMIN CAVES LA PÊCHE QC CANADA J0X 3G0,2021-05-04,2023-05-03,1019706,9500,2,2023-05-03
6.0,Montréal,Montréal,Centre de services scolaire de Montréal,5745-8192,ÉCOLE MARIE-REINE-DES-COEURS,1-5212396877,5200 RUE BOSSUET MONTRÉAL QC CANADA H1M 2M4,2021-07-01,2023-06-30,1019787,15000,1,2025-06-30
15.0,Laurentides,Mont-Tremblant,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C.  #13789",1-5212397111,282 ROUTE 117 MONT-TREMBLANT QC CANADA J8E 2X3,2020-10-11,2022-10-10,1011178,160000,4,2024-10-10
7.0,Outaouais,Gatineau,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #13900",1-5212397228,255 AVENUE GATINEAU GATINEAU QC CANADA J8T 4J7,2019-10-01,2021-09-30,1013879,140000,3,2021-09-30
16.0,Montérégie,Boucherville,Conseil national de recherches Canada (CNRC),5781-7124,INSTITUT DES MATÉRIAUX INDUSTRIELS,1-5212397345,75 BOULEVARD DE MORTAGNE BUREAU 131 BOUCHERVILLE QC CANADA J4B 6Y4,2020-01-23,2022-01-22,1014061,5664,2,2022-01-22
16.0,Montérégie,Châteauguay,Ville de Châteauguay,8238-3696,DIVISION DES TRAVAUX PUBLICS,1-5212397462,220 BOULEVARD INDUSTRIEL CHÂTEAUGUAY QC CANADA J6J 4Z2,2021-01-12,2023-01-11,1015234,50000,1,2025-01-11
6.0,Montréal,Westmount,9258-0117 Québec inc.,5781-5698,MARCHÉ ESSO,1-5212397579,4780 RUE SHERBROOKE OUEST WESTMOUNT QC CANADA H3Z 1G4,2020-06-01,2022-05-31,1009049,109000,3,2024-05-31
16.0,Montérégie,Saint-Alexandre,Choinière & Morin Inc.,8289-4973,CHOINIÈRE ET MORIN,1-5212397696,1245 MONTÉE DE LA STATION SAINT-ALEXANDRE QC CANADA J0J 1S0,2020-03-03,2022-03-01,1012617,15223,1,2022-03-01
1.0,Bas-Saint-Laurent,Sainte-Angèle-de-Mérici,Transport STe-Angèle inc.,5783-3659,LES ENTREPRISES E. NORMAND INC.,1-5212397813,115 ROUTE 132 OUEST SAINTE-ANGÈLE-DE-MÉRICI QC CANADA G0J 2H0,2020-02-17,2022-02-16,1013287,49959,2,2022-02-16
5.0,Estrie,Bromont,Régie aéroportuaire régionale des Cantons de l'Est,5780-6762,AÉROPORT ROLAND-DÉSOURDY,1-5212397930,101 RUE DU CIEL BROMONT QC CANADA J2L 2X4,2021-06-01,2023-05-31,1011090,100000,2,2025-05-31
3.0,Capitale-Nationale,L'Isle-aux-Coudres,Hélène H. Dufour,5778-7780,STATION DE GAZ HÉLÈNE H DUFOUR ENR.,1-5212398047,3269 CHEMIN DES COUDRIERS L'ISLE-AUX-COUDRES QC CANADA G0A 3J0,2021-02-01,2023-01-31,1010270,45400,2,2025-01-31
5.0,Estrie,Sherbrooke,CIUSSS de l'Estrie-CHUS,5779-7615,CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,1-5212398164,580 RUE BOWEN SUD SHERBROOKE QC CANADA J1G 2E8,2020-07-01,2022-06-30,1016644,105680,6,2022-06-30
13.0,Laval,Laval,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #13011",1-5212398281,830 BOULEVARD VANIER LAVAL QC CANADA H7C 2M7,2019-10-01,2021-09-30,1009960,120000,4,2021-09-30
16.0,Montérégie,Candiac,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #13074",1-5212398398,168 BOULEVARD DE L'INDUSTRIE CANDIAC QC CANADA J5R 1J3,2019-10-01,2021-09-30,1009988,125920,5,2021-09-30
15.0,Laurentides,La Macaza,Caroline Fortin,5779-1832,DÉPANNEUR LA MACAZA,1-5212398749,314 CHEMIN DE L'AÉROPORT LA MACAZA QC CANADA J0T 1R0,2020-02-01,2022-01-31,1011897,22511,1,2022-01-31
10.0,Nord-du-Québec,Gouvernement régional d'Eeyou Istchee Baie-James,PF Résolu Canada inc.,5786-6949,Résolu- Usine Comtois,1-5212398866,2050 ROUTE 1000 GOUVERNEMENT RÉGIONAL D'EEYOU ISTCHEE BAIE-JAMES QC CANADA J0Y 1X0,2021-02-01,2023-01-31,1017935,125000,3,2025-01-31
6.0,Montréal,Montréal,172497 Canada inc.,5644-1298,172497 CANADA INC.,1-5212399100,10430 BOULEVARD GOUIN OUEST MONTRÉAL QC CANADA H8Y 1W7,2020-07-01,2022-06-30,1009379,10000,1,2022-06-30
6.0,Montréal,Montréal,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #13017",1-5212399217,2510 RUE DE SALABERRY MONTRÉAL QC CANADA H3M 1L3,2020-12-01,2022-11-30,1009783,90912,4,2022-11-30
9.0,Côte-Nord,Baie-Comeau,Gestion EVS inc.,5787-8837,COMPLEXE 389,1-5212399451,120 BOULEVARD COMEAU BAIE-COMEAU QC CANADA G4Z 3A8,2020-02-01,2022-01-31,1013385,90000,2,2022-01-31
12.0,Chaudière-Appalaches,Sainte-Perpétue,9128-8696 Québec inc.,5784-5364,LES HUILES LORD 2003,1-5212399568,146 RUE PRINCIPALE SUD SAINTE-PERPÉTUE QC CANADA G0R 3Z0,2020-06-01,2022-05-31,1008975,243203,6,2022-05-31
12.0,Chaudière-Appalaches,Saint-Gilles,Station-service Bouffard inc.,5780-6911,STATION-SERVICE BOUFFARD INC.,1-5212399802,1244 RUE PRINCIPALE SAINT-GILLES QC CANADA G0S 2P0,2020-06-01,2022-05-31,1009097,68343,2,2024-05-31
5.0,Estrie,Nantes,Harnois Énergies inc.,5666-1994,Proxi Extra Nantes,1-5212399919,2266 RUE LAVAL NANTES QC CANADA G6B 2V5,2020-12-18,2022-12-17,1009459,100000,2,2022-12-17
6.0,Montréal,Dollard-Des Ormeaux,Harnois Énergies inc.,5666-1994,GL #4111/PBL #302468,1-5212400036,3340 BOULEVARD DES SOURCES DOLLARD-DES ORMEAUX QC CANADA H9B 1Z9,2019-11-28,2021-11-27,1009489,159142,4,2023-11-27
3.0,Capitale-Nationale,Québec,Couche-Tard inc.,5615-0667,COUCHE-TARD #583,1-5212400153,750 BOULEVARD CHAREST OUEST QUÉBEC QC CANADA G1N 2C5,2019-10-24,2021-10-23,1010239,83498,2,2023-10-23
17.0,Centre-du-Québec,Princeville,Sobeys Capital inc.,5772-4841,Dépanneur Shell (C04628),1-5212400270,80 BOULEVARD BARIL OUEST PRINCEVILLE QC CANADA G6L 3V9,2020-10-27,2022-10-26,1009775,100000,2,2024-10-26
1.0,Bas-Saint-Laurent,Rivière-du-Loup,Pétroles Cadeko inc.,5666-7801,Pétro-Canada,1-5212400387,257 RUE TÉMISCOUATA RIVIÈRE-DU-LOUP QC CANADA G5R 2Y7,2020-03-30,2022-03-29,1016242,130000,4,2024-03-29
15.0,Laurentides,Sainte-Sophie,Dépanneur Clairoux inc.,5778-7558,DÉPANNEUR DU VILLAGE,1-5212400504,525 MONTÉE MASSON SAINTE-SOPHIE QC CANADA J5J 1R1,2020-12-01,2022-11-30,1019167,22892,1,2024-11-30
5.0,Estrie,Frelighsburg,Groupe DNH inc.,5781-5219,STATION FRIBOURG,1-5212400738,45 RUE PRINCIPALE FRELIGHSBURG QC CANADA J0J 1C0,2020-07-01,2022-06-30,1016856,53000,3,2024-06-30
8.0,Abitibi-Témiscamingue,Rouyn-Noranda,Les Pétroles Alcasyna (1993) inc.,5666-9484,PETRO O'TRENTE,1-5212400972,630 BOULEVARD RIDEAU ROUYN-NORANDA QC CANADA J9X 7G1,2019-12-01,2021-11-30,1011511,220400,6,2023-11-30
3.0,Capitale-Nationale,Saint-Marc-des-Carrières,Graymont (Portneuf) inc.,2910-0633,Graymont (Portneuf) inc.,1-5212401089,100 RUE GAUTHIER SAINT-MARC-DES-CARRIÈRES QC CANADA G0A 4B0,2021-02-01,2023-01-31,1017806,72800,3,2023-01-31
13.0,Laval,Laval,Centre de gestion de l'équipement roulant (CGER),5780-0203,SC1251 - SITE LAVAL,1-5212401206,503 AVENUE MICRO LAVAL QC CANADA H7V 1Z9,2020-03-30,2022-03-29,1014033,29970,2,2024-03-29
3.0,Capitale-Nationale,Québec,Ville de Québec,8289-2449,VILLE DE QUÉBEC,1-5212401323,1252 CHEMIN DE LA CANARDIÈRE QUÉBEC QC CANADA G1J 2C4,2019-12-17,2021-12-16,1012354,49949,1,2021-12-16
6.0,Montréal,Montréal-Est,Roxboro Excavation inc.,1258-2003,USINE MOBILE MONTRÉAL EST,1-5212401440,9999 RUE SHERBROOKE MONTRÉAL-EST QC CANADA H1L 6N1,2020-07-27,2022-07-26,1015619,72711,2,2024-07-27
16.0,Montérégie,Longueuil,Sobeys Capital inc.,5772-4841,SHELL (C80138),1-5212401557,5175 BOULEVARD COUSINEAU LONGUEUIL QC CANADA J3Y 3K7,2021-09-10,2023-09-09,1009912,130000,2,2023-09-09
6.0,Montréal,Côte-Saint-Luc,Sobeys Capital inc.,5772-4841,SHELL (C03652),1-5212401674,5650 AVENUE WESTMINSTER CÔTE-SAINT-LUC QC CANADA H4W 2J4,2020-06-01,2022-05-31,1010399,104490,4,2022-06-01
9.0,Côte-Nord,Pointe-Lebel,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUIT SUNCOR ÉNERGIE, S.E.N.C.  #21813",1-5212401791,250 ROUTE 138 POINTE-LEBEL QC CANADA G0H 1N0,2019-12-01,2021-11-30,1011455,125000,3,2023-11-30
4.0,Mauricie,Trois-Rives,SEPAQ - Réserve faunique du St-Maurice,5781-7934,SEPAQ (RÉSERVE FAUNIQUE DU ST-MAURICE),1-5212401908,3773 ROUTE 155 TROIS-RIVES QC CANADA G0X 2C0,2021-05-31,2023-05-30,1012405,9711,1,2025-05-30
16.0,Montérégie,Carignan,2970-7528  Québec inc.,5607-8017,H GRÉGOIRE (CARIGNAN),1-5212402142,1840 CHEMIN DE CHAMBLY CARIGNAN QC CANADA J3L 4N3,2020-07-28,2022-07-27,1009953,4633,1,2024-07-27
3.0,Capitale-Nationale,Saint-Augustin-de-Desmaures,Transport St-Augustin,5781-3404,TRANSPORT ST-AUGUSTIN,1-5212402259,177 ROUTE 138 SAINT-AUGUSTIN-DE-DESMAURES QC CANADA G3A 0G2,2021-09-16,2023-09-15,1010678,100000,2,2023-09-15
9.0,Côte-Nord,Fermont,Ville de Fermont,8279-5378,VILLE DE FERMONT,1-5212402376,2 RUE DU CAMP FERMONT QC CANADA G0G 1J0,2021-07-01,2023-06-30,1013111,45500,2,2023-06-30
15.0,Laurentides,Brownsburg-Chatham,Les Pétroles Bélisle et Bélisle inc.,8269-4605,DIESEL DÉPÔT LACHUTE,1-5212402493,125 ROUTE DU CANTON LOCAL 100 BROWNSBURG-CHATHAM QC CANADA J8G 1Z3,2021-08-23,2023-08-22,1014394,299116,3,2025-08-22
3.0,Capitale-Nationale,Saint-Basile,Groupe Ciment Québec inc.,5639-5130,BUREAUX ATELIER D'ENTRETIEN,1-5212402610,184 BOULEVARD DU CENTENAIRE SAINT-BASILE QC CANADA G0A 3G0,2019-12-03,2021-12-02,1012674,45000,1,2025-12-02
17.0,Centre-du-Québec,Victoriaville,9219-3671 Québec inc.,5786-1270,Artix Distribution.ca,1-5212402844,7 RUE DE LA NICOLET VICTORIAVILLE QC CANADA G6P 7H2,2020-03-06,2022-03-05,1016238,22700,1,2022-03-05
1.0,Bas-Saint-Laurent,Rivière-du-Loup,Corporation Parkland,5781-7900,ULTRAMAR #41849,1-5212402961,159 RUE FRASER RIVIÈRE-DU-LOUP QC CANADA G5R 1E1,2021-09-26,2023-09-25,1010149,75000,2,2025-09-25
14.0,Lanaudière,Terrebonne,Régie d'aqueduc intermunicipale des Moulins,5780-8669,RÉGIE D'AQUEDUC INTERMUNICIPALE DES MOULINS,1-5212403078,4445 CÔTE DE TERREBONNE TERREBONNE QC CANADA J6Y 1E2,2021-04-01,2023-03-31,1012844,32100,7,2025-04-01
14.0,Lanaudière,Repentigny,Ville de Repentigny,8235-3012,VILLE DE REPENTIGNY,1-5212403195,535 RUE DE LA TRAVERSE REPENTIGNY QC CANADA J6A 0A5,2021-01-13,2023-01-12,1013008,37503,4,2023-01-12
15.0,Laurentides,Blainville,La Société Canadian Tire Limitée,8237-7342,PBL #302450,1-5212403312,50 BOULEVARD DE LA SEIGNEURIE OUEST BLAINVILLE QC CANADA J7C 5M3,2020-02-01,2022-01-31,1013812,109000,3,2022-01-31
16.0,Montérégie,Varennes,Corporation Parkland,5781-7900,ULTRAMAR #25794,1-5212403429,55 RUE DE LA GABELLE VARENNES QC CANADA J3X 1Z8,2019-12-01,2021-11-30,1011483,87106,3,2021-11-30
3.0,Capitale-Nationale,Québec,Centre de services scolaire des Découvreurs,8232-2793,CENTRE DU PHÉNIX,1-5212403546,1088 ROUTE DE L'ÉGLISE QUÉBEC QC CANADA G1V 3V9,2020-06-01,2022-05-31,1016492,10000,1,2024-05-31
2.0,Saguenay--Lac-Saint-Jean,Saint-Ambroise,MUNICIPALITÉ DE ST-AMBROISE,5601-3410,MUNICIPALITÉ DE SAINT-AMBROISE,1-5212403663,330 RUE GAGNON SAINT-AMBROISE QC CANADA G7P 2P9,2019-10-01,2021-09-30,1012585,14306,1,2025-09-30
16.0,Montérégie,Beauharnois,Centre de service Daniel Charlebois inc.,5778-7160,CENTRE DE SERVICE DANIEL CHARLEBOIS INC.,1-5212403780,154 BOULEVARD DE MELOCHEVILLE BEAUHARNOIS QC CANADA J6N 0J7,2019-11-18,2021-11-17,1009594,100000,2,2021-11-17
16.0,Montérégie,Beauharnois,Centre de service Daniel Charlebois inc.,5778-7160,CENTRE DE SERVICE DANIEL CHARLEBOIS INC.,1-5212403780,154 BOULEVARD DE MELOCHEVILLE BEAUHARNOIS QC CANADA J6N 0J7,2021-11-18,2023-11-17,1009594,100000,2,2023-11-17
15.0,Laurentides,Lachute,9088-6003 Québec Inc.,8267-9408,Carrefour Argenteuil - UEP,1-5212403897,505 AVENUE BETHANY BUREAU 406 LACHUTE QC CANADA J8H 4A6,2020-06-01,2022-05-31,1018939,1137,1,2024-05-31
6.0,Montréal,Montréal,Produits Suncor Énergie S.E.N.C.,5781-6753,"PRODUITS SUNCOR ÉNERGIE, S.E.N.C. #13761",1-5212404131,5420 RUE DE VERDUN MONTRÉAL QC CANADA H4H 1K7,2020-01-22,2022-01-21,1009140,105000,3,2022-01-21
5.0,Estrie,Granby,2645-0650 Québec inc.,5779-5122,DÉPANNEUR GAUMOND & CENTRE,1-5212404248,187 RUE FRÉCHETTE GRANBY QC CANADA J2G 5Y8,2020-12-21,2022-12-20,1009046,75000,2,2022-12-20
15.0,Laurentides,Saint-Jérôme,110765 Canada ltée,5666-2216,LES PRODUITS PÉTROLIERS INTERGAZ,1-5212404365,2021 BOULEVARD DU CURÉ-LABELLE SAINT-JÉRÔME QC CANADA J7Y 1S5,2021-02-01,2023-01-31,1010115,102378,4,2025-01-31
3.0,Capitale-Nationale,Saint-Aimé-des-Lacs,Béton Dallaire Ltée,1889-9880,BÉTON DALLAIRE LTÉE,1-5212404482,14 ROUTE 138 SAINT-AIMÉ-DES-LACS QC CANADA G0T 1S0,2020-04-01,2022-03-31,1012141,18160,1,2026-03-31
6.0,Montréal,Montréal,Télécon inc.,2320-2880,TÉLÉCON INC.,1-5212404599,9500 BOULEVARD PARKWAY MONTRÉAL QC CANADA H1J 1N9,2020-12-09,2022-12-08,1018020,18160,1,2026-12-08
13.0,Laval,Laval,Corporation Parkland,5781-7900,MARCHÉ EXPRESS #380,1-5212404716,3295 BOULEVARD DE LA CONCORDE EST LAVAL QC CANADA H7E 2C1,2020-03-02,2022-03-01,1009708,150000,3,2022-03-01
14.0,Lanaudière,Mascouche,Harnois Énergies inc.,5666-1994,PROXI EXTRA NAPOLÉON,1-5212404950,6 AVENUE NAPOLÉON MASCOUCHE QC CANADA J7L 3A8,2021-05-31,2023-05-30,1011114,105000,3,2023-05-30
9.0,Côte-Nord,Les Bergeronnes,Centre de services scolaire de l'Estuaire,8231-4006,ÉDIFICE PAUL-ALBERT JEAN,1-5212405067,514 RUE DU BOISÉ LES BERGERONNES QC CANADA G0T 1G0,2020-02-01,2022-01-31,1013556,9100,1,2022-01-31
6.0,Montréal,Montréal,Compagnie Westrock Du Canada Inc.,8230-1649,COMPAGNIE WESTROCK DU CANADA,1-5212405184,15400 RUE SHERBROOKE EST MONTRÉAL QC CANADA H1A 3S2,2020-04-01,2022-03-31,1013735,45741,1,2024-03-31
12.0,Chaudière-Appalaches,Saint-Côme--Linière,Excavation Paul Jacques Inc.,1847-2969,EXCAVATION PAUL JACQUES INC.,1-5212405301,1579 23E RUE SAINT-CÔME--LINIÈRE QC CANADA G0M 1J0,2021-07-17,2023-07-16,1014569,13600,1,2027-07-16
16.0,Montérégie,Vaudreuil-Dorion,9298-0648 Québec Inc.,5694-4473,PETRO-CANADA,1-5212405418,3237 ROUTE HARWOOD VAUDREUIL-DORION QC CANADA J7V 8P2,2020-05-05,2022-05-04,1014626,75000,2,2024-05-04
5.0,Estrie,Windsor,9097-4718 Québec inc.,5667-0573,LAVE-AUTO DÉPAN'EXPRESS,1-5212405535,195 RUE PRINCIPALE NORD WINDSOR QC CANADA J1S 2E1,2020-04-01,2022-03-31,1009725,95000,3,2022-03-31
15.0,Laurentides,Rosemère,Sobeys Capital inc.,5772-4841,SHELL (C03133),1-5212405652,203 BOULEVARD LABELLE ROSEMÈRE QC CANADA J7A 2H3,2020-08-29,2022-08-28,1009151,115000,2,2022-08-28
15.0,Laurentides,Mirabel,Ferme Gérard Renaud inc.,5780-8107,FERME GERARD RENAUD INC,1-5212405886,12150 RANG DE LA FRESNIÈRE MIRABEL QC CANADA J7N 3A1,2020-09-01,2022-08-31,1012008,27265,2,2022-08-31
6.0,Montréal,Pointe-Claire,Québec Express inc.,5780-8925,QUÉBEC EXPRESS INC.,1-5212406003,1890 BOULEVARD DES SOURCES POINTE-CLAIRE QC CANADA H9R 5B1,2020-09-01,2022-08-31,1018685,70000,2,2024-08-31
4.0,Mauricie,Trois-Rivières,AAR Aircraft Services-Trois-Rivières,5779-9371,SERVICES D'AÉRONEFS AAR - TROIS-RIVIÈRES,1-5212406120,3750 RUE DE L'AÉROPORT TROIS-RIVIÈRES QC CANADA G9B 2N8,2019-11-27,2021-11-26,1015559,75511,4,2021-11-26
16.0,Montérégie,Vaudreuil-Dorion,Harnois Énergies inc.,5666-1994,Esso Dorion,1-5212406237,330 BOULEVARD HARWOOD VAUDREUIL-DORION QC CANADA J7V 1Y5,2020-06-01,2022-05-31,1009028,120000,4,2024-05-31
2.0,Saguenay--Lac-Saint-Jean,Saguenay,Pétroles Cadeko inc.,5666-7801,PÉTROLES CADEKO INC.,1-5212406354,2261 BOULEVARD DU SAGUENAY SAGUENAY QC CANADA G7S 4H2,2021-10-01,2023-09-30,1009225,100000,4,2023-09-30
11.0,Gaspésie--Îles-de-la-Madeleine,Caplan,Bouffard Sanitaire inc.,5779-5304,BOUFFARD SANITAIRE INC.,1-5212406471,2 ROUTE DION CAPLAN QC CANADA G0C 1H0,2021-11-21,2023-11-20,1013398,22959,1,2027-11-20
11.0,Gaspésie--Îles-de-la-Madeleine,Caplan,Bouffard Sanitaire inc.,5779-5304,BOUFFARD SANITAIRE INC.,1-5212406471,2 ROUTE DION CAPLAN QC CANADA G0C 1H0,2019-11-21,2021-11-20,1013398,22959,1,2021-11-20
5.0,Estrie,Stukely-Sud,Gaumond et Fils inc.,5781-2661,DÉPANNEUR GAUMOND ET FILS INC.,1-5212406822,2166 ROUTE 112 STUKELY-SUD QC CANADA J0E 2J0,2021-08-19,2023-08-18,1011312,60000,2,2025-08-18
8.0,Abitibi-Témiscamingue,Dupuy,Rivière & Filles inc.,5780-1953,RIVIÈRE ET FILLES INC.,1-5212406939,118 RUE PRINCIPALE DUPUY QC CANADA J0Z 1X0,2019-12-01,2021-11-30,1011535,57600,2,2021-11-30
