Year,Activity,Source,Destination,Energy (MW.h),Total Value (CAN$),Price (CAN$/MW.h)
2018.0,Imports,Maine,Total,189185.0,9952157.3946,52.61
2018.0,Imports,Massachusetts,Ontario,199.0,26057.51,130.94
2018.0,Imports,Massachusetts,Total,199.0,26057.51,130.94
2018.0,Imports,Michigan,Ontario,96409.5,5085071.67,52.74
2018.0,Imports,Michigan,Total,96409.5,5085071.67,52.74
2018.0,Imports,Minn / N. Dakota,Alberta,1120.0,106530.5,95.12
2018.0,Imports,Minn / N. Dakota,Manitoba,740342.0,2.351585379E7,31.76
2018.0,Imports,Minn / N. Dakota,Ontario,78.0,3079.16,39.48
2018.0,Imports,Minn / N. Dakota,Total,741540.0,2.362546345E7,31.86
2018.0,Imports,Minnesota,Alberta,88.0,5726.93,65.08
2018.0,Imports,Minnesota,Ontario,61391.34,1664949.42,27.12
2018.0,Imports,Minnesota,Total,61479.34,1670676.35,27.17
2018.0,Imports,Montana,Alberta,957890.858,4.93600559221E7,51.53
2018.0,Imports,Montana,British Columbia,35592.0,1312804.6954,36.88
2018.0,Imports,Montana,Total,993482.858,5.06728606175E7,51.01
2018.0,Imports,Nebraska,British Columbia,86500.0,1588909.8194,18.37
2018.0,Imports,Nebraska,Total,86500.0,1588909.8194,18.37
2018.0,Imports,Nevada,British Columbia,15737.0,706119.15,44.87
2018.0,Imports,Nevada,Total,15737.0,706119.15,44.87
2018.0,Imports,New England-ISO,Newfoundland and Labrador,52.0,4259.1617,81.91
2018.0,Imports,New England-ISO,Total,52.0,4259.1617,81.91
2018.0,Imports,New Mexico,British Columbia,1920.0,64978.324,33.84
2018.0,Imports,New Mexico,Total,1920.0,64978.324,33.84
2018.0,Imports,New York,Ontario,81194.0,2561168.4872,31.54
2018.0,Imports,New York,Québec,168912.0,2.23301266438E7,132.20
2018.0,Imports,New York,Total,250106.0,2.4891295131E7,99.52
2018.0,Imports,North Dakota,Alberta,1912.0,74187.613,38.80
2018.0,Imports,North Dakota,Saskatchewan,97657.0,4208601.4,43.10
2018.0,Imports,North Dakota,Total,99569.0,4282789.013,43.01
2018.0,Imports,Oregon,Alberta,114.0,2965.0,26.01
2018.0,Imports,Oregon,British Columbia,198958.8277,6226657.311,31.30
2018.0,Imports,Oregon,Total,199072.8277,6229622.311,31.29
2018.0,Imports,Pennsylvania,Ontario,20362.0,1009149.63,49.56
2018.0,Imports,Pennsylvania,Total,20362.0,1009149.63,49.56
2018.0,Imports,Pennsylvania Jersey Maryland Power Pool,Ontario,10095.0,527413.13,52.24
2018.0,Imports,Pennsylvania Jersey Maryland Power Pool,Total,10095.0,527413.13,52.24
2018.0,Imports,Total,Alberta,1607231.041,6.58983224739E7,41.00
2018.0,Imports,Total,British Columbia,1.008992386E7,3.708461267075E8,36.75
2018.0,Imports,Total,Manitoba,740342.0,2.351585379E7,31.76
2018.0,Imports,Total,New Brunswick,176141.0,9189907.84,52.17
2018.0,Imports,Total,Newfoundland and Labrador,52.0,4259.1617,81.91
2018.0,Imports,Total,Nova Scotia,13044.0,762249.5546,58.44
2018.0,Imports,Total,Ontario,269728.84,1.08768890072E7,40.33
2018.0,Imports,Total,Québec,180567.0,2.36954910638E7,131.23
2018.0,Imports,Total,Saskatchewan,117703.0,4984211.69,42.35
2018.0,Imports,Total,Total,1.3194732741E7,5.097733112887E8,38.63
2018.0,Imports,Utah,British Columbia,1730.0,71287.1615,41.21
2018.0,Imports,Utah,Total,1730.0,71287.1615,41.21
2018.0,Imports,Vermont,Québec,11655.0,1365364.42,117.15
2018.0,Imports,Vermont,Total,11655.0,1365364.42,117.15
2018.0,Imports,Washington,Alberta,645956.183,1.63415435088E7,25.30
2018.0,Imports,Washington,British Columbia,9193021.0323,3.39365074236E8,36.92
2018.0,Imports,Washington,Saskatchewan,20046.0,775610.29,38.69
2018.0,Imports,Washington,Total,9859023.2153,3.564822280348E8,36.16
2018.0,Imports,Wyoming,British Columbia,8395.0,345587.7785,41.17
2018.0,Imports,Wyoming,Total,8395.0,345587.7785,41.17
2019.0,Exports,Alberta,Arizona,851.0,27747.06,32.61
2019.0,Exports,Alberta,California,11785.0,1063311.8121,90.23
2019.0,Exports,Alberta,Indiana,0.0,0.0,0.00
2019.0,Exports,Alberta,Minn / N. Dakota,1184.0,43438.0,36.69
2019.0,Exports,Alberta,Montana,57314.46,4048160.96,70.63
2019.0,Exports,Alberta,Nebraska,1324.0,44419.0,33.55
2019.0,Exports,Alberta,Nevada,137.0,6944.89,50.69
2019.0,Exports,Alberta,North Dakota,2116.0,72035.96,34.04
2019.0,Exports,Alberta,Oklahoma,26.0,746.0,28.69
2019.0,Exports,Alberta,Oregon,400.0,13290.0,33.23
2019.0,Exports,Alberta,Total,355781.46,2.48591651721E7,69.87
2019.0,Exports,Alberta,Washington,280644.0,1.953907149E7,69.62
2019.0,Exports,British Columbia,Alaska,709.1068,50872.207,71.74
2019.0,Exports,British Columbia,Arizona,44790.0,4540542.9166,101.37
2019.0,Exports,British Columbia,California,4340274.2166,2.499701781262E8,57.59
2019.0,Exports,British Columbia,Colorado,3802.0,448319.702,117.92
2019.0,Exports,British Columbia,Idaho,7849.0,468122.3054,59.64
2019.0,Exports,British Columbia,Montana,10270.0,682815.2594,66.49
2019.0,Exports,British Columbia,Nebraska,7088.0,441401.7278,62.27
2019.0,Exports,British Columbia,Nevada,43726.0,4367862.86,99.89
2019.0,Exports,British Columbia,New Mexico,2845.0,335243.2605,117.84
2019.0,Exports,British Columbia,Oregon,648784.0,4.89831480439E7,75.50
2019.0,Exports,British Columbia,Texas,1440.0,213195.73,148.05
2019.0,Exports,British Columbia,Total,6817743.7414,4.266798219738E8,62.58
2019.0,Exports,British Columbia,Utah,19022.0,2262627.9886,118.95
2019.0,Exports,British Columbia,Washington,1678152.418,1.12926789353E8,67.29
2019.0,Exports,British Columbia,Wyoming,8992.0,988702.4934,109.95
2019.0,Exports,Manitoba,Indiana,0.0,0.0,0.00
2019.0,Exports,Manitoba,Minn / N. Dakota,7679957.344,3.9540508155E8,Confidential
2019.0,Exports,Manitoba,Texas,0.0,0.0,0.00
2019.0,Exports,Manitoba,Total,7679957.344,3.9540508155E8,Confidential
2019.0,Exports,New Brunswick,Maine,1377393.0,1.168750015884E8,84.85
2019.0,Exports,New Brunswick,New England-ISO,115.0,6142.64,45.67
2019.0,Exports,New Brunswick,Total,1377508.0,1.168811442284E8,84.85
2019.0,Exports,Newfoundland and Labrador,New England-ISO,322102.2,1.19792126466E7,37.19
2019.0,Exports,Newfoundland and Labrador,New York,805611.76,1.81752676352E7,22.56
2019.0,Exports,Newfoundland and Labrador,Total,1127713.96,3.01544802818E7,26.74
2019.0,Exports,Nova Scotia,Maine,29853.0,926563.1954,31.04
2019.0,Exports,Nova Scotia,Total,29853.0,926563.1954,31.04
2019.0,Exports,Ontario,Indiana,20594.0,778147.8,37.79
2019.0,Exports,Ontario,Maine,3110.0,90671.93,29.15
2019.0,Exports,Ontario,Massachusetts,2184.0,56733.0,25.98
2019.0,Exports,Ontario,Michigan,8132765.69,2.451133123353E8,30.14
2019.0,Exports,Ontario,Minn / N. Dakota,15969.0,277264.71,17.36
2019.0,Exports,Ontario,Minnesota,1367715.83,4.17804101E7,30.55
2019.0,Exports,Ontario,New England-ISO,774264.91,3.28083014607E7,42.37
2019.0,Exports,Ontario,New York,6478786.405,1.544914111726E8,23.85
2019.0,Exports,Ontario,Ohio,20622.0,741203.67,35.94
2019.0,Exports,Ontario,Pennsylvania,20778.0,562430.12,27.07
2019.0,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,134232.92,5110128.8068,38.07
2019.0,Exports,Ontario,Total,1.7030196755E7,4.844503900254E8,28.45
2019.0,Exports,Ontario,Vermont,59174.0,2640374.92,44.62
2019.0,Exports,Québec,Maine,2999316.61,1.1350755768E8,37.83
2019.0,Exports,Québec,New England-ISO,1431933.93,5.979523368E7,41.27
2019.0,Exports,Québec,New Hampshire,99.0,9665.0,97.63
2019.0,Exports,Québec,New York,9899981.17,3.126436946E8,30.25
2019.0,Exports,Québec,Total,2.594517371E7,1.0356366917E9,38.38
2019.0,Exports,Québec,Vermont,1.1613843E7,5.4968054074E8,45.10
2019.0,Exports,Saskatchewan,North Dakota,46524.0,1850528.67,39.78
2019.0,Exports,Saskatchewan,Total,46524.0,1850528.67,39.78
2019.0,Exports,Total,Alaska,709.1068,50872.207,71.74
2019.0,Exports,Total,Arizona,45641.0,4568289.9766,100.09
2019.0,Exports,Total,California,4352059.2166,2.510334899383E8,57.68
2019.0,Exports,Total,Colorado,3802.0,448319.702,117.92
2019.0,Exports,Total,Idaho,7849.0,468122.3054,59.64
2019.0,Exports,Total,Indiana,20594.0,778147.8,37.79
2019.0,Exports,Total,Maine,4409672.61,2.313997943938E8,52.47
2019.0,Exports,Total,Massachusetts,2184.0,56733.0,25.98
2019.0,Exports,Total,Michigan,8132765.69,2.451133123353E8,30.14
2019.0,Exports,Total,Minn / N. Dakota,7697110.344,3.9572578426E8,Confidential
2019.0,Exports,Total,Minnesota,1367715.83,4.17804101E7,30.55
2019.0,Exports,Total,Montana,67584.46,4730976.2194,70.00
2019.0,Exports,Total,Nebraska,8412.0,485820.7278,57.75
2019.0,Exports,Total,Nevada,43863.0,4374807.75,99.74
2019.0,Exports,Total,New England-ISO,2528416.04,1.045888904273E8,41.09
2019.0,Exports,Total,New Hampshire,99.0,9665.0,97.63
2019.0,Exports,Total,New Mexico,2845.0,335243.2605,117.84
2019.0,Exports,Total,New York,1.7184379335E7,4.853103734078E8,27.47
2019.0,Exports,Total,North Dakota,48640.0,1922564.63,39.53
2019.0,Exports,Total,Ohio,20622.0,741203.67,35.94
2019.0,Exports,Total,Oklahoma,26.0,746.0,28.69
2019.0,Exports,Total,Oregon,649184.0,4.89964380439E7,75.47
2019.0,Exports,Total,Pennsylvania,20778.0,562430.12,27.07
2019.0,Exports,Total,Pennsylvania Jersey Maryland Power Pool,134232.92,5110128.8068,38.07
2019.0,Exports,Total,Texas,1440.0,213195.73,148.05
2019.0,Exports,Total,Total,6.04104519704E7,2.5168438667969E9,40.70
2019.0,Exports,Total,Utah,19022.0,2262627.9886,118.95
2019.0,Exports,Total,Vermont,1.1673017E7,5.5232091566E8,45.10
2019.0,Exports,Total,Washington,1958796.418,1.32465860843E8,67.63
2019.0,Exports,Total,Wyoming,8992.0,988702.4934,109.95
2019.0,Imports,Arizona,British Columbia,59886.0,2870574.8904,47.93
2019.0,Imports,Arizona,Total,59886.0,2870574.8904,47.93
2019.0,Imports,California,Alberta,1921.0,147188.22,76.62
2019.0,Imports,California,British Columbia,953652.0,4.07401753195E7,42.72
2019.0,Imports,California,Total,955573.0,4.08873635395E7,42.79
2019.0,Imports,Colorado,British Columbia,214.0,11996.9242,56.06
2019.0,Imports,Colorado,Total,214.0,11996.9242,56.06
2019.0,Imports,Idaho,Alberta,169.0,10651.68,63.03
2019.0,Imports,Idaho,British Columbia,20281.0,489839.419,24.15
2019.0,Imports,Idaho,Total,20450.0,500491.099,24.47
2019.0,Imports,Indiana,Ontario,0.0,0.0,0.00
2019.0,Imports,Indiana,Total,0.0,0.0,0.00
2019.0,Imports,Maine,New Brunswick,114649.657,5052184.0,44.07
2019.0,Imports,Maine,Nova Scotia,55832.0,1793537.9486,32.12
2019.0,Imports,Maine,Total,170481.657,6845721.9486,40.16
2019.0,Imports,Michigan,Ontario,108976.0,3828896.1382,35.14
2019.0,Imports,Michigan,Total,108976.0,3828896.1382,35.14
2019.0,Imports,Minn / N. Dakota,Alberta,324.0,8787.04,27.12
2019.0,Imports,Minn / N. Dakota,Manitoba,446647.0,1.38807479E7,31.08
2019.0,Imports,Minn / N. Dakota,Ontario,133.0,5391.51,40.54
2019.0,Imports,Minn / N. Dakota,Total,447104.0,1.389492645E7,31.08
2019.0,Imports,Minnesota,Ontario,20506.5,529163.15,25.80
2019.0,Imports,Minnesota,Total,20506.5,529163.15,25.80
2019.0,Imports,Montana,Alberta,809243.88,4.93090339222E7,60.93
2019.0,Imports,Montana,British Columbia,73862.0,3483283.9652,47.16
2019.0,Imports,Montana,Total,883105.88,5.27923178874E7,59.78
2019.0,Imports,Nebraska,Alberta,511.0,7074.2022,13.84
2019.0,Imports,Nebraska,British Columbia,93347.0,1387949.4374,14.87
2019.0,Imports,Nebraska,Total,93858.0,1395023.6396,14.86
2019.0,Imports,Nevada,British Columbia,2830.0,51139.7383,18.07
2019.0,Imports,Nevada,Total,2830.0,51139.7383,18.07
2019.0,Imports,New England-ISO,Newfoundland and Labrador,1131.0,39710.8213,35.11
2019.0,Imports,New England-ISO,Total,1131.0,39710.8213,35.11
2019.0,Imports,New Mexico,British Columbia,4106.0,82885.7246,20.19
2019.0,Imports,New Mexico,Total,4106.0,82885.7246,20.19
2019.0,Imports,New York,Ontario,15941.0,600102.5441,37.65
2019.0,Imports,New York,Québec,115128.0,1.25223292609E7,108.77
2019.0,Imports,New York,Total,131069.0,1.3122431805E7,100.12
2019.0,Imports,North Dakota,Alberta,3863.0,111089.0,28.76
2019.0,Imports,North Dakota,Saskatchewan,36647.0,1414697.95,38.60
2019.0,Imports,North Dakota,Total,40510.0,1525786.95,37.66
2019.0,Imports,Oregon,Alberta,0.0,0.0,0.00
2019.0,Imports,Oregon,British Columbia,669352.628,2.04222357791E7,30.51
2019.0,Imports,Oregon,Total,669352.628,2.04222357791E7,30.51
2019.0,Imports,Pennsylvania,Ontario,13947.0,370808.91,26.59
2019.0,Imports,Pennsylvania,Total,13947.0,370808.91,26.59
2019.0,Imports,Pennsylvania Jersey Maryland Power Pool,Ontario,8109.5,304225.63,37.51
2019.0,Imports,Pennsylvania Jersey Maryland Power Pool,Total,8109.5,304225.63,37.51
2019.0,Imports,Total,Alberta,1175641.88,6.16870174102E7,52.47
2019.0,Imports,Total,British Columbia,1.1197479628E7,4.890446207891E8,43.67
2019.0,Imports,Total,Manitoba,446647.0,1.38807479E7,31.08
2019.0,Imports,Total,New Brunswick,114649.657,5052184.0,44.07
2019.0,Imports,Total,Newfoundland and Labrador,1131.0,39710.8213,35.11
2019.0,Imports,Total,Nova Scotia,55832.0,1793537.9486,32.12
2019.0,Imports,Total,Ontario,167613.0,5638587.8823,33.64
2019.0,Imports,Total,Québec,115378.0,1.25280328909E7,108.58
2019.0,Imports,Total,Saskatchewan,59813.0,1845898.46,30.86
2019.0,Imports,Total,Total,1.3334185165E7,5.915103381024E8,44.36
2019.0,Imports,Utah,British Columbia,2155.0,208722.422,96.85
2019.0,Imports,Utah,Total,2155.0,208722.422,96.85
2019.0,Imports,Vermont,Québec,250.0,5703.63,22.81
2019.0,Imports,Vermont,Total,250.0,5703.63,22.81
2019.0,Imports,Washington,Alberta,359610.0,1.20931933458E7,33.63
2019.0,Imports,Washington,British Columbia,9308406.0,4.188599755896E8,45.00
2019.0,Imports,Washington,Saskatchewan,23166.0,431200.51,18.61
2019.0,Imports,Washington,Total,9691182.0,4.313843694454E8,44.51
2019.0,Imports,Wyoming,British Columbia,9388.0,435841.5798,46.43
2019.0,Imports,Wyoming,Total,9388.0,435841.5798,46.43
2020.0,Exports,Alberta,Arizona,355.0,12272.2,34.57
2020.0,Exports,Alberta,California,2379.0,464775.83,195.37
2020.0,Exports,Alberta,Colorado,160.0,12108.05,75.68
2020.0,Exports,Alberta,Indiana,0.0,0.0,0.00
2020.0,Exports,Alberta,Kansas,549.0,19322.59,35.20
2020.0,Exports,Alberta,Montana,27369.392,973273.93,35.56
2020.0,Exports,Alberta,Nevada,862.0,27249.86,31.61
2020.0,Exports,Alberta,Oregon,100.0,4643.0,46.43
2020.0,Exports,Alberta,Texas,75.0,2472.75,32.97
2020.0,Exports,Alberta,Total,57057.658,2753477.15,48.26
2020.0,Exports,Alberta,Washington,25208.266,1237358.94,49.09
2020.0,Exports,British Columbia,Alaska,674.2241,48317.1785,71.66
2020.0,Exports,British Columbia,Arizona,315456.0,6.10851935677E7,193.64
2020.0,Exports,British Columbia,California,9076744.417,4.318272584557E8,47.58
2020.0,Exports,British Columbia,Colorado,2350.0,68370.24,29.09
2020.0,Exports,British Columbia,Idaho,34207.0,1902806.4866,55.63
2020.0,Exports,British Columbia,Montana,24571.0,1763524.789,71.77
2020.0,Exports,British Columbia,Nebraska,7558.0,394249.3983,52.16
2020.0,Exports,British Columbia,Nevada,116381.0,1.47668422246E7,126.88
2020.0,Exports,British Columbia,New Mexico,3297.0,195436.229,59.28
2020.0,Exports,British Columbia,Oregon,403377.0,2.33053137302E7,57.78
2020.0,Exports,British Columbia,Texas,561.0,43899.267,78.25
2020.0,Exports,British Columbia,Total,1.19544267935E7,6.076350399652E8,50.83
2020.0,Exports,British Columbia,Utah,21838.0,3010288.5796,137.85
2020.0,Exports,British Columbia,Washington,1928037.1524,6.69190637817E7,34.71
2020.0,Exports,British Columbia,Wyoming,19375.0,2304476.0373,118.94
2020.0,Exports,Manitoba,Indiana,0.0,0.0,0.00
2020.0,Exports,Manitoba,Minn / N. Dakota,1.0422519765E7,4.9443291869E8,Confidential
2020.0,Exports,Manitoba,Texas,0.0,0.0,0.00
2020.0,Exports,Manitoba,Total,1.0422519765E7,4.9443291869E8,Confidential
2020.0,Exports,New Brunswick,Maine,1682069.0,1.259822446583E8,74.90
2020.0,Exports,New Brunswick,Total,1682069.0,1.259822446583E8,74.90
2020.0,Exports,Newfoundland and Labrador,New England-ISO,382401.0,1.14763226373E7,30.01
2020.0,Exports,Newfoundland and Labrador,New York,822904.2,1.66073307194E7,20.18
2020.0,Exports,Newfoundland and Labrador,Total,1205305.2,2.80836533567E7,23.30
2020.0,Exports,Nova Scotia,Maine,451.0,33144.35,73.49
2020.0,Exports,Nova Scotia,Total,451.0,33144.35,73.49
2020.0,Exports,Ontario,California,16467.0,381115.96,23.14
2020.0,Exports,Ontario,Florida,6.0,152.41,25.40
2020.0,Exports,Ontario,Indiana,156.0,2927.49,18.77
2020.0,Exports,Ontario,Maine,533.0,10215.21,19.17
2020.0,Exports,Ontario,Michigan,8366888.211,2.048256693036E8,24.48
2020.0,Exports,Ontario,Minn / N. Dakota,23332.0,363853.0,15.59
2020.0,Exports,Ontario,Minnesota,1199484.42,3.157053764E7,26.32
2020.0,Exports,Ontario,New England-ISO,571018.4,1.79671773515E7,31.47
2020.0,Exports,Ontario,New York,7400700.146,1.117799194691E8,15.10
2020.0,Exports,Ontario,North Dakota,94.0,1741.19,18.52
2020.0,Exports,Ontario,Ohio,3433.0,89921.54,26.19
2020.0,Exports,Ontario,Pennsylvania,360.0,11211.0,31.14
2020.0,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,66743.0,2266335.3065,33.96
2020.0,Exports,Ontario,Total,1.7649245177E7,3.692714488707E8,20.92
2020.0,Exports,Ontario,Vermont,30.0,672.0,22.40
2020.0,Exports,Québec,Maine,2114296.0,6.080918886E7,28.76
2020.0,Exports,Québec,New England-ISO,1589864.0,4.85677193E7,30.54
2020.0,Exports,Québec,New Hampshire,43.0,4062.0,94.47
2020.0,Exports,Québec,New York,9116766.0,3.077069885E8,31.00
2020.0,Exports,Québec,Total,2.4371769E7,9.4531887809E8,35.82
2020.0,Exports,Québec,Vermont,1.15508E7,5.2823091943E8,41.65
2020.0,Exports,Saskatchewan,Minn / N. Dakota,5541.0,387272.77,69.89
2020.0,Exports,Saskatchewan,North Dakota,83618.0,1895219.71,22.67
2020.0,Exports,Saskatchewan,Total,89159.0,2282492.48,25.60
2020.0,Exports,Total,Alaska,674.2241,48317.1785,71.66
2020.0,Exports,Total,Arizona,315811.0,6.10974657677E7,193.46
2020.0,Exports,Total,California,9095590.417,4.326731502457E8,47.57
2020.0,Exports,Total,Colorado,2510.0,80478.29,32.06
2020.0,Exports,Total,Florida,6.0,152.41,25.40
2020.0,Exports,Total,Idaho,34207.0,1902806.4866,55.63
2020.0,Exports,Total,Indiana,156.0,2927.49,18.77
2020.0,Exports,Total,Kansas,549.0,19322.59,35.20
2020.0,Exports,Total,Maine,3797349.0,1.868347930783E8,49.20
2020.0,Exports,Total,Michigan,8366888.211,2.048256693036E8,24.48
2020.0,Exports,Total,Minn / N. Dakota,1.0451392765E7,4.9518404446E8,Confidential
2020.0,Exports,Total,Minnesota,1199484.42,3.157053764E7,26.32
2020.0,Exports,Total,Montana,51940.392,2736798.719,52.69
2020.0,Exports,Total,Nebraska,7558.0,394249.3983,52.16
2020.0,Exports,Total,Nevada,117243.0,1.47940920846E7,126.18
2020.0,Exports,Total,New England-ISO,2543283.4,7.80112192888E7,30.67
2020.0,Exports,Total,New Hampshire,43.0,4062.0,94.47
2020.0,Exports,Total,New Mexico,3297.0,195436.229,59.28
2020.0,Exports,Total,New York,1.7340370346E7,4.360942386885E8,23.70
2020.0,Exports,Total,North Dakota,83712.0,1896960.9,22.66
2020.0,Exports,Total,Ohio,3433.0,89921.54,26.19
2020.0,Exports,Total,Oregon,403477.0,2.33099567302E7,57.77
2020.0,Exports,Total,Pennsylvania,360.0,11211.0,31.14
2020.0,Exports,Total,Pennsylvania Jersey Maryland Power Pool,66743.0,2266335.3065,33.96
2020.0,Exports,Total,Texas,636.0,46372.017,72.91
2020.0,Exports,Total,Total,6.74320025935E7,2.5757932976109E9,36.87
2020.0,Exports,Total,Utah,21838.0,3010288.5796,137.85
2020.0,Exports,Total,Vermont,1.155083E7,5.2823159143E8,41.65
2020.0,Exports,Total,Washington,1953245.4184,6.81564227217E7,34.89
2020.0,Exports,Total,Wyoming,19375.0,2304476.0373,118.94
2020.0,Imports,Arizona,British Columbia,18905.0,123981.2176,6.56
2020.0,Imports,Arizona,Total,18905.0,123981.2176,6.56
2020.0,Imports,California,Alberta,1245.0,56381.81,45.29
2020.0,Imports,California,British Columbia,435181.0,1.09177251308E7,25.09
2020.0,Imports,California,Total,436426.0,1.09741069408E7,25.15
2020.0,Imports,Colorado,Alberta,245.0,12173.95,49.69
2020.0,Imports,Colorado,British Columbia,130.0,10317.216,79.36
2020.0,Imports,Colorado,Total,375.0,22491.166,59.98
2020.0,Imports,Idaho,British Columbia,5569.0,39564.2606,7.10
2020.0,Imports,Idaho,Total,5569.0,39564.2606,7.10
2020.0,Imports,Indiana,Ontario,0.0,0.0,0.00
2020.0,Imports,Indiana,Total,0.0,0.0,0.00
2020.0,Imports,Kansas,Alberta,260.0,5778.0,22.22
2020.0,Imports,Kansas,Total,260.0,5778.0,22.22
2020.0,Imports,Maine,New Brunswick,70384.0,2579082.4241,36.64
2020.0,Imports,Maine,Nova Scotia,149184.0,4837512.53,32.43
2020.0,Imports,Maine,Total,219568.0,7416594.9541,33.78
2020.0,Imports,Michigan,Alberta,50.0,1203.47,24.07
2020.0,Imports,Michigan,Ontario,496453.0,1.20104905556E7,24.19
2020.0,Imports,Michigan,Total,496503.0,1.20116940256E7,24.19
2020.0,Imports,Minn / N. Dakota,Alberta,287.0,8337.73,29.05
2020.0,Imports,Minn / N. Dakota,Manitoba,188259.0,3420248.4,18.17
2020.0,Imports,Minn / N. Dakota,Total,188546.0,3428586.13,18.18
2020.0,Imports,Minnesota,Ontario,19292.0,400681.81,20.77
2020.0,Imports,Minnesota,Total,19292.0,400681.81,20.77
2020.0,Imports,Montana,Alberta,1128613.447,5.561841722E7,49.28
2020.0,Imports,Montana,British Columbia,5960.0,53153.147,8.92
2020.0,Imports,Montana,Ontario,948.0,-7335.97,-7.74
2020.0,Imports,Montana,Total,1135521.447,5.5664234397E7,49.02
2020.0,Imports,Nebraska,British Columbia,27921.0,-206802.238,-7.41
2020.0,Imports,Nebraska,Ontario,25.0,423.33,16.93
2020.0,Imports,Nebraska,Total,27946.0,-206378.908,-7.38
