Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body
2018,1145,TransAlta Generation Partnership,Windsor Essex Cogeneration Plant,Windsor,221112,13498.0,0.0,73.9452,109.151,0.0,0.0,0.0,0.0,13682,13682.0,13682.0,GHD
2018,1146,TransCanada Energy Ltd.,Halton Hills Generating Station,Halton Hills,221112,477986.0674,0.0,2618.4438,3865.328,0.0,0.0,0.0,0.0,484470,484470.0,484470.0,Ernst & Young LLP
2018,1147,TransCanada PipeLines Ltd.,"TransCanada Pipeline, Ontario",Kenora,486210,733951.4092,0.0,164962.0455,6054.92,0.0,0.0,0.0,0.0,904969,904969.0,755473.0,Ernst & Young LLP
2018,1148,Stelco Inc.,Hamilton,Hamilton,331110,248284.67,3343.8064,15540.8295,666.531,0.0,0.0,0.0,0.0,267836,264493.0,249025.0,RWDI Air Inc.
2018,1149,Stelco Inc.,Lake Erie,Haldimand County,331110,3767034.5,0.0,13994.4882,1863.379,0.0,0.0,0.0,0.0,3782893,3782893.0,3769040.0,RWDI AIR Inc.
2018,1150,Enbridge Gas Inc.,UG - Natural Gas Transmission and Distribution,Chatham,221210,301066.8019,0.0,208489.3335,2459.664,0.0,0.0,0.0,0.0,512016,512016.0,306895.0,Ernst & Young LLP
2018,1151,University of Guelph,Guelph Campus,Guelph,611310,40346.3516,0.0,16.6474,232.4138,0.0,0.0,0.0,0.0,40596,40596.0,40596.0,Internat Energy Solutions Canada
2018,1152,The Governing Council of the University of Toronto,St George Campus,Toronto,611310,76096.66,0.0,124.95,480.5,0.0,0.0,0.0,0.0,77867,77867.0,77867.0,Dillon Consulting
2018,1153,The University of Western Ontario,Main Campus,London,611310,52621.98,0.0,21.84,307.83,0.0,0.0,0.0,0.0,52952,52952.0,52952.0,GHD Limited
2018,1156,Whitby Cogeneration L.P.,Whitby Cogeneration,Whitby,221112,219559.0,0.0,347.76,1791.8,0.0,0.0,0.0,0.0,221699,221699.0,221699.0,Stantec Consulting Ltd.
2018,1157,Glencore Canada Corporation,Kidd Metallurgical Site,Timmins/District of Cochrane,212233,24106.724,0.0,9.9754,131.1548,0.0,0.0,0.0,0.0,24248,24248.0,24248.0,
2018,1158,Glencore Canada Corporation,Sudbury Integrated Nickel Operations Smelter,Falconbridge,331410,130543.1772,0.0,11.7033,153.977,0.0,0.0,0.0,0.0,130709,130709.0,130709.0,GHD Limited
2018,1159,York University,Keele Campus,Toronto,611310,64116.972,0.0,243.159,469.03,0.0,0.0,0.0,0.0,64830,64830.0,64830.0,Internat Energy Solutions Canada
2018,1160,York Energy Centre LP,York Energy Centre,Newmarket,221112,11826.043,0.0,64.785,95.48,0.0,0.0,0.0,0.0,11987,11987.0,11987.0,GHD Limited
2018,1162,City of Hamilton,Glanbrook Landfill Site,Hamilton,562210,0.0,19469.0,7.4886,11.0546,0.0,0.0,0.0,0.0,19488,19.0,19.0,
2018,1163,Greenfield Global Inc.,Tiverton,Tiverton,325190,25569.55,0.0,10.8825,168.0913,0.0,0.0,0.0,0.0,25749,25749.0,25749.0,GHD Limited
2018,1164,Magna Exteriors Inc.,POLYCON INDUSTRIES,Guelph,326193,37027.3,0.0,114.66,264.12,0.0,0.0,0.0,0.0,37407,37407.0,37407.0,GHD Limited
2018,1165,University of Windsor,University of Windsor,Windsor,611310,22527.758,0.0,91.833,167.71,0.0,0.0,0.0,0.0,22788,22788.0,22788.0,
2018,1166,Ruetgers Canada Inc.,Ruetgers Canada Inc,Hamilton,325190,28941.6,0.0,11.844,155.62,0.0,0.0,0.0,0.0,29110,29110.0,29110.0,GHD Ltd
2018,1167,Kawartha Ethanol Inc.,Kawartha Ethanol Inc.,Havelock,325190,40356.21,0.0,16.695,219.79,0.0,0.0,0.0,0.0,40593,40593.0,40593.0,GHD Limited
2018,1168,Vale Canada Limited,"Copper Cliff Mining, Smelting and Refining Complex",Copper Cliff,331410,358106.0,0.0,119.2947,1585.712,201.64,0.0,0.0,0.0,360013,360013.0,360013.0,RWDI
2018,1169,"Magellan Aerospace Limited, Haley","Magellan Aerospace, Haley",Haley,331529,6533.087,0.0,2.6943,35.7647,32821.87,117.91,0.0,0.0,39512,39512.0,39512.0,RWDI AIR Inc.
2018,1170,McMaster University,MCMASTER UNIVERSITY,Hamilton,611310,37458.0,0.0,153.3462,280.116,0.0,0.0,0.0,0.0,37892,37892.0,37892.0,Stantec Consulting Ltd
2018,1171,Real Alloy Canada Ltd.,Real Alloy Mississauga,Mississauga,331317,12373.98,0.0,5.0999,67.2235,0.0,0.0,0.0,0.0,12447,12447.0,12447.0,
2018,1172,FCA Canada Inc.,Etobicoke Casting Plant,Toronto,331523,7838.9,0.0,3.15,43.4,0.0,0.0,0.0,0.0,7886,7886.0,7886.0,
2018,1174,ConAgra DMAT ULC,ConAgra DMAT ULC,Dresden,311420,8968.4444,0.0,3.7107,48.8225,0.0,0.0,0.0,0.0,9021,9021.0,9021.0,
2018,1175,Bartek Ingredients Inc.,Plant #1,Stoney Creek,325999,12545.644,0.0,5.2049,69.2292,0.0,0.0,0.0,0.0,12621,12621.0,12621.0,
2018,1176,University of Waterloo,University of Waterloo-GHG,Waterloo,611310,35586.3,0.0,14.7221,205.5489,0.0,0.0,0.0,0.0,35807,35807.0,35807.0,GHD
2018,1177,Darling International Canada Inc.,Dundas,Dundas,311614,23656.521,0.0,9.786,128.65,0.0,0.0,0.0,0.0,23795,23795.0,23795.0,
2018,1178,Covanta Durham York Renewable Energy Limited Partnership,Durham York Energy Centre,Courtice,562210,69446.19,85624.92,1131.0222,2232.961,0.0,0.0,0.0,0.0,158436,72811.0,72811.0,GHD Limited
2018,1179,Carleton University,Carleton university,Ottawa,611310,18372.0,0.0,7.56,106.0634,0.0,0.0,0.0,0.0,18486,18486.0,18486.0,
2018,1180,"Hydro Extrusion Canada, Inc.",North York Division,Toronto,331317,18608.0,0.0,7.707,101.37,0.0,0.0,0.0,0.0,18718,18718.0,18718.0,
2018,1181,University of Ottawa,Physical Resources Service,Ottawa,611310,18464.76,0.0,165.9,33039.8,0.0,0.0,0.0,0.0,51671,51671.0,51671.0,
2018,1182,Campbell Co. of Canada,PLANT 051 - Toronto,Etobicoke,311410,32374.0,0.0,115.6989,228.8482,0.0,0.0,0.0,0.0,32719,32719.0,32719.0,GHD Limited
2018,1183,Revolution VSC Acquisition GP,TONOLLI CANADA,Mississauga,331490,22007.51,0.0,94.1598,51.336,0.0,0.0,0.0,0.0,22154,22154.0,22062.0,
2018,1184,Roseburg Forest Products Canada Ltd.,Roseburg Forest Products Canada Ltd. (Pembroke MDF),Pembroke,321216,6993.62,73770.62,181.482,1649.2,0.0,0.0,0.0,0.0,82595,8825.0,8825.0,
2018,1185,Great Lakes Copper Ltd.,Great Lakes Copper Ltd.,London,331420,13278.95,0.0,5.4936,72.292,0.0,0.0,0.0,0.0,13357,13357.0,13357.0,
2018,1186,ArcelorMittal long Products Canada,ArcelorMittal long Products Canada - Hamilton East,Hamilton,331222,24372.0,0.0,10.08,132.68,0.0,0.0,0.0,0.0,24515,24515.0,24515.0,
2018,1187,Hamilton Health Sciences Corporation,Juravinski Hospital and Cancer Center Cogeneration Plant,Hamilton,622111,23170.0,0.0,126.84,186.0,0.0,0.0,0.0,0.0,23483,23483.0,23483.0,
2018,1188,Hamilton Health Sciences Corporation,Hamilton General Hospital Cogeneration Plant,Hamilton,622111,14818.0,0.0,81.06,120.9,0.0,0.0,0.0,0.0,15020,15020.0,15020.0,
2018,1189,Vale Canada Limited,Port Colborne Refinery,Port Colborne,331410,17155.9,0.0,5.25,68.2,0.0,0.0,0.0,0.0,17230,17230.0,17230.0,
2018,1191,ARLANXEO Canada Inc.,ARLANXEO WEST,Sarnia,325210,21848.005,0.0,1740.606,70.99,0.0,0.0,0.0,0.0,23660,23660.0,23660.0,GHD Limited
2018,1192,Glencore Canada Corporation,Sudbury Operations Mines Mill - Onaping Area,Onaping,212232,13390.175,0.0,5.607,76.57,0.0,0.0,0.0,0.0,13473,13473.0,13473.0,
2018,1193,Goldcorp Canada Limited - Red Lake Gold Mines,Red Lake Gold Mines,Balmertown,212220,17948.1509,0.0,7.4485,104.3166,0.0,0.0,0.0,0.0,18060,18060.0,18060.0,
2018,1194,Apotex Inc.,Apotex Inc. Etobicoke site,Toronto,325410,12506.85,0.0,5.1744,68.076,0.0,0.0,0.0,0.0,12581,12581.0,12581.0,
2018,1195,Agriville Farms Ltd,Agriville Farms Ltd,Kingsville,111419,22700.641,4495.801,39.606,190.65,0.0,0.0,0.0,0.0,27427,22931.0,22931.0,
2018,1196,Mucci Farms Ltd,Mucci Farms Ltd.,Kingsville,111419,25488.02,0.0,20.349,151.9,0.0,0.0,0.0,0.0,25661,25661.0,25661.0,Ruby Canyon Engineering
2018,1197,Southshore Greenhouses Inc.,Southshore Greenhouses Inc.,Kingsville,111419,16232.263,1151.386,14.469,108.81,0.0,0.0,0.0,0.0,17507,16356.0,16356.0,
2018,1198,GOLDCORP CANADA LTD,Porcupine Gold Mines,South Porcupine,212220,10370.408,0.0,4.263,60.76,0.0,0.0,0.0,0.0,10436,10436.0,10436.0,
2018,1199,Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (2),Kent Bridge,111419,26541.56,0.0,10.92,151.9,0.0,0.0,0.0,0.0,26705,26705.0,26705.0,GHD Limited
2018,1200,LANXESS Canada Co./Cie,Elmira Facility,Elmira,325999,9315.27,0.0,3.8535,50.685,0.0,0.0,0.0,0.0,9370,9370.0,9370.0,
2018,1201,Soave Hydroponics Company,Great Northern Hydroponics,Kingsville,111419,34305.85,0.0,86.1,229.4,0.0,0.0,0.0,0.0,34622,34622.0,34622.0,GHD Limited
2018,1203,Twin Peaks Hydroponics Inc.,Twin Peaks Hydroponics Inc.,Kingsville,111419,19279.37,0.0,7.98,111.6,0.0,0.0,0.0,0.0,19399,19399.0,19399.0,
2018,1204,1808278 Ontario Inc.,1808278 Ontario Inc.,Kingsville,111419,17066.73,0.0,7.14,99.2,0.0,0.0,0.0,0.0,17174,17174.0,17174.0,
2018,1205,DiCiocco Farms Eastside Inc,DiCiocco Farms Eastside Inc.,Leamington,111419,22912.31,0.0,9.45,133.3,0.0,0.0,0.0,0.0,23056,23056.0,23056.0,
2018,1206,Cervini Farms (1993) Inc.,Cervini Farms (1993) Inc.,Leamington,111419,14516.9,0.0,5.67,80.6,0.0,0.0,0.0,0.0,14604,14604.0,14604.0,
2018,1207,Canadian Mist Distillers Ltd.,Canadian Mist Distillers Limited,Collingwood,312140,11895.72,0.0,5.04,300.7,0.0,0.0,0.0,0.0,12202,12202.0,12202.0,
2018,1208,Enwave Windsor Limited Partnership,Enwave Windsor Limited Parnership,Windsor,221330,12584.034,0.0,5.271,76.725,0.0,0.0,0.0,0.0,12667,12667.0,12667.0,
2018,1209,"Stackpole International Powder Metal, Ltd",Stackpole PMDS,Stratford,333619,9859.3903,0.0,4.0793,53.6728,0.0,0.0,0.0,0.0,9918,9918.0,9918.0,
2018,1210,AMCO Farms Inc.,AMCO Farms Inc.,Leamington,111419,26254.56,0.0,10.92,151.9,0.0,0.0,0.0,0.0,26418,26418.0,26418.0,GHD Limited
2018,1212,Imerys Talc Canada Inc.,Timmins Micronizing Plant,Timmins,212398,13082.0,0.0,5.418,71.3,0.0,0.0,0.0,0.0,13159,13159.0,13159.0,
2018,1213,617885 Ontario Limited,617885 Ontario Limited o/a Jem Farms,Ruthven,111419,9085.88,0.0,3.78,52.7,0.0,0.0,0.0,0.0,9143,9143.0,9143.0,
2018,1214,Mastron Enterprises LTD,Mastron Enterprises LTD,Ruthven,111419,20396.82,0.0,8.4,117.8,0.0,0.0,0.0,0.0,20524,20524.0,20524.0,
2018,1215,Orangeline Farms Limited,Orangeline Farms Limited,Leamington,111419,11408.41,0.0,4.62,65.1,0.0,0.0,0.0,0.0,11479,11479.0,11479.0,
2018,1216,The Ottawa Hospital,The Ottawa Hospital - Civic campus,Ottawa,622111,13901.96,0.0,5.754,80.2497,0.0,0.0,0.0,0.0,13988,13988.0,13988.0,
2018,1217,1329606 Ontario Limited,1329606 Ontario Limited,Leamington,111419,16624.69,0.0,6.888,96.1,0.0,0.0,0.0,0.0,16728,16728.0,16728.0,
2018,1218,Great Lakes Greenhouses Inc.,Great Lakes Greenhouses Inc.,Leamington,111419,26053.0,0.0,35.343,161.82,0.0,0.0,0.0,0.0,26251,26251.0,26251.0,"Ruby Canyon Engineering, Inc."
2018,1219,Goodyear Canada Inc.,Goodyear Canada Inc.,Napanee,326210,19684.94,0.0,8.148,108.5,0.0,0.0,0.0,0.0,19802,19802.0,19802.0,
2018,1220,Kuntz Electroplating Inc.,KUNTZ ELECTROPLATING INC.,Kitchener,332810,12111.96,0.0,13.5345,70.37,0.0,0.0,0.0,0.0,12196,12196.0,12196.0,
2018,1221,Sunrite Greenhouses Ltd.,Sunrite Greenhouses Ltd,Kingsville,111419,17099.959,0.0,13.692,101.68,0.0,0.0,0.0,0.0,17216,17216.0,17216.0,
2018,1222,Nature Fresh Farms,Nature Fresh Plant 1,Leamington,111419,28340.393,20230.205,147.798,434.93,0.0,0.0,0.0,0.0,49154,28924.0,28924.0,"Ruby Canyon Engineering, Inc."
2018,1223,Nature Fresh Farms,Nature Fresh Plant 2,Leamington,111419,12009.282,0.0,5.019,72.85,0.0,0.0,0.0,0.0,12088,12088.0,12088.0,
2018,1224,Zochem ULC,Zochem,Brampton,325189,20838.6,0.0,4.2,55.8,0.0,0.0,0.0,0.0,20899,20899.0,20899.0,
2018,1225,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,Windsor,332810,28600.9535,0.0,11.8335,155.6981,0.0,0.0,0.0,0.0,28769,28769.0,28769.0,GHD
2018,1226,Sunnybrook Health Sciences Centre,Sunnybrook Health Sciences Centre,Toronto,622111,24686.5,0.0,10.2144,142.507,0.0,0.0,0.0,0.0,24840,24840.0,24840.0,
2018,1227,Ecotex Healthcare Linen Service LP,Ecotex Healthcare Linen Service LP,Mississauga,812320,9213.0,0.0,3.78,52.7,0.0,0.0,0.0,0.0,9270,9270.0,9270.0,
2018,1228,Pomas Farms Inc,Pomas Farms Inc.,Staples,111419,26049.566,0.0,15.33,155.0,0.0,0.0,0.0,0.0,26220,26220.0,26220.0,"Ruby Canyon Engineering, Inc."
2018,1229,IKO Industries Ltd.,IKO Madoc,Madoc,212398,22195.8389,0.0,9.1913,121.3557,0.0,0.0,0.0,0.0,22327,22327.0,22327.0,
2018,1230,IKO Industries Ltd.,IKO Hawkesbury,Hawkesbury,324122,11879.2242,0.0,4.8411,64.2847,0.0,0.0,0.0,0.0,11949,11949.0,11949.0,
2018,1231,Platinum Produce Company,Platinum Produce,Blenheim,111419,25005.237,0.0,10.353,144.46,0.0,0.0,0.0,0.0,25161,25161.0,25161.0,"Ruby Canyon Engineering, Inc."
2018,1232,Kapital Produce Ltd,Kapital Produce Ltd,Ruthven,111419,16920.619,0.0,6.993,97.65,0.0,0.0,0.0,0.0,17026,17026.0,17026.0,
2018,1233,St. David's Hydroponics Ltd.,St. David's Hydroponics,Niagara on the Lake,111419,19941.0,0.0,8.253,115.01,0.0,0.0,0.0,0.0,20065,20065.0,20065.0,
2018,1234,Kimberly-Clark Inc.,"Kimberly Clark, Huntsville Mill",Huntsville,322121,15196.9754,0.0,6.2855,82.7204,0.0,0.0,0.0,0.0,15286,15286.0,15286.0,
2018,1235,Magna International Inc,FORMET INDUSTRIES,St Thomas,336390,26221.4,0.0,10.857,142.6,0.0,0.0,0.0,0.0,26375,26375.0,26375.0,GHD Limited
2018,1236,MSSC Canada,MSSC Canada,Chatham,336330,14350.0,0.0,5.943,78.12,0.0,0.0,0.0,0.0,14435,14435.0,14435.0,
2018,1237,ASW Steel Inc.,ASW Steel Inc.,Welland,331110,16387.2226,0.0,4.7208,62.124,0.0,0.0,0.0,0.0,16455,16455.0,16455.0,
2018,1239,J C Fresh Farms Ltd,J.C. Fresh Farms Ltd.,Kingsville,111419,14063.532,0.0,5.817,81.22,0.0,0.0,0.0,0.0,14151,14151.0,14151.0,
2018,1240,BIOX Canada Limited,BIOX Canada Limited,Hamilton,325190,12505.2,0.0,5.166,68.2,0.0,0.0,0.0,0.0,12579,12579.0,12579.0,
2018,1241,Sun Gro Farms Inc.,Sun Gro Farms Inc.,Kingsville,111419,11933.604,0.0,4.935,68.82,0.0,0.0,0.0,0.0,12008,12008.0,12008.0,
2018,1242,Hendrickson Canada ULC,Hendrickson Springs,Stratford,332611,14389.0,0.0,5.9538,78.3361,0.0,0.0,0.0,0.0,14474,14474.0,14474.0,
2018,1243,Axens Canada Specialty Aluminas Inc.,Brockville Activated Alumina Plant,Brockville,325999,10993.6,0.0,4.578,60.45,0.0,0.0,0.0,0.0,11059,11059.0,11059.0,
2018,1244,Canadian General-Tower Ltd.,Canadian General-Tower Ltd.,Cambridge,326114,14924.72,0.0,6.174,81.22,0.0,0.0,0.0,0.0,15013,15013.0,15013.0,
2018,1245,Panolam Industries Ltd.,Panolam Industries Ltd.,Huntsville,321216,19493.0,39288.0,272.223,625.89,0.0,0.0,0.0,0.0,59680,20392.0,20392.0,
2018,1246,Markham District Energy Inc.,Warden Energy Centre,Markham,221330,23004.03,0.0,91.35,167.4,0.0,344.903,0.0,0.0,23608,23608.0,23263.0,
2018,1247,Matalco Inc.,Matalco Inc.,Brampton,331317,24620.0,0.0,9.912,139.81,0.0,0.0,0.0,0.0,24770,24770.0,24770.0,GHD
2018,1248,PepsiCo Canada ULC,Cambridge Manufacturing,Cambridge,311919,21921.0,0.0,9.072,119.35,0.0,0.0,0.0,0.0,22050,22050.0,22050.0,
2018,1249,Molson Coors Canada,Toronto Brewery,Toronto,312120,15679.58,0.0,6.384,84.94,0.0,0.0,0.0,0.0,15771,15771.0,15771.0,GHD Limited
2018,1250,Columbia Forest Prodcuts Ltd.,Levesque Plywood Ltd.,Hearst,321211,15538.0,0.0,6.426,84.63,0.0,0.0,0.0,0.0,15630,15630.0,15630.0,
2018,1251,"Genpak, Division of Great Pacific Enterprises LP",GENPAK MISSISSAUGA,Mississauga,326140,13550.0,0.0,5.67,74.4,0.0,0.0,0.0,0.0,13631,13631.0,13631.0,
2018,1252,Hartmann Canada Inc.,Hartmann North America,Brantford,322299,14689.0,0.0,6.0774,79.98,0.0,0.0,0.0,0.0,14776,14776.0,14776.0,
2018,1254,"St. Joseph's Healthcare Hamilton, A Division of St. Joseph's Health System",St. Joseph's Healthcare Hamilton,Hamilton,622111,9564.0256,0.0,3.9564,55.211,0.0,0.0,0.0,0.0,9624,9624.0,9624.0,
2018,1255,Patriot Forge Co.,Brantford Facility,Brantford,332113,26954.3332,0.0,11.1531,146.723,0.0,0.0,0.0,0.0,27113,27113.0,27113.0,GHD
2018,1256,Ontario Lottery and Gaming and Gaming Corporation operating as Niagara Fallsview Casino Resort,Fallsview Casino Resort,Niagara Falls,721120,12702.15,0.0,5.1963,72.5605,0.0,0.0,0.0,0.0,12780,12780.0,12780.0,
2018,1257,Compass Minerals Canada Corporation,GODERICH PLANT,Goderich,212393,18924.73,0.0,7.77,108.5,0.0,0.0,0.0,0.0,19041,19041.0,19041.0,
2018,1258,William Osler Health System,Brampton Civic Hospital,Brampton,622111,10891.012,0.0,4.7229,76.725,0.0,0.0,0.0,0.0,10973,10973.0,10973.0,
2018,1259,"Dofasco Inc., Stelco Inc.",Baycoat,Hamilton,332810,26680.0,0.0,11.046,145.39,0.0,0.0,0.0,0.0,26837,26837.0,26837.0,
2018,1260,Metex Heat Treating Ltd.,Metex Heat Treating Ltd.,Brampton,332810,11749.0,0.0,4.6221,60.791,0.0,0.0,0.0,0.0,11815,11815.0,11815.0,
2018,1261,Owens Corning Insulating Systems Canada LP,Toronto Plant,Toronto,327990,16622.64,0.0,6.7935,89.6179,0.0,0.0,0.0,0.0,16720,16720.0,16720.0,
2018,1262,Skyjack Inc.,Skyjack Inc.,Guelph,333920,14222.0,0.0,5.8842,77.407,0.0,0.0,0.0,0.0,14306,14306.0,14306.0,
2018,1263,Owens Corning Composite Materials Canada LP,Guelph Glass Plant,Guelph,327214,12312.4424,0.0,5.0757,66.805,0.0,0.0,0.0,0.0,12385,12385.0,12385.0,
2018,1265,Hamilton Utilities Corp.,energy centre,Hamilton,221112,7438.54,0.0,40.7505,60.14,0.0,0.0,0.0,0.0,7540,7540.0,7540.0,
2018,1266,Welded Tube of Canada Corp,Welded Tube (Q&T Plant),Welland,331210,11548.8503,0.0,4.7775,62.868,0.0,0.0,0.0,0.0,11617,11617.0,11617.0,
2018,1269,Ferrero Canada Limited,Ferrero Canada Limited,Brantford,311351,24077.6,0.0,9.954,131.13,0.0,0.0,0.0,0.0,24219,24219.0,24219.0,
2018,1271,Air Liquide Canada Inc.,Air Liquide Canada - Hamilton (ASU and H2),Hamilton,325120,12080.0,0.0,2.163,30.38,0.0,0.0,0.0,0.0,12113,12113.0,12113.0,
2018,1284,Hydro One Networks Inc.,Hydro One Networks,Toronto,221121,0.0,0.0,0.0,0.0,56117.2,0.0,0.0,0.0,56554,56554.0,56554.0,GHD Limited
2018,1294,Rosa Flora Growers Limited,Rosa Flora Growers Limited,Dunnville,111422,18528.845,5202.824,69.258,188.17,0.0,0.0,0.0,0.0,23990,18787.0,18787.0,
2018,1328,Upfield Canada Inc,Rexdale Plant,Rexdale,311990,8195.0,0.0,3.381,44.64,0.0,0.0,0.0,0.0,8244,8244.0,8244.0,
2018,1333,2333281 Ontario Limited,Truly Green Farms,Chatham,111419,14259.91,0.0,5.88,83.7,0.0,0.0,0.0,0.0,14350,14350.0,14350.0,
2018,1334,Allegro Acres Inc,Allegro Acres Inc.,Ruthven,111419,12550.48,0.0,5.25,71.3,0.0,0.0,0.0,0.0,12628,12628.0,12628.0,
2018,1339,Lakeridge Health,Lakeridge Health Oshawa,Oshawa,622111,13340.1439,0.0,5.7141,89.497,0.0,0.0,0.0,0.0,13436,13436.0,13436.0,
2018,1340,Linamar Gear,Linamar Gear,Guelph,332710,10626.94,0.0,4.2861,56.389,0.0,0.0,0.0,0.0,10688,10688.0,10688.0,
2018,1341,Sun-Brite Foods Inc.,Sun-Brite Foods Inc.,Ruthven,311420,12072.67,0.0,5.04,65.1,0.0,0.0,0.0,0.0,12143,12143.0,12143.0,
2018,1342,Signature Aluminum Canada Inc.,Pickering,Pickering,331317,15232.0,0.0,6.3,83.7,0.0,0.0,0.0,0.0,15322,15322.0,15322.0,
2018,1344,3M Canada Company,3M BROCKVILLE 501,Brockville,322220,13723.12,0.0,5.67,73.47,0.0,0.0,0.0,0.0,13803,13803.0,13803.0,
2018,1345,Ontario Clean Water Agency,G.E. Booth (Lakeview) Wastewater Treatment Facility,Mississauga,221320,4880.0,71691.6179,1450.7376,13261.6097,0.0,0.0,0.0,0.0,91284,19593.0,19593.0,
2018,1346,SUPER-PUFFT SNACKS CORPORATION,SUPER-PUFFT SNACKS CORPORATION,Mississauga,311919,13706.9,0.0,5.67,74.4,0.0,0.0,0.0,0.0,13787,13787.0,13787.0,
2018,1347,Halton Healthcare Services Corporation,Oakville Trafalgar Memorial Hospital,Oakville,622111,13877.2178,0.0,5.7414,80.104,0.0,0.0,0.0,0.0,13964,13964.0,13964.0,
2018,1348,Thunder Bay Regional Health Sciences Centre,980 Oliver Road,Thunder Bay,622111,12773.7783,0.0,5.2857,73.749,0.0,0.0,0.0,0.0,12853,12853.0,12853.0,
2018,1350,Ottawa Health Sciences Center Inc.,Ottawa Health Sciences Center Hospitals,Ottawa,622111,4686.66,0.0,1.9383,27.063,0.0,0.0,0.0,0.0,19701,4716.0,4716.0,
2018,1354,Canada Malting Co Ltd.,"Canada Malting, Thunder Bay",Thunder Bay,311214,19059.049,0.0,7.938,104.78,0.0,0.0,0.0,0.0,19172,19172.0,19172.0,
2018,1356,Alamos Gold Incorporated,Young-Davidson,Matachewan,212220,13986.731,0.0,4.704,311.24,0.0,0.0,0.0,0.0,14303,14303.0,14303.0,
2018,1357,Greenfield South Power Corporation,Green Electron Power Plant,Courtright,221119,145449.6,0.0,796.7883,1176.3353,0.0,0.0,0.0,0.0,147423,147423.0,147423.0,GHD Limited
2018,1361,Kaiser Aluminum Canada Limited,Kaiser Aluminum Canada Limited,London,331317,18131.885,0.0,7.497,98.58,0.0,0.0,0.0,0.0,18238,18238.0,18238.0,
2018,1363,LCY Biosciences,BAS Succinic Acid Facility,Sarnia,325190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10428,0.0,0.0,
2018,1367,North Bay Regional Health Centre,NBRHC,North Bay,622111,12016.38,0.0,2.667,37.355,0.0,0.0,0.0,0.0,12057,12057.0,12057.0,
2018,1368,Cameco Corporation,Port Hope Conversion Facility,Port Hope,331410,21853.0,0.0,9.03,117.8,0.0,0.0,0.0,0.0,21980,21980.0,21980.0,
2018,1369,Continuous Colour Coat Limited,MSC Toronto,Etobicoke,332810,12212.14,0.0,5.0528,66.4795,0.0,0.0,0.0,0.0,12284,12284.0,12284.0,
2018,1371,Gay Lea Foods Cooperative Ltd.,Guelph,Guelph,311515,10578.086,0.0,4.368,57.66,0.0,0.0,0.0,0.0,10641,10641.0,10641.0,
2018,1372,Parmalat Canada Inc.,Winchester,Winchester,311515,21391.0,0.0,8.841,116.56,0.0,0.0,0.0,0.0,21517,21517.0,21517.0,
2018,1373,GP North Woods LP,Englehart Oriented Strand Board Plant,Englehart,321217,10256.0,39.676,271.005,586.21,0.0,0.0,0.0,0.0,11153,11114.0,11114.0,
2018,1374,Atlantic Power LP,Calstock Power Plant,Hearst,221119,18821.49,206242.94,1489.803,2881.45,0.0,0.0,0.0,0.0,229436,23193.0,23193.0,
2018,1376,Suntastic Hothouse Inc.,Main Greenhouses,Exeter,111419,9930.087,13356.703,94.017,235.6,0.0,0.0,0.0,0.0,23617,10260.0,10260.0,
2018,1379,City of Toronto,Ashbridges Bay Treatment Plant,Toronto,221320,12889.0,40043.0,5.3319,70.153,0.0,0.0,0.0,0.0,53008,12965.0,12965.0,
2018,1380,City of Toronto,Highland Creek Treatment Plant,Toronto,221320,20994.0,16405.0,129.4209,351.943,0.0,0.0,0.0,0.0,37881,21476.0,21476.0,
2018,1381,Fearmans Pork-Sofina Foods Inc.,Fearmans Pork-Sofina Foods Inc.,Burlington,311614,14008.8286,0.0,5.796,76.26,0.0,0.0,0.0,0.0,14091,14091.0,14091.0,
2018,1384,K+S Windsor Salt Ltd.,Windsor Plant,Windsor,212393,39217.57,0.0,48.9264,230.547,0.0,0.0,0.0,0.0,39498,39498.0,39498.0,GHD
2018,1385,Atlantic Packaging Products Ltd.,Whitby,Whitby,322121,4610.0,64431.0,1.9068,25.11,0.0,0.0,0.0,0.0,69069,4638.0,4638.0,
2018,1386,The Procter & Gamble Company,Belleville,Belleville,339990,16592.0,0.0,6.8649,90.334,0.0,0.0,0.0,0.0,16690,16690.0,16690.0,
2018,1387,Kraft Heinz Canada ULC,Ingleside Plant,Ingleside,311515,18826.399,0.0,7.581,106.95,0.0,0.0,0.0,0.0,18941,18941.0,18941.0,
