Authority Name,Fiscal Year End Date,Bonds,Recipient Name,Recipient City,Recipient State,Recipient Postal Code,Amount Issued,Date Issued,Interest Rate,Expected Year Retired,Principal Retired During Year,Principal Retired at Start of Fiscal Year,Amount Outstanding,Bond Purpose,New Jobs,Jobs Planned,Jobs Created,Fully Retired
Suffolk County Economic Development Corporation,12/31/2013,?,Hope For Youth, Inc.,AMITYVILLE,NY,11701.0,5085000.0,12/07/2010,7.37,2040.0,59000.0,106000.0,4920000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2013,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,1.8468E8,12/14/2011,5.0,2028.0,50000.0,0.0,1.8463E8,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2013,?,Head Injury Association, Inc.,HAUPPAUGE,NY,11788.0,7190000.0,12/07/2011,3.58,2026.0,645858.0,621622.0,5922520.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2013,?,SCO Family of Services,GLEN COVE,NY,11542.0,3662000.0,06/27/2013,1.76,2025.0,22000.0,NaN,3640000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2013,?,Gurwin Jewish-Fay J. Lindner Residences, Inc.,COMMACK,NY,11725.0,3.7675E7,11/14/2013,4.1,2033.0,0.0,NaN,3.7675E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Developmental Disabilities Institute, Inc.,SMITHTOWN,NY,11787.0,5602000.0,08/29/2012,4.4,2027.0,392000.0,528000.0,4682000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Independent Group Home Living, Inc.,MANORVILLE,NY,11949.0,4280000.0,10/31/2012,3.0,2027.0,535000.0,525000.0,3220000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Life s WORC, Inc.,GARDEN CITY,NY,11530.0,2345000.0,07/26/2012,3.0,2022.0,350000.0,575000.0,1420000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Family Service League, Inc.,HUNTINGTON,NY,11743.0,6772000.0,06/29/2012,4.03,2042.0,197000.0,306000.0,6269000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Family Residences & Essential Enterprises, Inc.,OLD BETHPAGE,NY,11804.0,1.0265E7,05/15/2012,2.16,2027.0,1411000.0,1863000.0,6991000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Adults & Children with Learning & Developmental Disabilities, Inc.,BETHPAGE,NY,11714.0,4837000.0,09/24/2012,3.0,2037.0,297000.0,288000.0,4252000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Peconic Landing at Southold, Inc.,GREENPORT,NY,11944.0,2.9575E7,12/08/2010,6.0,2040.0,450000.0,1225000.0,2.79E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Hope For Youth, Inc.,AMITYVILLE,NY,11701.0,5085000.0,12/07/2010,7.37,2040.0,61000.0,165000.0,4859000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,1.8468E8,12/14/2011,5.0,2028.0,50000.0,50000.0,1.8458E8,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Head Injury Association, Inc.,HAUPPAUGE,NY,11788.0,7190000.0,12/07/2011,3.58,2026.0,659085.0,1267480.0,5263435.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,SCO Family of Services,GLEN COVE,NY,11542.0,3662000.0,06/27/2013,1.76,2025.0,686000.0,22000.0,2954000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Gurwin Jewish-Fay J. Lindner Residences, Inc.,COMMACK,NY,11725.0,3.7675E7,11/14/2013,4.1,2033.0,895000.0,0.0,3.678E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Long Island Network of Community Services, Inc.,HAUPPAUGE,NY,11788.0,4050000.0,05/09/2014,3.5,2034.0,0.0,NaN,4050000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Tioga County Local Development Corporation,12/31/2014,No,?,?,?,NaN,NaN,?,NaN,NaN,NaN,NaN,NaN,?,?,NaN,NaN,?
Suffolk County Economic Development Corporation,12/31/2014,?,Alliance of Long Island Agencies, Inc.,GARDEN CITY,NY,11530.0,4254000.0,06/30/2014,3.13,2029.0,152000.0,NaN,4102000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,3.9545E7,09/24/2014,5.0,2033.0,0.0,NaN,3.9545E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Gurwin Geriatric Center of Long Island, Inc.,COMMACK,NY,11725.0,2.8E7,12/19/2014,3.23,2029.0,0.0,NaN,2.8E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2014,?,Southampton Hospital Association,SOUTHAMPTON,NY,11968.0,3.35E7,10/02/2014,3.5,2029.0,0.0,NaN,3.35E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Developmental Disabilities Institute, Inc.,SMITHTOWN,NY,11787.0,5602000.0,08/29/2012,4.4,2027.0,402000.0,920000.0,4280000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Independent Group Home Living, Inc.,MANORVILLE,NY,11949.0,4280000.0,10/31/2012,3.0,2027.0,475000.0,1060000.0,2745000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Life s WORC, Inc.,GARDEN CITY,NY,11530.0,2345000.0,07/26/2012,3.0,2022.0,280000.0,925000.0,1140000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Family Service League, Inc.,HUNTINGTON,NY,11743.0,6772000.0,06/29/2012,4.03,2042.0,208000.0,503000.0,6061000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Family Residences & Essential Enterprises, Inc.,OLD BETHPAGE,NY,11804.0,1.0265E7,05/15/2012,2.16,2027.0,1336000.0,3274000.0,5655000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Adults & Children with Learning & Developmental Disabilities, Inc.,BETHPAGE,NY,11714.0,4837000.0,09/24/2012,3.0,2037.0,293000.0,585000.0,3959000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Peconic Landing at Southold, Inc.,GREENPORT,NY,11944.0,2.9575E7,12/08/2010,6.0,2040.0,470000.0,1675000.0,2.743E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Hope For Youth, Inc.,AMITYVILLE,NY,11701.0,5085000.0,12/07/2010,7.37,2040.0,69000.0,226000.0,4790000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,1.8468E8,12/14/2011,5.0,2028.0,50000.0,100000.0,1.8453E8,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Head Injury Association, Inc.,HAUPPAUGE,NY,11788.0,7190000.0,12/07/2011,3.58,2026.0,532458.0,1926565.0,4730977.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,SCO Family of Services,GLEN COVE,NY,11542.0,3662000.0,06/27/2013,1.76,2025.0,618000.0,708000.0,2336000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Gurwin Jewish-Fay J. Lindner Residences, Inc.,COMMACK,NY,11725.0,3.7675E7,11/14/2013,4.1,2033.0,905000.0,895000.0,3.5875E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Long Island Network of Community Services, Inc.,HAUPPAUGE,NY,11788.0,4050000.0,05/09/2014,3.5,2034.0,75000.0,0.0,3975000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Alliance of Long Island Agencies, Inc.,GARDEN CITY,NY,11530.0,4254000.0,06/30/2014,3.13,2029.0,411000.0,152000.0,3691000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,3.9545E7,09/24/2014,5.0,2033.0,0.0,0.0,3.9545E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Gurwin Geriatric Center of Long Island, Inc.,COMMACK,NY,11725.0,2.8E7,12/19/2014,3.23,2029.0,1407000.0,0.0,2.6593E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Southampton Hospital Association,SOUTHAMPTON,NY,11968.0,3.35E7,10/02/2014,3.5,2029.0,0.0,0.0,3.35E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Alliance of Long Island Agencies, Inc.,GARDEN CITY,NY,11530.0,1.1297E7,06/19/2015,3.41,2040.0,309000.0,NaN,1.0988E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2015,?,Siena Investors, LLC (GHC Housing Partners, LLC),SHERMAN OAKS,CA,91403.0,6.2E7,12/15/2015,4.85,2033.0,0.0,NaN,6.2E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Developmental Disabilities Institute, Inc.,SMITHTOWN,NY,11787.0,5602000.0,08/29/2012,4.4,2027.0,440000.0,1322000.0,3840000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Independent Group Home Living, Inc.,MANORVILLE,NY,11949.0,4280000.0,10/31/2012,3.0,2027.0,500000.0,1535000.0,2245000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Life s WORC, Inc.,GARDEN CITY,NY,11530.0,2345000.0,07/26/2012,3.0,2022.0,310000.0,1205000.0,830000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Family Service League, Inc.,HUNTINGTON,NY,11743.0,6772000.0,06/29/2012,4.03,2042.0,203000.0,711000.0,5858000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Family Residences & Essential Enterprises, Inc.,OLD BETHPAGE,NY,11804.0,1.0265E7,05/15/2012,2.16,2027.0,905000.0,4610000.0,4750000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Adults & Children with Learning & Developmental Disabilities, Inc.,BETHPAGE,NY,11714.0,4837000.0,09/24/2012,3.0,2037.0,213000.0,878000.0,3746000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Tioga County Local Development Corporation,12/31/2015,No,?,?,?,NaN,NaN,?,NaN,NaN,NaN,NaN,NaN,?,?,NaN,NaN,?
Suffolk County Economic Development Corporation,12/31/2016,?,Peconic Landing at Southold, Inc.,GREENPORT,NY,11944.0,2.9575E7,12/08/2010,6.0,2040.0,490000.0,2145000.0,2.694E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Hope For Youth, Inc.,AMITYVILLE,NY,11701.0,5085000.0,12/07/2010,7.37,2040.0,70000.0,295000.0,4720000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,1.8468E8,12/14/2011,5.0,2028.0,6060000.0,150000.0,1.7847E8,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Head Injury Association, Inc.,HAUPPAUGE,NY,11788.0,7190000.0,12/07/2011,3.58,2026.0,500977.0,2459023.0,4230000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,SCO Family of Services,GLEN COVE,NY,11542.0,3662000.0,06/27/2013,1.76,2025.0,578000.0,1326000.0,1758000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Gurwin Jewish-Fay J. Lindner Residences, Inc.,COMMACK,NY,11725.0,3.7675E7,11/14/2013,4.1,2033.0,955000.0,1800000.0,3.492E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Long Island Network of Community Services, Inc.,HAUPPAUGE,NY,11788.0,4050000.0,05/09/2014,3.5,2034.0,80000.0,75000.0,3895000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Alliance of Long Island Agencies, Inc.,GARDEN CITY,NY,11530.0,4254000.0,06/30/2014,3.13,2029.0,446000.0,563000.0,3245000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,3.9545E7,09/24/2014,5.0,2033.0,0.0,0.0,3.9545E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Gurwin Geriatric Center of Long Island, Inc.,COMMACK,NY,11725.0,2.8E7,12/19/2014,3.23,2029.0,1527000.0,1407000.0,2.5066E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Southampton Hospital Association,SOUTHAMPTON,NY,11968.0,3.35E7,10/02/2014,3.5,2029.0,0.0,0.0,3.35E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Alliance of Long Island Agencies, Inc.,GARDEN CITY,NY,11530.0,1.1297E7,06/19/2015,3.41,2040.0,799000.0,309000.0,1.0189E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2016,?,Siena Investors, LLC (GHC Housing Partners, LLC),SHERMAN OAKS,CA,91403.0,6.2E7,12/15/2015,4.85,2033.0,633281.0,0.0,6.1366719E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Developmental Disabilities Institute, Inc.,SMITHTOWN,NY,11787.0,5602000.0,08/29/2012,4.4,2027.0,420000.0,1762000.0,3420000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Independent Group Home Living, Inc.,MANORVILLE,NY,11949.0,4280000.0,10/31/2012,3.0,2027.0,545000.0,2035000.0,1700000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Life s WORC, Inc.,GARDEN CITY,NY,11530.0,2345000.0,07/26/2012,3.0,2022.0,280000.0,1515000.0,550000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Family Service League, Inc.,HUNTINGTON,NY,11743.0,6772000.0,06/29/2012,4.03,2042.0,209000.0,914000.0,5649000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Family Residences & Essential Enterprises, Inc.,OLD BETHPAGE,NY,11804.0,1.0265E7,05/15/2012,2.16,2027.0,2210000.0,5515000.0,2540000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Adults & Children with Learning & Developmental Disabilities, Inc.,BETHPAGE,NY,11714.0,4837000.0,09/24/2012,3.0,2037.0,206000.0,1091000.0,3540000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Peconic Landing at Southold, Inc.,GREENPORT,NY,11944.0,2.9575E7,12/08/2010,6.0,2040.0,1175000.0,2635000.0,2.5765E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Hope For Youth, Inc.,AMITYVILLE,NY,11701.0,5085000.0,12/07/2010,7.37,2040.0,75000.0,365000.0,4645000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,1.8468E8,12/14/2011,5.0,2028.0,2.397E7,6210000.0,1.545E8,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Head Injury Association, Inc.,HAUPPAUGE,NY,11788.0,7190000.0,12/07/2011,3.58,2026.0,435000.0,2960000.0,3795000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,SCO Family of Services,GLEN COVE,NY,11542.0,3662000.0,06/27/2013,1.76,2025.0,728232.0,1904000.0,1029768.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Gurwin Jewish-Fay J. Lindner Residences, Inc.,COMMACK,NY,11725.0,3.7675E7,11/14/2013,4.1,2033.0,1000000.0,2755000.0,3.392E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Long Island Network of Community Services, Inc.,HAUPPAUGE,NY,11788.0,4050000.0,05/09/2014,3.5,2034.0,80000.0,155000.0,3815000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Alliance of Long Island Agencies, Inc.,GARDEN CITY,NY,11530.0,4254000.0,06/30/2014,3.13,2029.0,467000.0,1009000.0,2778000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Catholic Health Services of Long Island,ROCKVILLE CENTRE,NY,11570.0,3.9545E7,09/24/2014,5.0,2033.0,0.0,0.0,3.9545E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Gurwin Geriatric Center of Long Island, Inc.,COMMACK,NY,11725.0,2.8E7,12/19/2014,3.23,2029.0,1577000.0,2934000.0,2.3489E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Southampton Hospital Association,SOUTHAMPTON,NY,11968.0,3.35E7,10/02/2014,3.5,2029.0,375000.0,0.0,3.3125E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Alliance of Long Island Agencies, Inc.,GARDEN CITY,NY,11530.0,1.1297E7,06/19/2015,3.41,2040.0,840002.0,1108000.0,9348998.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Siena Investors, LLC (GHC Housing Partners, LLC),SHERMAN OAKS,CA,91403.0,6.2E7,12/15/2015,4.85,2033.0,179073.0,633281.0,6.1187646E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Southampton Hospital Association,SOUTHAMPTON,NY,11968.0,1.4E7,11/30/2017,4.1,2042.0,0.0,NaN,1.4E7,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2017,?,Family Service League, Inc.,HUNTINGTON,NY,11743.0,6351000.0,12/20/2017,3.32,2042.0,0.0,NaN,6351000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2018,?,Developmental Disabilities Institute, Inc.,SMITHTOWN,NY,11787.0,5602000.0,08/29/2012,4.4,2027.0,440000.0,2182000.0,2980000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2018,?,Independent Group Home Living, Inc.,MANORVILLE,NY,11949.0,4280000.0,10/31/2012,3.0,2027.0,405000.0,2580000.0,1295000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
Suffolk County Economic Development Corporation,12/31/2018,?,Life s WORC, Inc.,GARDEN CITY,NY,11530.0,2345000.0,07/26/2012,3.0,2022.0,225000.0,1795000.0,325000.0,Equipment and Fixed Asset Acquisition,No,NaN,NaN,No
