INCIDENT NUMBER,INCIDENT REGION,RESPONSE TYPE,INCIDENT START DATE,INCIDENT START TIME,SUBJECT NUMBER,SUBJECT GENDER,SUBJECT AGE,SUBJECT STATE,SUBJECT COUNTRY,ACTIVITY,SITUATION,LOCATION FOUND LATITUDE,LOCATION FOUND LONGITUDE,LOCATION FOUND ELEVATION,FOUND IN SEARCH AREA,TECHNIQUE,NUMBER OF RANGERS INVOLVED,OTHER AGENCY INVOLVEMENT,LAST KNOWN POINT LAND CLASS,LAST KNOWN POINT STATE LAND NAME,LAST KNOWN POINT COUNTY,LAST KNOWN POINT MUNICIPALITY,INCIDENT ADIRONDACK PARK,INCIDENT CATSKILL PARK,INCIDENT CLOSED DATE,INCIDENT CLOSED TIME,Location
NY-2015-WS-181,3,Rescue,07/28/2015,8:30 AM,1,M,37.0,NY,US,Hiking,Injured,41.97295,-74.42812,2277.0,True,Carry out by foot,4,True,Forest Preserve,Slide Mt. Wilderness Area,ULSTER,DENNING,False,True,07/28/2015,1:00 AM,POINT (-74.42812 41.97295)
NY-2015-WS-323,5,Search,11/07/2015,5:09 AM,2,F,22.0,NY,US,Hiking,Lost,43.40958,-73.74327,1060.0,True,Assist/own power,2,False,Forest Preserve,Lake George Wild Forest,WARREN,LAKE GEORGE,True,False,11/07/2015,7:00 AM,POINT (-73.74327 43.40958)
NY-2016-WS-073,9,Search,04/26/2016,12:12 PM,1,M,19.0,NY,US,Despondent,Missing,42.00379,-77.85329,1654.0,False,Assist/own power,2,True,Private Land,,ALLEGANY,WILLING,False,False,04/26/2016,1:15 AM,POINT (-77.85329 42.00379)
NY-2016-WS-033,6,Recovery,03/02/2016,1:20 AM,2,F,53.0,NY,US,Despondent,Missing,43.31082,-74.56477,1771.0,True,Assist/own power; Carry out by foot,6,True,Forest Preserve,Black River Wild Forest,HERKIMER,OHIO,True,False,03/02/2016,5:00 AM,POINT (-74.56477 43.31082)
NY-2015-WS-004,4,Rescue,01/05/2015,5:05 AM,2,M,38.0,NY,US,Camping,Overdue,42.13585,-74.16251,2625.0,True,,2,True,Forest Preserve,Indian Head Wilderness,GREENE,HUNTER,False,True,01/05/2015,9:00 AM,POINT (-74.16251 42.13585)
NY-2015-WS-171,6,Recovery,07/22/2015,6:39 AM,1,M,32.0,NY,US,Off road vehicle/ATV,Injured,44.18234,-76.14136,254.0,True,Vehicle/boat evacuation,1,True,Wildlife Management Area,French Creek Wildlife Management Area,JEFFERSON,CLAYTON,False,False,07/22/2015,10:00 AM,POINT (-76.14136 44.18234)
NY-2015-WS-336,4,Search,11/25/2015,8:45 AM,1,F,33.0,NY,US,Despondent,Missing,42.58878,-73.61522,665.0,True,Carry out by foot; Vehicle/boat evacuation,10,True,Private Land,Private Land,RENSSELAER,SAND LAKE,False,False,11/25/2015,5:00 AM,POINT (-73.61522 42.58878)
NY-2016-WS-013,5,Rescue,01/29/2016,11:19 AM,1,F,56.0,NY,US,Hiking,Injured,43.4248,-73.73223,1030.0,True,Vehicle/boat evacuation,2,True,Forest Preserve,Lake George Wild Forest,WARREN,LAKE GEORGE,True,False,01/29/2016,1:00 AM,POINT (-73.73223 43.4248)
NY-2013-WS-152,3,Search,08/14/2013,9:30 AM,1,M,19.0,NY,US,Hiking,Lost,41.48497,-73.96795,200.0,True,Assist/own power,1,True,OPRHP State Land,Hudson Highlands SP,DUTCHESS,FISHKILL,False,False,08/15/2013,12:30 PM,POINT (-73.96795 41.48497)
NY-2014-WS-217,6,Recovery,09/14/2014,1:15 AM,1,M,85.0,NY,US,Hiking,Illness,43.68513,-75.06471,1835.0,True,Carry out by foot,4,True,Forest Preserve,Ha-De-Ron-Dah Wilderness Area,HERKIMER,WEBB,True,False,09/14/2014,2:45 AM,POINT (-75.06471 43.68513)
NY-2015-WS-157,3,Search,07/11/2015,2:45 AM,1,M,19.0,NY,US,Walking,Missing,41.40893,-73.63655,468.0,True,Assist/own power,6,True,Private Land,,PUTNAM,SOUTHEAST,False,False,07/12/2015,11:00 AM,POINT (-73.63655 41.40893)
NY-2014-WS-188,5,Rescue,08/24/2014,11:45 AM,1,M,84.0,ME,US,Hiking,Lost,44.10798,-73.71605,1800.0,False,Assist/own power,2,False,Forest Preserve,Dix Wilderness,ESSEX,KEENE,True,False,08/24/2014,2:45 AM,POINT (-73.71605 44.10798)
NY-2014-WS-191,5,Rescue,08/26/2014,2:30 AM,1,M,31.0,NY,US,Hiking,Injured,44.11603,-73.98016,2600.0,True,Vehicle/boat evacuation,2,True,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,True,False,08/26/2014,7:30 AM,POINT (-73.98016 44.11603)
NY-2016-WS-097,5,Rescue,05/29/2016,3:50 AM,1,F,55.0,MD,US,Hiking,Injured,44.13947,-73.7408,1831.0,True,Assist/own power,3,True,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,True,False,05/29/2016,5:11 AM,POINT (-73.7408 44.13947)
NY-2014-WS-041,5,Rescue,04/19/2014,3:30 AM,2,M,21.0,NY,US,Hiking,Lost,44.39904,-73.50857,1541.0,False,Assist/own power,2,False,Forest Preserve,Taylor Pond Wild Forest,ESSEX,CHESTERFIELD,True,False,04/19/2014,6:30 AM,POINT (-73.50857 44.39904)
NY-2016-WS-106,9,Search,06/01/2016,9:30 AM,1,M,26.0,NY,US,Boating,Injured,42.43902,-78.89363,883.0,True,Assist/own power,2,True,Other DEC Land,Zoar Valley MUA,CATTARAUGUS,PERSIA,False,False,06/02/2016,12:30 PM,POINT (-78.89363 42.43902)
NY-2016-WS-060,5,Rescue,04/04/2016,1:24 AM,1,M,25.0,NY,US,Hiking,Injured,43.37366,-73.95365,1360.0,True,Assist/own power,2,True,Forest Preserve,Saratoga CO Wild Forest,SARATOGA,HADLEY,True,False,04/04/2016,4:15 AM,POINT (-73.95365 43.37366)
NY-2014-WS-016,1,Search,02/27/2014,7:50 AM,1,M,26.0,NY,US,Off road vehicle/ATV,Missing,40.93216,-72.67741,39.0,False,,3,True,Other DEC Land,Peconic Headwaters,SUFFOLK,RIVERHEAD,False,False,02/27/2014,2:00 AM,POINT (-72.67741 40.93216)
NY-2015-WS-048,9,Search,04/14/2015,3:30 AM,2,M,44.0,NY,US,Fishing,Lost,42.22637,-79.7306,1000.0,True,Assist/own power,1,True,Private Land,Private Propety,CHAUTAUQUA,RIPLEY,False,False,04/14/2015,6:30 AM,POINT (-79.7306 42.22637)
NY-2015-WS-243,4,Search,09/02/2015,7:45 AM,2,M,28.0,NY,US,Hiking,Lost,42.18532,-74.05386,2173.0,True,,1,True,Forest Preserve,Catskill State Park,GREENE,HUNTER,False,True,09/03/2015,12:15 PM,POINT (-74.05386000000001 42.18532)
NY-2016-WS-028,5,Rescue,02/22/2016,5:34 AM,1,M,48.0,NY,US,Hiking,Stranded,43.5992,-73.6942,1280.0,True,Vehicle/boat evacuation,3,True,Forest Preserve,Lake George Wild Forest,WARREN,BOLTON,True,False,02/22/2016,7:00 AM,POINT (-73.6942 43.5992)
NY-2016-WS-071,7,Rescue,04/20/2016,3:30 AM,1,F,20.0,NY,US,Hiking,Injured,43.54807,-75.94149,745.0,False,Aircraft evacuation,1,True,Other DEC Land,Salmon River Falls Unique area,OSWEGO,ORWELL,False,False,04/20/2016,7:15 AM,POINT (-75.94149 43.54807)
NY-2014-WS-098,5,Search,06/22/2014,6:26 AM,3,M,22.0,NY,US,Hiking,Lost,43.56669,-73.60353,355.0,False,Assist/own power,1,False,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,06/22/2014,9:54 AM,POINT (-73.60353 43.56669)
NY-2015-WS-190,9,Search,07/31/2015,10:10 AM,4,F,19.0,NY,US,Boating,Lost,42.44673,-78.85507,1343.0,True,Assist/own power; Carry out by foot,4,True,State Forests,Zoar Valley MUA,ERIE,COLLINS,False,False,08/01/2015,4:30 AM,POINT (-78.85507 42.44673)
NY-2015-WS-285,5,Search,10/05/2015,9:19 AM,1,M,64.0,NY,US,Hunting,Lost,43.69398,-74.61577,2077.0,True,Assist/own power,4,True,Forest Preserve,Moose River Plains Wild Forest,HAMILTON,ARIETTA,True,False,10/06/2015,12:45 PM,POINT (-74.61577 43.69398)
NY-2015-WS-279,5,Rescue,09/28/2015,4:08 AM,1,F,66.0,NY,US,Hiking,Injured,44.16248,-74.22136,2969.0,True,Vehicle/boat evacuation,2,False,Forest Preserve,High Peaks Wilderness,FRANKLIN,HARRIETSTOWN,True,False,09/28/2015,6:30 AM,POINT (-74.22136 44.16248)
NY-2015-WS-144,3,Rescue,07/05/2015,2:30 AM,1,F,40.0,NY,US,Hiking,Injured,41.4914,-73.95625,458.0,False,Carry out by foot,4,True,OPRHP State Land,Hudson Highlands SP/Mt Beacon,DUTCHESS,FISHKILL,False,False,07/05/2015,4:15 AM,POINT (-73.95625 41.4914)
NY-2015-WS-092,4,Search,05/26/2015,10:45 AM,3,M,19.0,NY,US,Hiking,Lost,42.1956,-74.03101,1835.0,False,,1,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,CATSKILL,False,True,05/26/2015,12:40 PM,POINT (-74.03101 42.1956)
NY-2015-WS-312,5,Rescue,10/20/2015,12:22 PM,1,M,65.0,NY,US,Hiking,Injured,44.3652,-73.86781,2660.0,True,Assist/own power,6,False,Forest Preserve,Wilmington Wild Forest,ESSEX,WILMINGTON,True,False,10/20/2015,4:00 AM,POINT (-73.86781 44.3652)
NY-2014-WS-265,5,Search,11/12/2014,4:42 AM,1,M,48.0,NJ,US,Hiking,Stranded,44.27573,-73.73051,3015.0,True,Assist/own power,1,False,Forest Preserve,Hurricane Mt Wilderness Area,ESSEX,KEENE,True,False,11/12/2014,7:50 AM,POINT (-73.73051 44.27573)
NY-2013-WS-109,5,Rescue,07/24/2013,4:04 AM,1,M,51.0,PA,US,Hiking,Injured,43.46628,-74.24756,1200.0,True,Swiftwater,5,True,Forest Preserve,Siamese Pond Wilderness,HAMILTON,WELLS,True,False,07/24/2013,5:30 AM,POINT (-74.24756 43.46628)
NY-2014-WS-091,5,Recovery,06/15/2014,8:58 AM,1,F,52.0,NY,US,Swimming,Missing,43.01692,-73.82756,231.0,True,Vehicle/boat evacuation,4,True,Private Land,Private Land,SARATOGA,BALLSTON,False,False,06/18/2014,11:57 AM,POINT (-73.82756 43.01692)
NY-2013-WS-097,5,Search,07/11/2013,4:45 AM,2,M,20.0,NY,US,Hiking,Lost,43.75855,-74.79136,1713.0,True,Assist/own power,2,True,Forest Preserve,Moose River Plains Wild Forest,HAMILTON,INLET,True,False,07/11/2013,8:00 AM,POINT (-74.79136 43.75855)
NY-2013-WS-185,5,Rescue,09/03/2013,6:18 AM,1,M,21.0,ON,CA,Hiking,Injured,44.16137,-73.97713,3000.0,True,Assist/own power,1,True,Forest Preserve,E. High Peaks Wilderness,ESSEX,KEENE,True,False,09/03/2013,9:00 AM,POINT (-73.97713 44.16137)
NY-2013-WS-282,9,Search,11/27/2013,5:39 AM,1,M,69.0,NY,US,Hunting,Lost,42.24082,-77.85135,1948.0,True,Assist/own power; Vehicle/boat evacuation,2,True,State Forests,Phillips Creek State Forest,ALLEGANY,WARD,False,False,11/27/2013,6:29 AM,POINT (-77.85135 42.24082)
NY-2015-WS-116,5,Rescue,06/13/2015,3:47 AM,1,F,23.0,NY,US,Hiking,Illness,43.51248,-73.60048,1770.0,True,Aircraft evacuation,4,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,06/13/2015,7:00 AM,POINT (-73.60048 43.51248)
NY-2013-WS-172,5,Search,08/23/2013,9:00 AM,3,F,19.0,NY,US,Hiking,Lost,44.16264,-73.95151,2691.0,True,Assist/own power; Vehicle/boat evacuation,2,True,Forest Preserve,High Peaks,ESSEX,NORTH ELBA,True,False,08/23/2013,10:51 AM,POINT (-73.95151 44.16264)
NY-2014-WS-198,5,Rescue,08/31/2014,3:16 AM,1,M,7.0,ON,CA,Camping,Injured,44.30017,-74.19218,470.0,False,Vehicle/boat evacuation,1,True,DEC Campground,Saranac Lake Wild Forest,FRANKLIN,HARRIETSTOWN,True,False,08/31/2014,4:30 AM,POINT (-74.19218 44.30017)
NY-2015-WS-258,5,Rescue,09/13/2015,2:20 AM,2,M,54.0,QC,CA,Climbing:Rock/Ice,Stranded,44.39739,-73.50929,1700.0,True,Technical Rope,2,True,Forest Preserve,Taylor Pond Wild Forest,ESSEX,CHESTERFIELD,True,False,09/13/2015,5:30 AM,POINT (-73.50929 44.39739)
NY-2015-WS-187,4,Search,07/29/2015,2:15 AM,1,M,46.0,TX,US,Hiking,Lost,42.31461,-74.42545,1325.0,True,Assist/own power,2,True,Other Municipal Land,Town of Prattsville and NYC DEP property,GREENE,PRATTSVILLE,False,False,07/29/2015,4:15 AM,POINT (-74.42545 42.31461)
NY-2014-WS-109,4,Rescue,06/30/2014,1:46 AM,1,F,54.0,NY,US,Hiking,Injured,42.19367,-74.0642,1721.0,False,Carry out by foot; Technical Rope,6,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,06/30/2014,4:00 AM,POINT (-74.0642 42.19367)
NY-2014-WS-159,5,Search,08/05/2014,5:55 AM,1,F,63.0,NY,US,Hiking,Lost,43.50107,-73.76803,780.0,True,Assist/own power,2,False,Other Municipal Land,Hackensack Mountain (Town Property),WARREN,WARRENSBURG,True,False,08/05/2014,8:00 AM,POINT (-73.76803 43.50107)
NY-2014-WS-253,5,Search,10/23/2014,9:35 AM,1,M,65.0,NY,US,Despondent,Missing,44.74085,-74.29359,1400.0,True,Carry out by foot,3,True,Private Land,PRIVATE LAND,FRANKLIN,MALONE,False,False,10/24/2014,4:30 AM,POINT (-74.29359 44.74085000000001)
NY-2015-WS-206,4,Search,08/10/2015,4:50 AM,1,F,47.0,NY,US,Hiking,Lost,42.2123,-74.00762,671.0,True,Assist/own power,1,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,CATSKILL,False,True,08/10/2015,6:00 AM,POINT (-74.00762 42.2123)
NY-2013-WS-097,5,Search,07/11/2013,4:45 AM,1,M,21.0,NY,US,Hiking,Lost,43.75855,-74.79136,1713.0,True,Assist/own power,2,True,Forest Preserve,Moose River Plains Wild Forest,HAMILTON,INLET,True,False,07/11/2013,8:00 AM,POINT (-74.79136 43.75855)
NY-2015-WS-064,6,Search,05/01/2015,1:37 AM,1,F,62.0,NY,US,Hiking,Lost,44.16886,-74.90461,1528.0,False,,2,False,Forest Preserve,Five Ponds Wilderness,ST LAWRENCE,FINE,True,False,05/01/2015,4:00 AM,POINT (-74.90461 44.16886)
NY-2015-WS-075,9,Search,05/13/2015,8:00 AM,1,F,19.0,NY,US,Hiking,Lost,42.39349,-79.28241,1100.0,True,Assist/own power,1,True,Private Land,N/a,CHAUTAUQUA,ARKWRIGHT,False,False,05/13/2015,10:30 AM,POINT (-79.28241 42.39349)
NY-2016-WS-055,5,Search,03/29/2016,3:47 AM,1,F,61.0,NY,US,Hiking,Lost,43.96333,-74.19856,1960.0,True,Assist/own power,1,True,Private Land,,ESSEX,NEWCOMB,True,False,03/29/2016,7:00 AM,POINT (-74.19856 43.96333)
NY-2014-WS-005,5,Search,01/17/2014,3:46 AM,1,M,63.0,NY,US,Walking,Missing,43.13016,-74.35173,1530.0,True,Assist/own power,2,True,Private Land,Private property,FULTON,BLEECKER,True,False,01/17/2014,7:00 AM,POINT (-74.35173 43.13016)
NY-2014-WS-228,5,Search,09/30/2014,5:13 AM,4,F,6.0,NY,US,Hiking,Lost,43.48389,-74.48061,1996.0,True,Assist/own power,3,True,Forest Preserve,Pigeon Lake Wilderness,HAMILTON,INLET,True,False,09/30/2014,9:30 AM,POINT (-74.48061 43.48389)
NY-2015-WS-305,5,Rescue,10/14/2015,2:37 AM,1,F,48.0,NY,US,Hiking,Injured,43.5514,-73.55471,1470.0,True,Assist/own power,3,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,10/14/2015,6:30 AM,POINT (-73.55471 43.5514)
NY-2013-WS-212,4,Search,09/19/2013,3:10 AM,2,M,57.0,TX,US,Hiking,Lost,42.13165,-74.10522,2137.0,True,Assist/own power,2,True,Forest Preserve,Indian Head Wilderness,GREENE,HUNTER,False,True,09/19/2013,4:45 AM,POINT (-74.10522 42.13165000000001)
NY-2014-WS-182,5,Rescue,08/18/2014,6:24 AM,1,F,54.0,PA,US,Hiking,Injured,43.32646,-74.20857,1556.0,False,Vehicle/boat evacuation,1,True,Forest Preserve,Wilcox Lake WF,HAMILTON,HOPE,True,False,08/18/2014,11:42 AM,POINT (-74.20857 43.32646)
NY-2015-WS-244,5,Search,09/02/2015,10:30 AM,1,M,22.0,QC,CA,Hiking,Lost,44.40022,-73.88535,2538.0,True,Vehicle/boat evacuation,1,False,Forest Preserve,Whiteface Mountain Ski Center,ESSEX,WILMINGTON,True,False,09/03/2015,2:15 AM,POINT (-73.88535 44.40022)
NY-2013-WS-243,5,Rescue,10/15/2013,1:00 AM,1,M,52.0,NY,US,Hiking,Injured,43.35023,-74.17731,1137.0,False,Carry out by foot,4,True,Forest Preserve,Wilcox Lake Wild Forest,HAMILTON,HOPE,True,False,10/15/2013,4:05 AM,POINT (-74.17731 43.35023)
NY-2013-WS-232,6,Search,10/06/2013,9:24 AM,2,M,53.0,NY,US,Hunting,Overdue,44.59305,-75.27012,316.0,True,Airboat,1,True,Wildlife Management Area,Upper/Lower Lakes,ST LAWRENCE,CANTON,False,False,10/07/2013,2:22 AM,POINT (-75.27012 44.59305)
NY-2016-WS-003,5,Search,01/08/2016,1:25 AM,1,M,45.0,NY,US,Snowmobile,Lost,44.1483,-73.48771,990.0,True,Vehicle/boat evacuation,1,False,Private Land,Snowmobile trail,ESSEX,WESTPORT,True,False,01/08/2016,5:50 AM,POINT (-73.48771 44.1483)
NY-2015-WS-241,4,Rescue,08/31/2015,2:00 AM,1,F,28.0,NJ,US,Hiking,Illness,42.3101,-74.14955,3284.0,True,Assist/own power,4,True,Forest Preserve,Windham Blackhead Wilderness Area,GREENE,WINDHAM,False,True,08/31/2015,9:10 AM,POINT (-74.14955 42.3101)
NY-2014-WS-039,5,Search,04/16/2014,3:30 AM,4,M,18.0,NY,US,Hiking,Lost,44.4081,-74.31896,650.0,True,Assist/own power,3,True,Forest Preserve,St Regis Canoe Area,FRANKLIN,BRIGHTON,True,False,04/16/2014,8:00 AM,POINT (-74.31896 44.4081)
NY-2015-WS-013,5,Rescue,01/26/2015,12:50 PM,1,M,75.0,NY,US,Hiking,Illness,44.71375,-73.85217,2568.0,True,Vehicle/boat evacuation,3,True,Forest Preserve,Chazy Highlands,CLINTON,DANNEMORA,True,False,01/26/2015,2:31 AM,POINT (-73.85217 44.71375)
NY-2014-WS-208,5,Search,09/06/2014,2:50 AM,1,F,45.0,NJ,US,Hiking,Lost,43.51908,-73.62706,320.0,True,Assist/own power,1,False,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,09/06/2014,6:00 AM,POINT (-73.62706 43.51908)
NY-2015-WS-132,3,Search,06/26/2015,10:30 AM,2,M,19.0,NY,US,Hiking,Lost,41.43747,-73.96203,980.0,True,Assist/own power,1,True,OPRHP State Land,Hudson Highlands State Park,PUTNAM,PHILIPSTOWN,False,False,06/27/2015,8:00 AM,POINT (-73.96203 41.43747)
NY-2015-WS-226,5,Search,08/22/2015,10:10 AM,2,M,37.0,NY,US,Hiking,Overdue,44.13998,-73.92847,3640.0,False,Vehicle/boat evacuation,1,True,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,True,False,08/23/2015,10:06 AM,POINT (-73.92847 44.13998)
NY-2013-WS-122,3,Search,07/30/2013,8:55 AM,1,M,10.0,NY,US,Runaway,Lost,41.34753,-74.17147,805.0,True,Assist/own power,5,True,Private Land,Private Land,ORANGE,MONROE,False,False,07/31/2013,9:52 AM,POINT (-74.17147 41.34753)
NY-2015-WS-145,5,Rescue,07/05/2015,4:15 AM,1,M,26.0,NY,US,Swimming,Injured,43.55305,-73.60201,415.0,False,Carry out by foot; Technical Rope,1,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,07/05/2015,6:50 AM,POINT (-73.60201 43.55305)
NY-2014-WS-158,5,Search,08/04/2014,8:00 AM,1,M,18.0,NY,US,Despondent,Missing,43.42247,-74.54676,1720.0,True,Assist/own power,1,True,Forest Preserve,West Canada Lakes WF,HAMILTON,ARIETTA,True,False,08/04/2014,11:30 AM,POINT (-74.54676 43.42247)
NY-2015-WS-164,5,Search,07/16/2015,12:05 PM,1,F,17.0,NY,US,Hiking,Lost,43.51877,-73.61604,700.0,True,Assist/own power,1,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,07/16/2015,2:00 AM,POINT (-73.61604 43.51877)
NY-2016-WS-089,5,Rescue,05/23/2016,3:56 AM,1,M,22.0,NY,US,Hiking,Injured,44.42568,-74.3045,1788.0,False,Assist/own power,5,True,Forest Preserve,St. Regis Canoe Area,FRANKLIN,SANTA CLARA,True,False,05/23/2016,5:30 AM,POINT (-74.3045 44.42568)
NY-2014-WS-063,5,Rescue,05/20/2014,4:02 AM,1,M,80.0,NY,US,Hiking,Injured,43.37079,-73.96529,2196.0,True,Carry out by foot,5,True,Forest Preserve,Wilcox Lake WF,SARATOGA,HADLEY,True,False,05/20/2014,7:00 AM,POINT (-73.96529 43.37079)
NY-2014-WS-075,4,Rescue,06/02/2014,4:15 AM,1,F,21.0,NJ,US,Hiking,Injured,42.12903,-74.13516,2817.0,False,Assist/own power,4,True,Forest Preserve,Indian Head Winderness Area,GREENE,HUNTER,False,True,06/02/2014,7:41 AM,POINT (-74.13516 42.12903)
NY-2013-WS-262,4,Search,11/07/2013,3:15 AM,1,F,65.0,NY,US,Hiking,Lost,42.21446,-74.02365,1061.0,True,Assist/own power,4,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,CATSKILL,False,True,11/07/2013,7:00 AM,POINT (-74.02365 42.21446)
NY-2015-WS-340,7,Search,12/06/2015,12:32 PM,1,M,53.0,NY,US,Hunting,Lost,42.27674,-75.6689,1435.0,True,Assist/own power,1,True,State Forests,Bobell State Forest,CHENANGO,COVENTRY,False,False,12/06/2015,2:30 AM,POINT (-75.6689 42.27674)
NY-2014-WS-157,4,Rescue,08/04/2014,4:00 AM,1,F,28.0,NY,US,Off road vehicle/ATV,Injured,42.42838,-74.27355,1700.0,False,Vehicle/boat evacuation,1,True,State Forests,Bates State Forest,SCHOHARIE,BROOME,False,False,08/04/2014,10:00 AM,POINT (-74.27355 42.428380000000004)
NY-2015-WS-264,5,Recovery,09/17/2015,11:00 AM,1,M,58.0,NY,US,Despondent,Missing,43.19231,-74.54325,1870.0,False,Vehicle/boat evacuation,2,True,Forest Preserve,Ferris Lk Wild Forest,FULTON,CAROGA,True,False,09/17/2015,1:00 AM,POINT (-74.54325 43.19231)
NY-2016-WS-009,4,Search,01/18/2016,6:25 AM,1,M,19.0,NY,US,Hiking,Stranded,42.19293,-74.07009,1700.0,True,Assist/own power; Technical Rope,3,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,01/18/2016,11:45 AM,POINT (-74.07009 42.19293)
NY-2013-WS-157,5,Search,08/17/2013,9:30 AM,1,M,53.0,NY,US,Hiking,Lost,43.71062,-74.36441,2400.0,True,Assist/own power,1,True,Forest Preserve,Moose River Plains WF,HAMILTON,INDIAN LAKE,True,False,08/18/2013,1:00 AM,POINT (-74.36441 43.71062)
NY-2016-WS-094,5,Rescue,05/25/2016,3:59 AM,1,M,22.0,PA,US,Climbing:Rock/Ice,Injured,44.23672,-73.86435,2157.0,True,Carry out by foot,3,True,Forest Preserve,Sentinel Wilderness Area,ESSEX,KEENE,True,False,05/25/2016,8:00 AM,POINT (-73.86435 44.23672)
NY-2016-WS-077,4,Rescue,05/01/2016,6:21 AM,1,F,34.0,PA,US,Hiking,Injured,42.13436,-74.15981,2813.0,False,Assist/own power; Carry out by foot,3,True,Forest Preserve,Indian Head Wilderness Area,GREENE,HUNTER,False,True,05/02/2016,12:10 PM,POINT (-74.15981 42.13436)
NY-2014-WS-173,3,Search,08/11/2014,9:25 AM,1,M,21.0,NY,US,Hiking,Lost,42.00896,-74.4274,2424.0,True,Assist/own power,3,True,Forest Preserve,Slide Mountain Wilderness Area,ULSTER,SHANDAKEN,False,True,08/11/2014,11:15 AM,POINT (-74.42740000000002 42.00896)
NY-2015-WS-168,5,Rescue,07/20/2015,2:10 AM,1,M,67.0,CA,US,Hiking,Injured,44.13041,-73.81037,1780.0,True,Assist/own power,2,True,Other DEC Land,AMR Reserve,ESSEX,KEENE,True,False,07/20/2015,4:10 AM,POINT (-73.81037 44.13041)
NY-2014-WS-138,5,Search,07/23/2014,4:06 AM,5,F,4.0,NJ,US,Hiking,Lost,43.40078,-73.74839,1060.0,False,Assist/own power; Carry out by foot,3,False,Other Municipal Land,Berry Pond Preserve/ Lake George Rec Area,WARREN,LAKE GEORGE,True,False,07/23/2014,6:00 AM,POINT (-73.74839 43.40078)
NY-2015-WS-322,5,Rescue,11/03/2015,5:19 AM,4,F,28.0,NY,US,Hiking,Stranded,43.35501,-73.42323,1840.0,False,Assist/own power,1,False,Forest Preserve,Lake George Wild Forest,WARREN,BOLTON,True,False,11/03/2015,9:00 AM,POINT (-73.42323 43.35501)
NY-2013-WS-101,5,Search,07/15/2013,7:48 AM,1,M,34.0,NY,US,Hiking,Lost,43.85493,-74.56818,1800.0,False,Assist/own power,1,False,Forest Preserve,Sargent Ponds Wild Forest,HAMILTON,LONG LAKE,False,False,07/15/2013,11:10 AM,POINT (-74.56818 43.85493)
NY-2015-WS-325,5,Search,11/09/2015,5:00 AM,1,F,18.0,NY,US,Hiking,Lost,44.27778,-74.08879,1849.0,True,Assist/own power,2,False,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,True,False,11/09/2015,8:20 AM,POINT (-74.08879 44.27778)
NY-2016-WS-101,5,Rescue,05/31/2016,12:29 PM,1,M,45.0,NJ,US,Hiking,Illness,44.13905,-73.77271,2266.0,True,Assist/own power,2,True,Forest Preserve,Eastern High Peaks Wilderness,ESSEX,KEENE,True,False,05/31/2016,3:00 AM,POINT (-73.77271 44.13905)
NY-2013-WS-220,5,Rescue,09/26/2013,3:40 AM,2,F,66.0,NY,US,Boating,Stranded,44.25324,-74.26694,1538.0,False,Vehicle/boat evacuation,1,True,Forest Preserve,Saranac Lake Wild Forest,FRANKLIN,HARRIETSTOWN,True,False,09/26/2013,5:35 AM,POINT (-74.26694 44.25324)
NY-2015-WS-153,5,Search,07/08/2015,12:25 PM,1,F,54.0,NY,US,Hiking,Lost,43.83047,-73.55533,1500.0,True,Assist/own power,1,False,Forest Preserve,Pharaoh Lake Wilderness Area,ESSEX,TICONDEROGA,True,False,07/08/2015,2:00 AM,POINT (-73.55533 43.83047)
NY-2013-WS-144,4,Search,08/12/2013,9:15 AM,1,F,43.0,NY,US,Hiking,Lost,42.19617,-74.12067,2013.0,False,,3,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,08/12/2013,10:30 AM,POINT (-74.12067 42.19617)
NY-2014-WS-186,5,Rescue,08/21/2014,3:54 AM,1,M,50.0,NY,US,Hiking,Injured,43.80243,-73.63911,1150.0,False,Assist/own power; Vehicle/boat evacuation,3,True,Forest Preserve,Pharaoh Lake Wilderness Area,ESSEX,SCHROON,True,False,08/22/2014,6:48 AM,POINT (-73.63911 43.80243)
NY-2014-WS-125,5,Rescue,07/11/2014,11:00 AM,1,F,29.0,NY,US,Hiking,Injured,44.15952,-73.85712,2246.0,False,Assist/own power,2,False,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,07/13/2014,3:30 AM,POINT (-73.85712 44.15952)
