Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Exemption,Non-Medical Exemption,States,Oregon,2012-13,6.4,47102.0,,†,3010.0,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2012-13,1.5,151364.0,,||,2339.0,Census
Exemption,Non-Medical Exemption,National,United States,2012-13,1.7,,,,,
Exemption,Non-Medical Exemption,States,Rhode Island,2012-13,0.8,12552.0,,†,94.0,Voluntary Response
Exemption,Non-Medical Exemption,States,South Carolina,2012-13,,61799.0,,,,Not conducted
Exemption,Non-Medical Exemption,States,South Dakota,2012-13,1.5,12468.0,,†,182.0,Census
Exemption,Non-Medical Exemption,States,Tennessee,2012-13,1.1,85801.0,,†,905.0,Census
Exemption,Non-Medical Exemption,States,Texas,2012-13,1.2,414688.0,,||. §,4936.0,Census
Exemption,Non-Medical Exemption,National,U.S. Median,2012-13,1.5,,,,,
Exemption,Non-Medical Exemption,States,Utah,2012-13,3.7,54605.0,,,2016.0,Census
Exemption,Non-Medical Exemption,States,Vermont,2012-13,5.7,6792.0,,,385.0,Census
Exemption,Non-Medical Exemption,States,Virginia,2012-13,0.4,104826.0,,†,427.0,2-stage Cluster Sample
Exemption,Non-Medical Exemption,States,Washington,2012-13,3.5,87773.0,,*,3048.0,Census
Exemption,Non-Medical Exemption,States,West Virginia,2012-13,,22588.0,,‡. †,,Voluntary Response
Exemption,Non-Medical Exemption,States,Wisconsin,2012-13,4.0,72416.0,,,3907.0,2-stage Cluster Sample
Exemption,Non-Medical Exemption,States,Wyoming,2012-13,1.9,8133.0,,†.‡‡,155.0,Census
Exemption,Non-Medical Exemption,States,Alabama,2013-14,0.6,76927.0,,†. ¶,447.0,Census
Exemption,Non-Medical Exemption,States,Alaska,2013-14,4.1,10222.0,,†,421.0,Census
Exemption,Non-Medical Exemption,States,Arizona,2013-14,4.7,89606.0,,‡,4195.0,Census
Exemption,Non-Medical Exemption,States,Arkansas,2013-14,1.1,42649.0,,,468.0,Census
Exemption,Non-Medical Exemption,States,California,2013-14,3.1,548606.0,,‡,17253.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2013-14,4.6,69904.0,,,3292.0,Random Sample
Exemption,Non-Medical Exemption,States,Connecticut,2013-14,1.6,40978.0,,†,670.0,Census
Exemption,Non-Medical Exemption,States,Delaware,2013-14,0.7,11997.0,,†,83.0,Stratified  2-stage cluster sample
Exemption,Non-Medical Exemption,States,Florida,2013-14,1.7,233797.0,,†,3991.0,Census
Exemption,Non-Medical Exemption,States,Georgia,2013-14,1.7,143988.0,,†,2420.0,Census
Exemption,Non-Medical Exemption,States,Hawaii,2013-14,3.2,20056.0,,†,634.0,Stratified  2-stage cluster sample
Exemption,Non-Medical Exemption,States,Idaho,2013-14,6.1,23934.0,,,1451.0,Census
Exemption,Non-Medical Exemption,States,Indiana,2013-14,0.8,87193.0,,†,727.0,Voluntary response
Exemption,Non-Medical Exemption,States,Iowa,2013-14,1.2,43728.0,,†,521.0,Census
Exemption,Non-Medical Exemption,States,Kansas,2013-14,1.9,41107.0,,†,527.0,Census
Exemption,Non-Medical Exemption,States,Kentucky,2013-14,0.6,57857.0,,†,357.0,Census
Exemption,Non-Medical Exemption,States,Louisiana,2013-14,0.7,63976.0,,,422.0,Census
Exemption,Non-Medical Exemption,States,Maine,2013-14,5.2,15441.0,,,796.0,Voluntary response
Exemption,Non-Medical Exemption,States,Maryland,2013-14,0.7,75659.0,,†,513.0,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2013-14,1.1,79894.0,,†,860.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2013-14,5.4,120297.0,,,6476.0,Census
Exemption,Non-Medical Exemption,States,Mississippi,2013-14,,45719.0,,‡. †,,Census
Exemption,Non-Medical Exemption,States,Montana,2013-14,3.3,12855.0,,†,426.0,Census
Exemption,Non-Medical Exemption,States,Nebraska,2013-14,1.1,27000.0,,†,307.0,Census
Exemption,Non-Medical Exemption,States,Nevada,2013-14,2.0,35782.0,,†,724.0,Stratified  2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2013-14,2.5,13240.0,,†,328.0,Census
Exemption,Non-Medical Exemption,States,New Jersey,2013-14,1.4,123085.0,,†,1741.0,Census
Exemption,Non-Medical Exemption,States,New Mexico,2013-14,0.9,30725.0,,†,277.0,Stratified  2-stage cluster sample
Exemption,Non-Medical Exemption,States,New York,2013-14,0.6,240318.0,,†,1547.0,Census
Exemption,Non-Medical Exemption,States,North Carolina,2013-14,0.9,126084.0,,†,1105.0,Census
Exemption,Non-Medical Exemption,States,North Dakota,2013-14,2.3,9780.0,,,230.0,Census (Public); Stratified  2-stage cluster sample(Private)
Exemption,Non-Medical Exemption,States,Ohio,2013-14,1.8,150000.0,,|| ,2681.0,Census
Exemption,Non-Medical Exemption,States,Oklahoma,2013-14,1.4,57377.0,,,808.0,Voluntary response
Exemption,Non-Medical Exemption,States,Oregon,2013-14,7.0,47649.0,,†,3331.0,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2013-14,1.7,151253.0,,,2552.0,Census
Exemption,Non-Medical Exemption,National,United States,2013-14,2.0,,,,,
Exemption,Non-Medical Exemption,States,Rhode Island,2013-14,0.7,11521.0,,†,81.0,Census
Exemption,Non-Medical Exemption,States,South Carolina,2013-14,1.2,61661.0,,†. *,772.0,1-stage stratified sample
Exemption,Non-Medical Exemption,States,South Dakota,2013-14,1.6,12566.0,,†. *,199.0,Census
Exemption,Non-Medical Exemption,States,Tennessee,2013-14,1.0,80212.0,,†,773.0,Census
Exemption,Non-Medical Exemption,States,Texas,2013-14,1.4,409255.0,,||. §,5536.0,Census
Exemption,Non-Medical Exemption,National,U.S. Median,2013-14,1.6,,,,,
Exemption,Non-Medical Exemption,States,Utah,2013-14,4.2,54779.0,,,2312.0,Census
Exemption,Non-Medical Exemption,States,Vermont,2013-14,6.1,6771.0,,,412.0,Census
Exemption,Non-Medical Exemption,States,Virginia,2013-14,0.4,105692.0,,†,446.0,2-stage cluster  sample
Exemption,Non-Medical Exemption,States,Washington,2013-14,3.6,89165.0,,*,3177.0,Voluntary response
Exemption,Non-Medical Exemption,States,West Virginia,2013-14,,22814.0,,‡. †,,Voluntary response
Exemption,Non-Medical Exemption,States,Wisconsin,2013-14,4.8,71363.0,,,3415.0,Stratified  2-stage cluster sample
Exemption,Non-Medical Exemption,States,Wyoming,2013-14,,,,,,Not conducted
Exemption,Non-Medical Exemption,States,Alabama,2014-15,0.7,59660.0,,†. *,396.0,Census
Exemption,Non-Medical Exemption,States,Alaska,2014-15,4.5,10129.0,,†,453.0,Census
Exemption,Non-Medical Exemption,States,Arizona,2014-15,4.6,86153.0,,‡,3978.0,Census
Exemption,Non-Medical Exemption,States,Arkansas,2014-15,1.2,41252.0,,,512.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,California,2014-15,2.5,552583.0,,,13993.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2014-15,5.4,70597.0,,,3832.0,Simple random sample
Exemption,Non-Medical Exemption,States,Connecticut,2014-15,1.6,39948.0,,†,628.0,Census
Exemption,Non-Medical Exemption,States,Delaware,2014-15,0.9,11476.0,,†,106.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Florida,2014-15,1.8,228982.0,,†,4113.0,Census
Exemption,Non-Medical Exemption,States,Georgia,2014-15,2.0,139471.0,,†,2729.0,Census
Exemption,Non-Medical Exemption,States,Hawaii,2014-15,3.3,20085.0,,†,754.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Idaho,2014-15,6.2,22968.0,,,1432.0,Census
Exemption,Non-Medical Exemption,States,Indiana,2014-15,0.8,85477.0,,†,651.0,Voluntary response
Exemption,Non-Medical Exemption,States,Iowa,2014-15,1.4,43239.0,,†,618.0,Census
Exemption,Non-Medical Exemption,States,Kansas,2014-15,1.1,39685.0,,†,454.0,Census
Exemption,Non-Medical Exemption,States,Kentucky,2014-15,0.7,57884.0,,†,378.0,Census
Exemption,Non-Medical Exemption,States,Louisiana,2014-15,0.6,60377.0,,,339.0,Census
Exemption,Non-Medical Exemption,States,Maine,2014-15,3.9,13704.0,,,536.0,Voluntary response (public); Census (private)
Exemption,Non-Medical Exemption,States,Maryland,2014-15,0.8,75391.0,,†,571.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Massachusetts,2014-15,1.1,74869.0,,†,803.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2014-15,5.0,117963.0,,,5885.0,Census
Exemption,Non-Medical Exemption,States,Mississippi,2014-15,,44129.0,,‡. †. *,,Census
Exemption,Non-Medical Exemption,States,Montana,2014-15,3.6,12501.0,,†,454.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Nebraska,2014-15,1.1,26665.0,,†,287.0,Census
Exemption,Non-Medical Exemption,States,Nevada,2014-15,1.1,36755.0,,†,401.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2014-15,2.7,12422.0,,†,331.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,New Jersey,2014-15,1.6,120471.0,,†. *,1918.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,New Mexico,2014-15,1.2,29918.0,,†,347.0,Census
Exemption,Non-Medical Exemption,States,New York,2014-15,0.7,237045.0,,†,1640.0,Census
Exemption,Non-Medical Exemption,States,North Carolina,2014-15,0.9,129792.0,,†. *,1127.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,North Dakota,2014-15,2.4,10017.0,,*,241.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2014-15,1.8,149080.0,,||,2707.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Oklahoma,2014-15,1.4,56967.0,,,800.0,Census
Exemption,Non-Medical Exemption,States,Oregon,2014-15,5.8,46229.0,,||,2693.0,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2014-15,1.8,146378.0,,,2593.0,Census
Exemption,Non-Medical Exemption,National,United States,2014-15,2.0,,,,,
Exemption,Non-Medical Exemption,States,Rhode Island,2014-15,0.9,11163.0,,†,102.0,Census
Exemption,Non-Medical Exemption,States,South Carolina,2014-15,1.0,62864.0,,†. *,648.0,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,South Dakota,2014-15,1.5,12008.0,,†. *,181.0,Census
Exemption,Non-Medical Exemption,States,Tennessee,2014-15,0.9,78276.0,,†,718.0,Census
Exemption,Non-Medical Exemption,States,Texas,2014-15,1.3,406099.0,,||. §,5273.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,National,U.S. Median,2014-15,1.6,,,,,
Exemption,Non-Medical Exemption,States,Utah,2014-15,4.1,50916.0,,*,2110.0,Census
Exemption,Non-Medical Exemption,States,Vermont,2014-15,5.9,6277.0,,,373.0,Census
Exemption,Non-Medical Exemption,States,Virginia,2014-15,0.8,103821.0,,†. *,891.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Washington,2014-15,3.5,88809.0,,*,3069.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,West Virginia,2014-15,,22016.0,,‡.†,,Voluntary response
Exemption,Non-Medical Exemption,States,Wisconsin,2014-15,4.9,69335.0,,,3368.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Alabama,2015-16,0.7,60392.0,,†,438.0,Census
Exemption,Non-Medical Exemption,States,Alaska,2015-16,4.7,9937.0,,†,421.0,Census
Exemption,Non-Medical Exemption,States,Arizona,2015-16,4.5,83088.0,,‡,3732.0,Census
Exemption,Non-Medical Exemption,States,Arkansas,2015-16,1.2,40258.0,,,491.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,California,2015-16,2.4,593788.0,,,14008.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2015-16,4.3,69137.0,,,2963.0,Simple random sample
Exemption,Non-Medical Exemption,States,Connecticut,2015-16,1.7,39533.0,,†,689.0,Census
Exemption,Non-Medical Exemption,States,Delaware,2015-16,1.1,11589.0,,†,131.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Florida,2015-16,1.9,224430.0,,†,4226.0,Census
Exemption,Non-Medical Exemption,States,Georgia,2015-16,1.8,131403.0,,†,2315.0,Census
Exemption,Non-Medical Exemption,States,Hawaii,2015-16,2.5,16325.0,,†,426.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Idaho,2015-16,5.8,22686.0,,,1320.0,Census
Exemption,Non-Medical Exemption,States,Indiana,2015-16,1.1,83525.0,,†,912.0,Voluntary response
Exemption,Non-Medical Exemption,States,Iowa,2015-16,1.5,41215.0,,†,635.0,Census
Exemption,Non-Medical Exemption,States,Kansas,2015-16,1.4,39555.0,,†,554.0,Census
Exemption,Non-Medical Exemption,States,Kentucky,2015-16,0.7,54353.0,,†,382.0,Census
Exemption,Non-Medical Exemption,States,Louisiana,2015-16,0.6,59159.0,,,370.0,Census
Exemption,Non-Medical Exemption,States,Maine,2015-16,4.0,13526.0,,,542.0,Census
Exemption,Non-Medical Exemption,States,Maryland,2015-16,0.8,72012.0,,†,601.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Massachusetts,2015-16,1.0,72897.0,,†,760.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2015-16,3.4,116299.0,,,3957.0,Census
Exemption,Non-Medical Exemption,States,Mississippi,2015-16,,41042.0,,‡.†,,Census
Exemption,Non-Medical Exemption,States,Montana,2015-16,3.4,11484.0,,†,390.0,Census
Exemption,Non-Medical Exemption,States,Nebraska,2015-16,1.4,30409.0,,†,422.0,Census
Exemption,Non-Medical Exemption,States,Nevada,2015-16,1.9,37118.0,,†,695.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2015-16,2.4,11852.0,,†,288.0,Census
Exemption,Non-Medical Exemption,States,New Jersey,2015-16,1.6,110116.0,,†,1727.0,Census
Exemption,Non-Medical Exemption,States,New Mexico,2015-16,1.2,29049.0,,†,346.0,Census
Exemption,Non-Medical Exemption,States,New York,2015-16,0.7,232521.0,,†,1729.0,Census
Exemption,Non-Medical Exemption,States,North Carolina,2015-16,1.0,128290.0,,†,1240.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,North Dakota,2015-16,3.0,9875.0,,,299.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2015-16,2.0,144604.0,,||,2896.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Oklahoma,2015-16,1.5,54335.0,,,816.0,Census
Exemption,Non-Medical Exemption,States,Oregon,2015-16,6.2,45531.0,,||,2810.0,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2015-16,1.8,143298.0,,,2620.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,National,United States,2015-16,1.9,,,,,
Exemption,Non-Medical Exemption,States,Rhode Island,2015-16,0.9,11165.0,,†,105.0,Census
Exemption,Non-Medical Exemption,States,South Carolina,2015-16,1.6,59240.0,,†,937.0,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,South Dakota,2015-16,1.4,12181.0,,†,175.0,Census
Exemption,Non-Medical Exemption,States,Tennessee,2015-16,0.9,79233.0,,†,739.0,Census
Exemption,Non-Medical Exemption,States,Texas,2015-16,1.4,394801.0,,||,5350.0,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,National,U.S. Median,2015-16,1.7,,,,,
Exemption,Non-Medical Exemption,States,Utah,2015-16,4.4,50114.0,,,2214.0,Census
Exemption,Non-Medical Exemption,States,Vermont,2015-16,5.5,6366.0,,,352.0,Census
Exemption,Non-Medical Exemption,States,Virginia,2015-16,0.9,100074.0,,†,901.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Washington,2015-16,3.6,86492.0,,,3153.0,Census
Exemption,Non-Medical Exemption,States,West Virginia,2015-16,,21333.0,,‡.†,,Voluntary response
Exemption,Non-Medical Exemption,States,Wisconsin,2015-16,2.9,70220.0,,,2051.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Alabama,2016-17,0.6,58394.0,,†,367.0,Census
Exemption,Non-Medical Exemption,States,Alaska,2016-17,5.2,9815.0,,†,514.0,Census
Exemption,Non-Medical Exemption,States,Arizona,2016-17,4.9,83627.0,,‡,4106.0,Census
Exemption,Non-Medical Exemption,States,Arkansas,2016-17,1.3,39666.0,,,513.0,Voluntary response
Exemption,Non-Medical Exemption,States,California,2016-17,0.6,575305.0,,||,3217.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2016-17,,64440.0,,§,2191.0,Census
Exemption,Non-Medical Exemption,States,Connecticut,2016-17,1.8,39002.0,,†,701.0,Census
Exemption,Non-Medical Exemption,States,Delaware,2016-17,1.2,11490.0,,†,133.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Florida,2016-17,2.1,224463.0,,†,4725.0,Census
Exemption,Non-Medical Exemption,States,Georgia,2016-17,2.7,136165.0,,†,3613.0,Census
Exemption,Non-Medical Exemption,States,Hawaii,2016-17,2.7,16325.0,,†,455.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Idaho,2016-17,6.2,22589.0,,,1392.0,Census
Exemption,Non-Medical Exemption,States,Illinois,2016-17,,151309.0,,§,1816.0,Census
Exemption,Non-Medical Exemption,States,Indiana,2016-17,0.8,83263.0,,†,697.0,Voluntary response
Exemption,Non-Medical Exemption,States,Iowa,2016-17,1.6,39587.0,,†,622.0,Census
Exemption,Non-Medical Exemption,States,Kansas,2016-17,1.5,38298.0,,†,569.0,Census
Exemption,Non-Medical Exemption,States,Kentucky,2016-17,0.7,51487.0,,†,366.0,Census
Exemption,Non-Medical Exemption,States,Louisiana,2016-17,0.7,55257.0,,,396.0,Census
Exemption,Non-Medical Exemption,States,Maine,2016-17,4.8,13834.0,,,658.0,Voluntary response (public). census (private)
Exemption,Non-Medical Exemption,States,Maryland,2016-17,0.9,71467.0,,†,628.0,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2016-17,1.0,70109.0,,†,702.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2016-17,3.5,118777.0,,,4134.0,Census
Exemption,Non-Medical Exemption,States,Minnesota,2016-17,,69140.0,,§,2143.0,Census
Exemption,Non-Medical Exemption,States,Mississippi,2016-17,,40509.0,,‡.†,,Census
Exemption,Non-Medical Exemption,States,Missouri,2016-17,,73355.0,,§,1467.0,Census
Exemption,Non-Medical Exemption,States,Montana,2016-17,3.3,11956.0,,†,391.0,Census
Exemption,Non-Medical Exemption,States,Nebraska,2016-17,1.4,27117.0,,†.§§,367.0,Census
Exemption,Non-Medical Exemption,States,Nevada,2016-17,4.3,36885.0,,†,1585.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2016-17,3.0,12145.0,,†,365.0,Census
Exemption,Non-Medical Exemption,States,New Jersey,2016-17,1.7,109577.0,,†,1881.0,Census
Exemption,Non-Medical Exemption,States,New Mexico,2016-17,2.2,27119.0,,†,604.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New York,2016-17,0.9,227050.0,,†,1975.0,Census
Exemption,Non-Medical Exemption,States,North Carolina,2016-17,1.6,126454.0,,†,2073.0,Voluntary response
Exemption,Non-Medical Exemption,States,North Dakota,2016-17,3.1,9799.0,,,307.0,Census
Exemption,Non-Medical Exemption,States,Ohio,2016-17,2.1,137542.0,,||,2836.0,Census
Exemption,Non-Medical Exemption,States,Oklahoma,2016-17,1.7,52184.0,,‡‡,910.0,Census
Exemption,Non-Medical Exemption,States,Oregon,2016-17,6.5,45705.0,,||,2992.0,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2016-17,1.9,143888.0,,,2778.0,Voluntary response
Exemption,Non-Medical Exemption,National,United States,2016-17,1.8,,,,,
Exemption,Non-Medical Exemption,States,Rhode Island,2016-17,1.0,11100.0,,†,109.0,Census
Exemption,Non-Medical Exemption,States,South Carolina,2016-17,1.9,59177.0,,†,1124.0,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,South Dakota,2016-17,1.8,12106.0,,†,219.0,Census
Exemption,Non-Medical Exemption,States,Tennessee,2016-17,1.1,78169.0,,†,882.0,Census
Exemption,Non-Medical Exemption,States,Texas,2016-17,1.6,389999.0,,||,6078.0,Census
Exemption,Non-Medical Exemption,National,U.S. Median,2016-17,1.9,,,,,
