Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2019,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,12.4,12.4,,,7.8,19.2,47.0,1275.0,Disability Type,Independent Living Disability,,,DISEST,AGEIND,66,AGE03,PREV,DISTYPE,INDDIS,,
2019,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,72,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2019,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,7.2,7.2,,,5.8,8.9,130.0,163709.0,Disability Type,Mobility Disability,,,DISEST,AGEIND,47,AGE01,PREV,DISTYPE,MOBDIS,,
2019,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,8,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2019,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,9.5,9.5,,,8.6,10.4,630.0,193014.0,Disability Type,Cognitive Disability,,,DISEST,SEXIND,27,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2019,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,31,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2019,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,11.4,11.4,,,10.0,12.8,1056.0,142968.0,Disability Type,Mobility Disability,,,DISEST,VETIND,87,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2019,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,35.8,35.8,,,25.9,47.1,34.0,65291.0,Disability Status,Any Disability,,,DISEST,RACEIND,47,RACE03,AGEADJPREV,DISSTAT,DISABL,,
2019,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,16,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2019,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,16.5,16.5,,,13.6,19.9,156.0,34891.0,Disability Type,Cognitive Disability,,,DISEST,RACEIND,11,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2019,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,29,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2019,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.6,6.6,,,5.3,8.1,128.0,60747.0,Disability Type,Self-care Disability,,,DISEST,RACEIND,1,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2019,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.1,2.1,,,1.8,2.4,415.0,451023.0,Disability Type,Self-care Disability,,,DISEST,AGEIND,83,AGE01,PREV,DISTYPE,SELFDIS,,
2019,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,87.9,87.9,,,83.8,91.1,370.0,452974.0,Disability Status,No Disability,,,DISEST,RACEIND,53,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2019,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,10.4,10.4,,,8.7,12.4,484.0,59504.0,Disability Type,Cognitive Disability,,,DISEST,VETIND,46,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2019,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,49,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2019,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,9.5,9.5,,,8.6,10.6,581.0,136522.0,Disability Type,Hearing Disability,,,DISEST,VETIND,54,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2019,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,32,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2019,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,19,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2019,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,39,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2019,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,11.8,11.8,,,10.3,13.3,291.0,483778.0,Disability Type,Mobility Disability,,,DISEST,SEXIND,37,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2019,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.2,4.2,,,3.4,5.1,181.0,27894.0,Disability Type,Independent Living Disability,,,DISEST,AGEIND,31,AGE01,PREV,DISTYPE,INDDIS,,
2019,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,1.4,1.4,,,0.8,2.3,23.0,61602.0,Disability Type,Hearing Disability,,,DISEST,AGEIND,17,AGE01,PREV,DISTYPE,HEARDIS,,
2019,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.8,5.8,,,4.4,7.7,71.0,8061.0,Disability Type,Vision Disability,,,DISEST,AGEIND,56,AGE02,PREV,DISTYPE,VISDIS,,
2019,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,30.6,30.6,,,22.2,40.4,41.0,24594.0,Disability Type,Mobility Disability,,,DISEST,RACEIND,29,RACE04,AGEADJPREV,DISTYPE,MOBDIS,,
2019,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,13.0,13.0,,,10.2,16.4,187.0,81685.0,Disability Type,Hearing Disability,,,DISEST,VETIND,1,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2019,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,13.2,13.2,,,9.7,17.5,50.0,35425.0,Disability Status,Any Disability,,,DISEST,RACEIND,24,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2019,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,4.8,4.8,,,4.3,5.5,777.0,477901.0,Disability Type,Hearing Disability,,,DISEST,RACEIND,36,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,
2019,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,33,RACE07,AGEADJPREV,DISTYPE,COGDIS,,
2019,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,15.8,15.8,,,11.5,21.3,197.0,6887.0,Disability Type,Mobility Disability,,,DISEST,RACEIND,46,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2019,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.5,7.5,,,4.2,12.9,39.0,3905.0,Disability Type,Independent Living Disability,,,DISEST,VETIND,56,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2019,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,78.3,78.3,,,77.6,78.9,25783.0,5210670.0,Disability Status,No Disability,,,DISEST,RACEIND,87,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2019,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,4.3,4.3,,,3.1,5.9,72.0,31505.0,Disability Type,Hearing Disability,,,DISEST,RACEIND,86,RACE02,AGEADJPREV,DISTYPE,HEARDIS,,
2019,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,38.2,38.2,,,33.7,43.0,301.0,286555.0,Disability Status,Any Disability,,,DISEST,AGEIND,32,AGE02,PREV,DISSTAT,DISABL,,
2019,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,38,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,
2019,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.4,3.4,,,3.0,3.8,407.0,172149.0,Disability Type,Vision Disability,,,DISEST,VETIND,53,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2019,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,9.7,9.7,,,9.0,10.6,1465.0,934620.0,Disability Type,Mobility Disability,,,DISEST,RACEIND,36,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2019,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,7.7,7.7,,,6.9,8.6,425.0,165865.0,Disability Type,Mobility Disability,,,DISEST,SEXIND,8,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2019,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,14.3,14.3,,,12.7,16.1,351.0,190077.0,Disability Type,Vision Disability,,,DISEST,SEXIND,72,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2019,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,13.4,13.4,,,11.5,15.4,248.0,276660.0,Disability Type,Cognitive Disability,,,DISEST,AGEIND,29,AGE01,PREV,DISTYPE,COGDIS,,
2019,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.7,6.7,,,4.9,9.1,51.0,91741.0,Disability Type,Vision Disability,,,DISEST,RACEIND,17,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2019,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,62.3,62.3,,,57.0,67.3,363.0,188513.0,Disability Status,No Disability,,,DISEST,RACEIND,5,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2019,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.5,2.5,,,2.1,3.0,368.0,226185.0,Disability Type,Vision Disability,,,DISEST,RACEIND,36,RACE01,AGEADJPREV,DISTYPE,VISDIS,,
2019,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,3.7,3.7,,,2.9,4.7,100.0,35260.0,Disability Type,Self-care Disability,,,DISEST,RACEIND,87,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,
2019,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,67.0,67.0,,,63.4,70.4,933.0,754495.0,Disability Status,No Disability,,,DISEST,SEXIND,32,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2019,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,8.1,8.1,,,4.8,13.4,73.0,22113.0,Disability Type,Independent Living Disability,,,DISEST,VETIND,5,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2019,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,10.0,10.0,,,6.3,15.4,12.0,2190.0,Disability Type,Hearing Disability,,,DISEST,RACEIND,49,RACE04,AGEADJPREV,DISTYPE,HEARDIS,,
2019,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,9,RACE04,AGEADJPREV,DISTYPE,VISDIS,,
2019,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.7,4.7,,,3.5,6.4,87.0,49067.0,Disability Type,Self-care Disability,,,DISEST,AGEIND,41,AGE02,PREV,DISTYPE,SELFDIS,,
2019,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,3.3,3.3,,,2.7,4.0,121.0,180497.0,Disability Type,Self-care Disability,,,DISEST,SEXIND,17,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,
2019,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,38.2,38.2,,,27.1,50.7,98.0,31099.0,Disability Status,Any Disability,,,DISEST,RACEIND,4,RACE04,AGEADJPREV,DISSTAT,DISABL,,
2019,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,54,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2019,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.1,4.1,,,3.4,4.9,201.0,18499.0,Disability Type,Self-care Disability,,,DISEST,AGEIND,31,AGE02,PREV,DISTYPE,SELFDIS,,
2019,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.3,4.3,,,3.8,4.8,1082.0,247057.0,Disability Type,Vision Disability,,,DISEST,SEXIND,86,SEX02,AGEADJPREV,DISTYPE,VISDIS,,
2019,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,42.0,42.0,,,30.0,55.0,44.0,10508.0,Disability Status,Any Disability,,,DISEST,RACEIND,49,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2019,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,11.0,11.0,,,10.2,11.9,1804.0,866773.0,Disability Type,Cognitive Disability,,,DISEST,AGEIND,82,AGE02,PREV,DISTYPE,COGDIS,,
2019,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,8.6,8.6,,,6.2,11.8,53.0,133293.0,Disability Type,Cognitive Disability,,,DISEST,RACEIND,6,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2019,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,17,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2019,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,53.1,53.1,,,42.0,63.9,126.0,84690.0,Disability Status,Any Disability,,,DISEST,RACEIND,82,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2019,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,6.9,6.9,,,5.8,8.2,223.0,171349.0,Disability Type,Hearing Disability,,,DISEST,SEXIND,55,SEX01,AGEADJPREV,DISTYPE,HEARDIS,,
2019,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,7.9,7.9,,,4.7,13.2,15.0,5886.0,Disability Type,Cognitive Disability,,,DISEST,RACEIND,19,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2019,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,10.4,10.4,,,9.2,11.6,419.0,47901.0,Disability Type,Mobility Disability,,,DISEST,SEXIND,30,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2019,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,56,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2019,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,7.3,7.3,,,5.9,9.0,154.0,184100.0,Disability Type,Vision Disability,,,DISEST,RACEIND,84,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2019,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,17.3,17.3,,,10.1,27.9,18.0,10068.0,Disability Type,Independent Living Disability,,,DISEST,RACEIND,47,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2019,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,35,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
