$Code Evamed$,$Motif de demande$,$Code CIS$,$Code CIP$,$Dénomination spécialité$,$Date avis définitif$,$ASMR$,$Valeur ASMR$,$Libellé ASMR$
$CT-1234$,$Inscription (CT)$,$69641318$,$3400936870789|3400956681808|3400936951037$,"$KENZEN 32 mg, comprimé sécable$",$02/11/2005$,$ASMR$,$II$,"$En cas d’intolérance aux IEC, le candésartan a montré une réduction de la morbimortalité cardiovasculaire chez les patients avec insuffisance cardiaque de classe II à III NYHA et dysfonction systolique ventriculaire gauche. Le candésartan apporte une amélioration du service médical rendu importante (ASMR II) dans la prise en charge de ces patients.$"
$CT-1230$,$Inscription (CT)$,$69771849$,$3657456$,"$XELODA 150 mg, comprimé pelliculé$",$16/03/2005$,$ASMR$,$Commentaires sans chiffrage de l'ASMR$,"$XELODA conserve l’apport thérapeutique important accordé par la Commission le 9 mai 2001 et le 19 février 2003, notamment par le fait qu’il permette de conduire le traitement à domicile sans recours à une perfusion, A ce stade de la maladie, l’hospitalisation et la pénibilité des traitements sont à prendre en compte et les éviter présente un intérêt évident en termes de qualité de vie.$"
$CT-1230$,$Inscription (CT)$,$65918903$,$3657462$,"$XELODA 500 mg, comprimé pelliculé$",$16/03/2005$,$ASMR$,$Commentaires sans chiffrage de l'ASMR$,"$XELODA conserve l’apport thérapeutique important accordé par la Commission le 9 mai 2001 et le 19 février 2003, notamment par le fait qu’il permette de conduire le traitement à domicile sans recours à une perfusion, A ce stade de la maladie, l’hospitalisation et la pénibilité des traitements sont à prendre en compte et les éviter présente un intérêt évident en termes de qualité de vie.$"
$CT-1220$,$Inscription (CT)$,$65937825$,$3642182$,"$POVIDONE IODEE MERCK 10 %, solution pour application cutanée en récipient unidose$",$02/03/2005$,$ASMR$,$V$,$Absence d'améliorartion du service médical rendu.$
$CT-1104$,$Inscription (CT)$,$61962852$,$3640154$,"$PROTHIADEN 25 mg, gélule$",$22/12/2004$,$ASMR$,$V$,$Absence d'améliorartion du service médical rendu.$
$CT-1027$,$Inscription (CT)$,$69201849$,$3646719$,"$VARIVAX, poudre et solvant pour suspension injectable. Vaccin varicelleux vivant$",$27/10/2004$,$ASMR$,$V$,"$Absence d'amélioration du service médical rendu par rapport à la présentation VARIVAX, poudre et solvant pour suspension injectable poudre en flacon et solvant en seringue préremplie sans aiguille.$"
$CT-1018$,$Extension d'indication$,$66213077$,$5596196$,"$NOVOSEVEN 60 KUI (1,2 mg), poudre et solvant pour solution injectable$",$24/11/2004$,$ASMR$,$I$,"$Dans le traitement des accidents hémorragiques et dans la prévention des hémorragies survenant lors d’interventions chirurgicales ou de procédures invasives chez les patients ayant une thrombasthénie de Glanzmann avec anticorps anti-GP IIb-IIIa et/ou anti-HLA, et présentant une absence de réponse (passée ou présente) aux transfusions plaquettaires : l’amélioration du service médical rendu par NOVOSEVEN est majeure (de niveau I) . il permet de traiter des patients en échec thérapeutique dont le pronostic vital peut-être immédiatement engagé.$"
$CT-1018$,$Extension d'indication$,$61743253$,$5596204$,"$NOVOSEVEN 120 KUI (2,4 mg), poudre et solvant pour solution injectable$",$24/11/2004$,$ASMR$,$V$,"$Dans le traitement des accidents hémorragiques et dans la prévention des hémorragies survenant lors d’interventions chirurgicales ou de procédures invasives chez les patients ayant un déficit congénital en facteur VII, NOVOSEVEN n’apporte pas d’amélioration du service médical rendu (niveau V) par rapport au facteur VII d’origine plasmatique.$"
$CT-1018$,$Extension d'indication$,$61743253$,$5596204$,"$NOVOSEVEN 120 KUI (2,4 mg), poudre et solvant pour solution injectable$",$24/11/2004$,$ASMR$,$I$,"$Dans le traitement des accidents hémorragiques et dans la prévention des hémorragies survenant lors d’interventions chirurgicales ou de procédures invasives chez les patients ayant une thrombasthénie de Glanzmann avec anticorps anti-GP IIb-IIIa et/ou anti-HLA, et présentant une absence de réponse (passée ou présente) aux transfusions plaquettaires : l’amélioration du service médical rendu par NOVOSEVEN est majeure (de niveau I) . il permet de traiter des patients en échec thérapeutique dont le pronostic vital peut-être immédiatement engagé.$"
$CT-1018$,$Extension d'indication$,$60413815$,$5596210$,"$NOVOSEVEN 240 KUI (4,8 mg), poudre et solvant pour solution injectable$",$24/11/2004$,$ASMR$,$I$,"$Dans le traitement des accidents hémorragiques et dans la prévention des hémorragies survenant lors d’interventions chirurgicales ou de procédures invasives chez les patients ayant une thrombasthénie de Glanzmann avec anticorps anti-GP IIb-IIIa et/ou anti-HLA, et présentant une absence de réponse (passée ou présente) aux transfusions plaquettaires : l’amélioration du service médical rendu par NOVOSEVEN est majeure (de niveau I) . il permet de traiter des patients en échec thérapeutique dont le pronostic vital peut-être immédiatement engagé.$"
$CT-1018$,$Extension d'indication$,$66213077$,$5596196$,"$NOVOSEVEN 60 KUI (1,2 mg), poudre et solvant pour solution injectable$",$24/11/2004$,$ASMR$,$V$,"$Dans le traitement des accidents hémorragiques et dans la prévention des hémorragies survenant lors d’interventions chirurgicales ou de procédures invasives chez les patients ayant un déficit congénital en facteur VII, NOVOSEVEN n’apporte pas d’amélioration du service médical rendu (niveau V) par rapport au facteur VII d’origine plasmatique.$"
$CT-1018$,$Extension d'indication$,$60413815$,$5596210$,"$NOVOSEVEN 240 KUI (4,8 mg), poudre et solvant pour solution injectable$",$24/11/2004$,$ASMR$,$V$,"$Dans le traitement des accidents hémorragiques et dans la prévention des hémorragies survenant lors d’interventions chirurgicales ou de procédures invasives chez les patients ayant un déficit congénital en facteur VII, NOVOSEVEN n’apporte pas d’amélioration du service médical rendu (niveau V) par rapport au facteur VII d’origine plasmatique.$"
$CT-997$,$Inscription (CT)$,$68484547$,$3639719$,"$RHOPHYLAC 300 microgrammes/2 ml, solution injectable en seringue préremplie$",$27/10/2004$,$ASMR$,$II$,"$Dans la prévention anté-natale de l'allo-immunisation, RHOPHYLAC apporte une amélioration du service médical rendu importante (niveau II) par rapport à l'absence de prise en charge.$"
$CT-997$,$Inscription (CT)$,$62468162$,$3639702$,"$RHOPHYLAC 200 microgrammes/2 ml, solution injectable en seringue préremplie$",$27/10/2004$,$ASMR$,$V$,"$Dans ses autres indications, RHOPHYLAC n'apporte pas d’amélioration du service médical rendu (niveau V) par rapport à NATEAD.$"
$CT-997$,$Inscription (CT)$,$68484547$,$3639719$,"$RHOPHYLAC 300 microgrammes/2 ml, solution injectable en seringue préremplie$",$27/10/2004$,$ASMR$,$V$,"$Dans ses autres indications, RHOPHYLAC n'apporte pas d’amélioration du service médical rendu (niveau V) par rapport à NATEAD.$"
$CT-997$,$Inscription (CT)$,$62468162$,$3639702$,"$RHOPHYLAC 200 microgrammes/2 ml, solution injectable en seringue préremplie$",$27/10/2004$,$ASMR$,$II$,"$Dans la prévention anté-natale de l'allo-immunisation, RHOPHYLAC apporte une amélioration du service médical rendu importante (niveau II) par rapport à l'absence de prise en charge.$"
$CT-992$,$Extension d'indication$,$60528543$,$3453972|5607592$,"$METHOTREXATE BELLON 25 mg, solution injectable$",$04/01/2006$,$ASMR$,$II$,"$Dans le rhumatisme psoriasique et l’arthropathie idiopathique juvénile, les spécialités METHOTREXATE BELLON apportent une amélioration du service médical rendu de niveau II dans la prise en charge de ces affections.$"
$CT-992$,$Extension d'indication$,$60695745$,$3067068$,"$METHOTREXATE BELLON 2,5 mg, comprimé$",$04/01/2006$,$ASMR$,$Commentaires sans chiffrage de l'ASMR$,"$Dans la polyarthrite rhumatoïde et le psoriasis, les spécialités METHOTREXATE££BELLON conservent l’apport thérapeutique important reconnu au méthotrexate££(NOVATREX) par la Commission de la Transparence le 5 juillet 1992.$"
$CT-992$,$Extension d'indication$,$60695745$,$3067068$,"$METHOTREXATE BELLON 2,5 mg, comprimé$",$04/01/2006$,$ASMR$,$II$,"$Dans le rhumatisme psoriasique et l’arthropathie idiopathique juvénile, les spécialités METHOTREXATE BELLON apportent une amélioration du service médical rendu de niveau II dans la prise en charge de ces affections.$"
$CT-992$,$Extension d'indication$,$68199007$,$3067080|5503438$,"$METHOTREXATE BELLON 5 mg, solution injectable$",$04/01/2006$,$ASMR$,$II$,"$Dans le rhumatisme psoriasique et l’arthropathie idiopathique juvénile, les spécialités METHOTREXATE BELLON apportent une amélioration du service médical rendu de niveau II dans la prise en charge de ces affections.$"
$CT-992$,$Extension d'indication$,$60528543$,$3453972|5607592$,"$METHOTREXATE BELLON 25 mg, solution injectable$",$04/01/2006$,$ASMR$,$Commentaires sans chiffrage de l'ASMR$,"$Dans la polyarthrite rhumatoïde et le psoriasis, les spécialités METHOTREXATE££BELLON conservent l’apport thérapeutique important reconnu au méthotrexate££(NOVATREX) par la Commission de la Transparence le 5 juillet 1992.$"
$CT-992$,$Extension d'indication$,$68199007$,$3067080|5503438$,"$METHOTREXATE BELLON 5 mg, solution injectable$",$04/01/2006$,$ASMR$,$Commentaires sans chiffrage de l'ASMR$,"$Dans la polyarthrite rhumatoïde et le psoriasis, les spécialités METHOTREXATE££BELLON conservent l’apport thérapeutique important reconnu au méthotrexate££(NOVATREX) par la Commission de la Transparence le 5 juillet 1992.$"
$CT-990$,$Inscription (CT)$,$66730861$,$3400956509614$,"$OXYGENE MEDICINAL LIQUIDE AIR LIQUIDE REUNION, gaz pour inhalation, pour évaporateur fixe$",$16/03/2005$,$ASMR$,$I$,$L’Amélioration du Service Médical Rendu est de niveau I dans les indications Oxygénothérapie hyperbare et Oxygénothérapie normobare (Correction des hypoxies).$
$CT-990$,$Inscription (CT)$,$62077046$,$3400936277748|3400936395244|3400936278400|3400936278349|3400936278110|3400936278059|3400936277809$,"$OXYGENE MEDICINAL AIR LIQUIDE REUNION 200 bar, gaz pour inhalation en bouteille$",$16/03/2005$,$ASMR$,$V$,"$En l’absence de données comparatives, la Commission considère que l’oxygène££médical n’apporte pas d’amélioration du service médical rendu (ASMR V) par rapport au sumatriptan injectable dans l'indication Oxygénothérapie normobare (Algies Vasculaires de la Face).$"
$CT-990$,$Inscription (CT)$,$62077046$,$3400936277748|3400936395244|3400936278400|3400936278349|3400936278110|3400936278059|3400936277809$,"$OXYGENE MEDICINAL AIR LIQUIDE REUNION 200 bar, gaz pour inhalation en bouteille$",$16/03/2005$,$ASMR$,$I$,$L’Amélioration du Service Médical Rendu est de niveau I dans les indications Oxygénothérapie hyperbare et Oxygénothérapie normobare (Correction des hypoxies).$
$CT-990$,$Inscription (CT)$,$66730861$,$3400956509614$,"$OXYGENE MEDICINAL LIQUIDE AIR LIQUIDE REUNION, gaz pour inhalation, pour évaporateur fixe$",$16/03/2005$,$ASMR$,$V$,"$En l’absence de données comparatives, la Commission considère que l’oxygène££médical n’apporte pas d’amélioration du service médical rendu (ASMR V) par rapport au sumatriptan injectable dans l'indication Oxygénothérapie normobare (Algies Vasculaires de la Face).$"
$CT-987$,$Inscription (CT)$,$64529525$,$3651198$,"$LEVEMIR FLEXPEN 100 U/ml, solution injectable en stylo prérempli$",$30/03/2005$,$ASMR$,$III$,"$La Commission a considéré que LEVEMIR partage l’Amélioration du Service Médical Rendu de LANTUS versus NPH, compte-tenu des faits suivants : - LEVEMIR, comme LANTUS, entraîne moins d’hypoglycémies nocturnes que la NPH, - LANTUS peut le plus souvent être administrée en 1 seule injection par jour, - la variation moyenne de poids a été plus faible, dans les études cliniques, chez les patients sous LEVEMIR que chez les patients sous NPH.$"
$CT-987$,$Inscription (CT)$,$66688750$,$3651181$,"$LEVEMIR PENFILL 100 U/ml, solution injectable en cartouche$",$30/03/2005$,$ASMR$,$III$,"$La Commission a considéré que LEVEMIR partage l’Amélioration du Service Médical Rendu de LANTUS versus NPH, compte-tenu des faits suivants : - LEVEMIR, comme LANTUS, entraîne moins d’hypoglycémies nocturnes que la NPH, - LANTUS peut le plus souvent être administrée en 1 seule injection par jour, - la variation moyenne de poids a été plus faible, dans les études cliniques, chez les patients sous LEVEMIR que chez les patients sous NPH.$"
$CT-984$,$Inscription (CT)$,$63764043$,$5648510$,"$MIDAZOLAM HELM 1 mg/ml, solution injectable$",$29/09/2004$,$ASMR$,$V$,$Il n'y a pas d'amélioration du service médical rendu (niveau V) par rapport aux spécialités de référence.$
$CT-984$,$Inscription (CT)$,$60778372$,$5648533|5648585$,"$MIDAZOLAM HELM 5 mg/ml, solution injectable$",$29/09/2004$,$ASMR$,$V$,$Il n'y a pas d'amélioration du service médical rendu (niveau V) par rapport aux spécialités de référence.$
$CT-962$,$Inscription (CT)$,$67215736$,$3400956552085$,"$BETADINE ALCOOLIQUE 5 %, solution pour application cutanée en récipient unidose$",$15/09/2004$,$ASMR$,$V$,"$La spécialité BETADINE ALCOOLIQUE 5 % présentée en récipient unidose de 10 ml (boîte de 40), n’apporte pas d’amélioration du service médical rendu (niveau V) par rapport à la présentation de cette spécialité en flacon de 10 ml (boîte de 20).$"
$CT-961$,$Inscription (CT)$,$69982928$,$3644502$,"$ADARTREL 0,50 mg, comprimé pelliculé$",$22/12/2004$,$ASMR$,$IV$,"$ADARTREL apporte une amélioration du service médical rendu mineure (ASMR IV), en l’absence d’alternative et par rapport à la prise en charge actuelle, chez les patients ayant un syndrome des jambes sans repos idiopathique très sévère.$"
$CT-961$,$Inscription (CT)$,$67276995$,$3644548$,"$ADARTREL 2 mg, comprimé pelliculé$",$22/12/2004$,$ASMR$,$IV$,"$ADARTREL apporte une amélioration du service médical rendu mineure (ASMR IV), en l’absence d’alternative et par rapport à la prise en charge actuelle, chez les patients ayant un syndrome des jambes sans repos idiopathique très sévère.$"
$CT-961$,$Inscription (CT)$,$65203016$,$3644525$,"$ADARTREL 1 mg, comprimé pelliculé$",$22/12/2004$,$ASMR$,$IV$,"$ADARTREL apporte une amélioration du service médical rendu mineure (ASMR IV), en l’absence d’alternative et par rapport à la prise en charge actuelle, chez les patients ayant un syndrome des jambes sans repos idiopathique très sévère.$"
$CT-961$,$Inscription (CT)$,$69422057$,$3644494$,"$ADARTREL 0,25 mg, comprimé pelliculé$",$22/12/2004$,$ASMR$,$IV$,"$ADARTREL apporte une amélioration du service médical rendu mineure (ASMR IV), en l’absence d’alternative et par rapport à la prise en charge actuelle, chez les patients ayant un syndrome des jambes sans repos idiopathique très sévère.$"
$CT-958$,$Extension d'indication$,$63864225$,$3523141$,"$SYNAGIS 50 mg, poudre et solvant pour solution injectable$",$13/10/2004$,$ASMR$,$III$,"$Synagis apporte une amélioration du service médical rendu de niveau III chez les enfants âgés de moins de deux ans atteints d'une cardiopathie congénitale hémodynamiquement significative telle que définie par la filiale de Cardiologie pédiatrique de la Société Française de Cardiologie.££Dans les autres indications prises en charge, les données présentées ne permettent pas de modifier le niveau III d’ASMR attribué à Synagis par la Commission le 19 janvier 2000.$"
$CT-958$,$Extension d'indication$,$61817935$,$3521550$,"$SYNAGIS 100 mg, poudre et solvant pour solution injectable$",$13/10/2004$,$ASMR$,$III$,"$Synagis apporte une amélioration du service médical rendu de niveau III chez les enfants âgés de moins de deux ans atteints d'une cardiopathie congénitale hémodynamiquement significative telle que définie par la filiale de Cardiologie pédiatrique de la Société Française de Cardiologie.££Dans les autres indications prises en charge, les données présentées ne permettent pas de modifier le niveau III d’ASMR attribué à Synagis par la Commission le 19 janvier 2000.$"
