siret,enseigne,addresse,code_postal,ville,site_web,site_web_vente_en_ligne,compte_facebook,email_contact_client,tel_contact_client,description_commerce,emporter,emporter_horaire_covid,emporter_lundi,lundi_horaire_debut_1,lundi_horaire_fin_1,lundi_horaire_debut_2,lundi_horaire_fin_2,emporter_mardi,mardi_horaire_debut_1,mardi_horaire_fin_1,mardi_horaire_debut_2,mardi_horaire_fin_2,emporter_mercredi,mercredi_horaire_debut_1,mercredi_horaire_fin_1,mercredi_horaire_debut_2,mercredi_horaire_fin_2,emporter_jeudi,jeudi_horaire_debut_1,jeudi_horaire_fin_1,jeudi_horaire_debut_2,jeudi_horaire_fin_2,emporter_vendredi,vendredi_horaire_debut_1,vendredi_horaire_fin_1,vendredi_horaire_debut_2,vendredi_horaire_fin_2,emporter_samedi,samedi_horaire_debut_1,samedi_horaire_fin_1,samedi_horaire_debut_2,samedi_horaire_fin_2,emporter_dimanche,dimanche_horaire_debut_1,dimanche_horaire_fin_1,dimanche_horaire_debut_2,dimanche_horaire_fin_2,livraison,conditions_de_livraison,lundi_plage_1,lundi_plage_2,mardi_plage_1,mardi_plage_2,mercredi_plage_1,mercredi_plage_2,jeudi_plage_1,jeudi_plage_2,vendredi_plage_1,vendredi_plage_2,samedi_plage_1,samedi_plage_2,dimanche_plage_1,dimanche_plage_2,activiteprincipaleetablissement,geolocetablissement,activite_specifique,activite
42069429100014,L’Occitane en Provence,5 rue Charles Sanglier,45000,Orléans,https://www.mon-espace.com/catalogue-noel-loccitane-2020,,https://www.facebook.com/loccitane-orleans,rashmi91@free.fr,06 16 57 33 69,"Parfums et cosmétiques naturels et engagés 
Qualité supérieure fabriquée en France
Idées cadeaux à partir de 10€",Oui,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Oui,11:00,16:00,,,Non,,,,,Oui,Livraison gratuite à domicile sur Orléans Métropole,11:00 > 16:00,,11:00 > 16:00,,11:00 > 16:00,,11:00 > 16:00,,11:00 > 16:00,,11:00 > 16:00,,,,47.75Z,"47.900583,1.904666",Parfumerie et produits de beauté,"Coiffure, soins de beauté, parfumerie et cosmétique"
53436932700018,Fan De Fleurs,207 route nationale,45140,Ingré,https://www.fandefleurs.fr/,,https://www.facebook.com/fandefleurs,contact@fandefleurs.fr,06 75 92 75 97,"Artisan Fleuriste depuis 2011, Thomas Métayer Fan De Fleurs vous prose d'être à votre écoute pour répondre à toutes vos demandes.",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,"Pour Orléans nord, St Jean de la Ruelle, la Chapelle St Mesmin, Chaingy, Ingré, Ormes, Saran, Fleury les Aubrais, Cercottes Gidy, Boulay les Barres, Bricy, Bucy St Liphard Livraison gratuite dès 20€.",,,,,,,,,,,,,,,47.76Z,"47.930601,1.836083",Fleuriste,Fleurs et plantes
79146043900015,CAMILLE ALBANE,11 Rue du Vieux Marché,45000,Orléans,https://salon.camillealbane.com/coiffeur/orleans-ca/,https://shop.camillealbane.com/?utm_source=storelocator&utm_medium=lien_menu,https://www.facebook.com/CamilleAlbane.Orleans/,s150224@dessange-international.com,02 38 62 41 88,"Des couleurs vives, une ambiance chaleureuse, un accueil souriant… nos salons Camille Albane sont des lieux de rencontre et de conseil, propices aux échanges et aux confidences entre vous et nos collaborateurs. Votre bien-être et votre satisfaction sont sa priorité !",Oui,Salon fermé pendant le confinement. Nous contacter dès la réouverture pour que nous puissions vous accueillir avec plaisir et dans le respect du protocole COVID,Non,,,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Non,,,,,Oui,Voir notre site d'achats en ligne.,,,09:00 > 19:00,,09:00 > 19:00,,09:00 > 19:00,,09:00 > 19:00,,09:00 > 19:00,,,,96.02A,"47.898983,1.903259",Coiffeur,"Coiffure, soins de beauté, parfumerie et cosmétique"
39977364700058,Benoît Vieubled (Ex Nihilo),86 rue des Carmes,45000,Orléans,http://www.benoit-vieubled.com,http://www.benoit-vieubled.com,https://www.facebook.com/BenoitVieubled,atelier.bvieubled@wanadoo.fr,06 81 13 54 54,"Atelier boutique de création d’objets décoratifs, luminaires et pièces uniques",Oui,Sur Rdv,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Non,,,,,Oui,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,,,47.78C,"47.901891,1.898823",Divers,"Vêtements et accessoires de mode (vente, retouches et confection)"
31843962700015,A LA VILLE DE CREMONE,268 Rue de Bourgogne,45000,Orléans,,,https://m.facebook.com/275988249404136/photos/a.275993479403613/275993406070287/?type=3&source=44&locale2=fr_FR,villedecremone@yahoo.fr,02 38 62 38 30,Violon alto violoncelle - atelier de lutherie - achat vente location réparation,Oui,Du mardi au samedi de 10:00 à 12 et de 14:00 à 18:30 sur rendez vous,Non,,,,,Oui,10:00,12:00,14:00,18:30,Oui,10:00,12:00,14:00,18:30,Oui,10:00,12:00,14:00,18:30,Oui,10:00,12:00,14:00,18:30,Oui,10:00,12:00,14:00,18:30,Non,,,,,Oui,Proximité du centre ville d'Orléans,,,10:00 > 12:00,14:00 > 14:00,10:00 > 12:00,14:00 > 18:30,10:00 > 12:00,14:00 > 18:30,10:00 > 12:00,14:00 > 18:30,10:00 > 12:00,14:00 > 18:30,,,47.43Z,"47.89998,1.907149",Instruments de musique,Instruments de musique (vente et réparation)
79537510400028,L'ardoise,27 rue de la Bretonnerie,45000,Orléans,http://www.ardoise-orleans.com/,http://www.ardoise-orleans.com/,https://www.facebook.com/ardoise.orleans,ardoise.contact@gmail.com,02 38 53 51 66,"Restaurant ayant le titre de maître restaurateur. Implanter sur Orléans depuis de nombreuses années nous 
travaillons les produits brut , frais,  le tout fais maison. En plein centre d'Orléans Face au Palais de Justice.",Oui,"En cour de chargement pour la mise en place de celui-ci dès le début du mois de décembre.
Nous recontacter pour plus de renseignement ou voir sur notre site internet où notre page facebook",Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,"En cour de chargement pour la mise en place de celui-ci dès le début du mois de décembre.
Nous recontacter pour plus de renseignement ou voir sur notre site internet où notre page facebook",,,,,,,,,,,,,,,56.10A,"47.904697,1.905446",Restauration traditionnelle,Restauration traditionnelle et rapide
33874870000022,CLAVITHÈQUE,"Rue Anthelme Brillât Savarin
Zone Expo Sud",45000,Orléans,https://www.clavitheque.fr,https://www.clavitheque.fr/,https://www.clavitheque.fr/,gerard@clavitheque.fr,02 38 56 05 50,"Claviers, Pianos numériques YAMAHA, Informatique musicale, École musique (en visio et vidéo en ce moment !) Tous produits SONOS : la musique « multi-room »
Équipements professionnels Visio-conférences pour Mairies, Écoles, Collèges, Lycées’ Institutions, Entreprises ... Écrans connectés, tactiles de 55 à 86 pouces, vidéo-projecteurs
Télé-Démonstration, Télé-paiement, Click & Collect, livraison, installation dans toute la région ...",Oui,,Oui,10:00,12:30,14:00,19:00,Oui,10:00,12:30,14:00,19:00,Oui,10:00,12:30,14:00,19:00,Oui,10:00,12:30,14:00,19:00,Oui,10:00,12:30,14:00,19:00,Oui,10:00,12:30,14:00,19:00,Non,,,,,Oui,"Livraisons et mise en place pianos, claviers, synthétiseurs, tous produits Visio et Domotique ...",10:00 > 12:30,14:00 > 19:00,10:00 > 12:30,14:00 > 14:00,10:00 > 12:30,14:00 > 19:00,10:00 > 12:30,14:00 > 19:00,10:00 > 12:30,14:00 > 19:00,10:00 > 12:30,14:00 > 19:00,,,47.54Z,"47.874692,1.911328",Equipement de la maison,"Ameublement, équipement de la maison (vente et réparation) et décoration"
50920978900049,L'atelier de bijoux de Julia Brami,70 rue de la charpenterie,45000,Orléans,https://www.juliabrami.com,https://www.juliabrami.com,https://www.facebook.com/juliabramibijoux,juliabramishop@gmail.com,06 38 19 26 23,"Ouvert depuis novembre 2013, nous vous accueillons avec joie du mardi au samedi dans le cadre chaleureux de l'atelier boutique situé dans le centre ancien d'Orléans, 70, rue de la Charpenterie (à proximité des Halles Châtelet).

C'est ici que sont confectionnés à la main tous les bijoux en mini série ou à l'unité.

Tous nos bijoux sont plaqué or ou dorés à l'or fin 24 carats. Les pierres sont choisies une à une et un soin tout particulier est porté sur le choix des métaux, en collaboration étroite avec des fournisseurs et artisans doreurs français sélectionnés pour la qualité de leur travail.

A bientôt !",Oui,Du Lundi au Samedi de 14H à 18H,Oui,11:00,17:00,,,Oui,11:00,17:00,,,Oui,11:00,17:00,,,Oui,11:00,17:00,,,Oui,11:00,17:00,,,Oui,11:00,18:00,,,Non,,,,,Oui,Toutes les commandes passées peuvent être expédiées par la poste (livraison gratuite) ou livrées par mes soins dans un secteur proche Orléans,11:00 > 17:00,,11:00 > 17:00,,11:00 > 17:00,,11:00 > 17:00,,11:00 > 17:00,,11:00 > 18:00,,,,32.13Z,"47.898992,1.907805",Création de bijoux,"Bijoux, jouillarie et horlogerie"
79210821900025,BEBLOOM / ETAMAINE SAS,44 rue André Déssaux,45400,Fleury-les-Aubrais,,,,,02 38 65 99 61,"Bebloom se mobilise pour vous accompagner pendant le confinement.
Téléphonez-nous, et venez récupérer votre commande en boutique.
""Mettez-vous au vert""
et bénéficiez de -50% sur une sélection de plante fleurie"". (selon stock)
Portez-vous bien.",Oui,Horaires confinement : 10h-12h30 et 15h-19h,Non,,,,,Oui,10:00,12:30,15:00,19:00,Oui,10:00,12:30,15:00,19:00,Oui,10:00,12:30,15:00,19:00,Oui,10:00,12:30,15:00,19:00,Oui,10:00,12:30,15:00,19:00,Non,,,,,Non,,,,10:00 > 12:30,15:00 > 15:00,10:00 > 12:30,15:00 > 19:00,10:00 > 12:30,15:00 > 19:00,10:00 > 12:30,15:00 > 19:00,10:00 > 12:30,15:00 > 19:00,,,82.11Z,"47.823014,1.946051",Jardinerie,Fleurs et plantes
50382404700024,LISSAC OPTICIEN,"30, RUE JEANNE D' ARC",45000,Orléans,https://www.lissac-orleans-centre.fr,,https://www.facebook.com/lissacopticienorleans,lissac-orleans@hotmail.fr,02 38 54 34 98,"Nous restons ouverts et sommes très heureux de vous accueillir dans les meilleures conditions en respect des normes sanitaires. 
Nous recevons, de préférence sur rendez vous, pour un contrôle de la vision, un choix lunettes, un achat lentilles et pour un équipement Basse Vision. 
Nous sommes ouverts du lundi au samedi de 9h:30 à 19h:00",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,47.78A,"47.901548,1.905025",Opticien,"Optique, audioprothèses et appareillage médical"
52079454600033,CLAVELLE,28 Rue Charles Sanglier,45000,Orléans,https://www.instagram.com/boutiqueclavelle/,,https://www.facebook.com/clavelleorleans,jn.boudet@orange.fr,06 75 26 42 36,"Habillement pour Homme prêt à porter et sur mesure. Accessoire, chaussure et service retouche.",Oui,clic and collect horaire a définir avec le client,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,47.71Z,"47.901218,1.904663",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
54210630700490,Mauboussin,"12 rue de la République, 45000 Orleans",45000,Orléans,https://www.mauboussin.fr,,,tbrunet@mauboussin.com,06 26 04 19 18,"Maison française de luxe, nous vous proposons une large gamme de bijoux, montres et accessoires pour homme et femme. Nous pouvons également répondre à vos demandes de créations joaillière si vous souhaitez un bijou unique et qui vous correspond.",Oui,"Disponible du lundi au samedi de 11h à 19h sur RENDEZ VOUS UNIQUEMENT
Merci de contacter le 0238723460 ou le 0626041918 pour une demande de renseignement ou effectuer une commande",Oui,11:00,19:00,,,Oui,11:00,19:00,,,Oui,11:00,19:00,,,Oui,11:00,19:00,,,Oui,11:00,19:00,,,Oui,11:00,19:00,,,Non,,,,,Oui,Nous avons le plaisir de vous offrir la livraison à domicile pendant la période du confinement.,11:00 > 19:00,,11:00 > 19:00,,11:00 > 19:00,,11:00 > 19:00,,11:00 > 19:00,,11:00 > 19:00,,,,47.77Z,"47.903727,1.904328",Bijouterie,"Bijoux, jouillarie et horlogerie"
85205334700013,LES FILLES D'ERA,"17 Place du Châtelet 
45000 Orléans",45000,Orléans,https://www.lesfillesdera.com,https://www.lesfillesdera.com,https://www.facebook.com/lesfillesderaboutique/,contact@lesfillesdera.com,06 28 54 87 62,"LES FILLES D'ERA est une boutique multimarques de prêt-à-porter pour femme. 
Vêtements, chaussures et accessoires de créateurs : A.P.C., Isabel Marant, Golden Goose, Roseanna, Margaux Lonnberg, Jérôme Dreyfuss, Masscob, Vanessa Bruno, ... Retrouvez notre sélection dans notre boutique à Orléans ou sur www.lesfillesdera.com",Oui,"Les livraisons en click & collect se font sur rendez-vous : pour se faire, contactez-nous au 0628548762 ou 0682789278",Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,"Livraison partout dans le monde via Colissimo (voir les frais de port selon le montant de votre commande)
Livraison à domicile sur Orléans Métropole (prise de rendez-vous)",,,,,,,,,,,,,,,47.71Z,"47.898602,1.904839",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
84156744900019,Solo Palma,24 place du Châtelet,45000,Orléans,https://solopalma.fr/,https://solopalma.fr/notre-menu/,https://www.facebook.com/solopalmacoffeehouse,contact@solopalma.fr,,"Cafés et boissons chaudes au lait bio, jus frais et sucré/salé maison à emporter.
Formule déjeuner à emporter en semaine (avec ou sans réservation) et formule brunch le samedi à emporter (sur réservation). 
Retrouvez toutes nos informations et actualités sur notre site internet ainsi que sur nos comptes Facebook et Instagram !",Oui,Service continu du mardi au vendredi de 9h00 à 16h00 et le samedi de 10h00 à 16h00,Non,,,,,Oui,09:00,16:00,,,Oui,09:00,16:00,,,Oui,09:00,16:00,,,Oui,09:00,16:00,,,Oui,10:00,16:00,,,Non,,,,,Non,,,,09:00 > 16:00,,09:00 > 16:00,,09:00 > 16:00,,09:00 > 16:00,,10:00 > 16:00,,,,56.10C,"47.899323,1.906719",Restauration rapide,Restauration traditionnelle et rapide
44029287800012,"L'institut, Institut de beauté",3 rue du colombier,45000,Orléans,http://www.institut45.com/,http://www.institut45.com/,,veronique.reither@sfr.fr,02 38 62 63 35,"L'institut reçoit depuis 20 ans, pour des soins esthétiques Mary Cohr et Sothys, des prestations du visage, du corps, des mains et du regard. C'est aussi, pour vous, la possibilité d'acheter en ligne des produits cosmétiques Mary Cohr et Sothys sur le site internet.
La livraison, à domicile ou à l'institut sur rendez-vous.
A bientôt.
Véronique",Oui,Du lundi au samdedi de 10h00 à 19h00 sur rendez-vous,Oui,14:30,19:00,,,Oui,09:00,19:00,,,Oui,09:00,19:30,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Oui,09:00,19:00,,,Non,,,,,Oui,"Livraison gratuite sur la Métropole d'Orléans. Au delà, me consulter.",14:30 > 19:00,,09:00 > 19:00,,09:00 > 19:30,,09:00 > 19:00,,09:00 > 19:00,,09:00 > 19:00,,,,,,Soins de beautés,"Coiffure, soins de beauté, parfumerie et cosmétique"
84462257100017,L'ATELIER DU BURGER ORLEANS,103bis Rue du Faubourg Madeleine,45000,Orléans,https://latelierduburgerorleans.fr/,,https://www.facebook.com/LAtelier-du-Burger-Orleans-783566961790886/,atelierburger45@gmail.com,02 38 84 12 91,"Pain de boulanger, viande du boucher, burger et frites faits maison, tout un programme pour vous régaler !",Oui,Restaurant fermé durant le confinement,Non,,,,,Oui,11:30,14:30,18:30,23:00,Oui,11:30,14:30,18:30,23:00,Oui,11:30,14:30,18:30,23:00,Oui,18:30,00:00,,,Oui,11:30,14:30,18:30,00:00,Oui,18:30,23:00,,,Oui,Livraison à partir de 20 € d'achat. Frais de livraison : 3 à 5 € selon le secteur : nous contacter.,,,11:30 > 14:30,18:30 > 18:30,11:30 > 14:30,18:30 > 23:00,11:30 > 14:30,18:30 > 23:00,18:30 > 00:00,,11:30 > 14:30,18:30 > 00:00,18:30 > 23:00,,56.10C,"47.899658,1.879284",Restauration rapide,Restauration traditionnelle et rapide
82089588600019,EURL CORDONNERIE GAMAURY,22 Rue Bannier,45000,Orléans,,,https://www.facebook.com/CordonnerieGamaury,gamaury.gregory@neuf.fr,02 34 59 66 90,"artisan cordonnier, réparations de chaussures, maroquinerie, vente de produits d'entretien du cuir et de lacets, double de clés, tampons, gravures",Oui,"mardi 9h00-12h30 puis 13h30-17h00
jeudi 9h00-12h30 puis 13h30-17h00
vendredi 9h00-12h30 puis 13h30-17h00
samedi 9h00-12h00 puis 14h00-18h00",Non,,,,,Oui,09:00,12:30,14:00,19:00,Oui,09:00,12:30,14:00,19:00,Oui,09:00,12:30,14:00,19:00,Oui,09:00,12:30,14:00,19:00,Oui,09:00,12:15,14:00,19:00,Non,,,,,Oui,proche agglomération orléanaise,,,09:00 > 12:30,14:00 > 14:00,09:00 > 12:30,14:00 > 19:00,09:00 > 12:30,14:00 > 19:00,09:00 > 12:30,14:00 > 19:00,09:00 > 12:15,14:00 > 19:00,,,95.23Z,"47.903935,1.903115",Cordonnerie et services minutes,Chaussures (vente et réparation) et maroquinerie
47568248000722,LINVOSGES,83 RUE ROYALE,45000,Orléans,https://www.linvosges.com/fr/,https://www.linvosges.com/fr/,,maglv.orleans@linvosges.com,02 38 84 80 30,"Linge de maison Linvosges : achetez votre linge de qualité. 
Vente de linge de maison et linge de lit. 
L'amour du beau linge depuis 1923 au cœur des Vosges à Gérardmer. Une qualité et un savoir-faire reconnus.",Oui,Du mardi au samedi de 10h00 à 13h00 et de 14h00 à 18h00.,Non,,,,,Oui,10:00,13:00,14:00,18:00,Oui,10:00,13:00,14:00,18:00,Oui,10:00,13:00,14:00,18:00,Oui,10:00,13:00,14:00,18:00,Oui,10:00,13:00,14:00,18:00,Non,,,,,Oui,Commande faite auprès de la boutique par téléphone et livraison à domicile effectuée par le siège de Linvosges situé à Gérardmer.,,,10:00 > 13:00,14:00 > 14:00,10:00 > 13:00,14:00 > 18:00,10:00 > 13:00,14:00 > 18:00,10:00 > 13:00,14:00 > 18:00,10:00 > 13:00,14:00 > 18:00,,,47.51Z,"47.901756,1.903813",Linge de maison,"Ameublement, équipement de la maison (vente et réparation) et décoration"
44915889800360,BA&SH,18 Rue Charles Sanglier,45000,Orléans,https://ba-sh.com/fr/fr/,https://ba-sh.com/fr/fr/,,orleans@ba-sh.com,02 38 73 24 73,Prêt à porter de luxe accessible bohème chic,Oui,Magasin fermé pendant le confinement,Oui,14:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Non,,,,,Oui,Livraison offerte par colissimo,14:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,,,,,,
88902859300016,Speed Burger,21 Place du Vieux Marché,45000,Orléans,https://www.speed-burger.com,https://www.speed-burger.com,,samifood45@gmail.com,09 81 28 14 05,"Différents choix de burgers, tapas, boissons, desserts et glaces",Oui,"11h30-14h du lundi au samedi
18h30-22h30 du lundi au dimanche",Oui,11:30,14:00,18:30,22:30,Oui,11:30,14:00,18:30,22:30,Oui,11:30,14:00,18:30,22:30,Oui,11:30,14:00,18:30,22:30,Oui,11:30,14:00,18:30,23:00,Oui,11:30,14:00,18:30,23:00,Oui,18:30,23:00,,,Oui,Minimum de commandes: 11 € pour la zone 1,11:30 > 14:00,18:30 > 22:30,11:30 > 14:00,18:30 > 18:30,11:30 > 14:00,18:30 > 22:30,11:30 > 14:00,18:30 > 22:30,11:30 > 14:00,18:30 > 23:00,11:30 > 14:00,18:30 > 23:00,18:30 > 23:00,,56.10C,"47.898946,1.902682",Restauration rapide,Restauration traditionnelle et rapide
88437730000014,PASTEL'S,171 Rue de Bourgogne,45000,Orléans,https://pastels-restaurant.com,https://pastels-restaurant.com,https://www.facebook.com/pastelsrestaurant/,imboua.mouna@gmail.com,09 54 25 25 75,Venez découvrir notre bar à chaussons ! Cuisine basée sur la fusion des saveurs d'Afrique de l'Ouest et de l'Amérique Latine : on vous emmène en voyage !,Oui,,Oui,12:00,14:00,19:00,21:00,Oui,12:00,14:00,19:00,21:00,Non,,,,,Oui,12:00,14:00,19:00,21:00,Oui,12:00,14:00,19:00,21:00,Oui,12:00,14:00,19:00,21:00,Non,,,,,Oui,Livraison via Uber Eat,12:00 > 14:00,19:00 > 21:00,12:00 > 14:00,19:00 > 19:00,,,12:00 > 14:00,19:00 > 21:00,12:00 > 14:00,19:00 > 21:00,12:00 > 14:00,19:00 > 21:00,,,56.10C,"47.900266,1.911273",Restauration rapide,Restauration traditionnelle et rapide
43882856800016,LIBRAIRIE DES TEMPS MODERNES,57 Rue Notre Dame de Recouvrance,45000,Orléans,https://www.librairietempsmodernes.fr/,https://www.librairietempsmodernes.fr/,https://www.facebook.com/Librairie-Les-Temps-Modernes-273691399766142/,tempsmodernes@wanadoo.fr,02 38 53 94 35,Seule librairie générale indépendante à Orléans. A votre service depuis 1964 pour les grands et les petits. Toutes les commandes sont possible. Disponibles pour vous conseiller !,Oui,,Oui,14:00,19:00,,,Oui,09:30,19:00,,,Oui,09:30,19:00,,,Oui,09:30,19:00,,,Oui,09:30,19:00,,,Oui,09:30,19:00,,,Non,,,,,Non,,14:00 > 19:00,,09:30 > 19:00,,09:30 > 19:00,,09:30 > 19:00,,09:30 > 19:00,,09:30 > 19:00,,,,47.61Z,"47.90106,1.901489",Librairie,Livres et papeterie
52261658000026,Bella Ciao,"8, rue Croix de Malte",45000,Orléans,http://www.bella-ciao.fr,http://www.bella-ciao.fr,,contact@bella-ciao.fr,09 80 73 71 17,"Vente de jeux de société, autour d'une table, entre amis, en famille, entre collègues !",Oui,"Horaires ""habituels"", Les changements pouvant intervenir sont mentionnés sur la boutique en ligne ici : 
http://www.bella-ciao.fr/boutique/cms.php?id_cms=14",Non,,,,,Non,,,,,Oui,11:00,14:00,15:00,18:30,Oui,11:00,14:00,15:00,18:30,Oui,11:00,14:00,15:00,18:30,Oui,11:00,13:00,14:30,18:30,Non,,,,,Oui,"Trois possibilité en plus du retrait au pas de porte : Livraison à vélo au coeur de l'agglomération,  en colissimo à domicile ou en point relais.",,,,,11:00 > 14:00,15:00 > 18:30,11:00 > 14:00,15:00 > 18:30,11:00 > 14:00,15:00 > 18:30,11:00 > 13:00,14:30 > 18:30,,,47.65Z,"47.90404,1.904807",Jouets et jeux,Jouets et jeux
44296162900015,L'ART ANCIEN,32 RUE JEANNE D'ARC,45000,Orléans,,,https://www.facebook.com/galeriel'ArtAncien,vasseurphilippe5847@neuf.fr,06 28 58 78 07,"La galerie l'Art Ancien, présente le travail d'artistes contemporains, peintres,  sculpteurs.
Elle propose également la réalisation de travaux d'encadrement, la restauration de tableaux et de cadres .",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,,,,,,,,,,,,,,,,47.78C,"47.901505,1.904442",Divers,"Vêtements et accessoires de mode (vente, retouches et confection)"
